Offer_Id;Type;Price_Raw;HP_Raw;Init_Regist;Mileage_Raw;Fuel_Type;Transmission;Description
7448743;MERCEDES-BENZ GLK 250 BlueTEC 4Matic 7G-Tronic (SUV / Geländewagen);CHF 23'800.–;204 PS;9.2014;84'500 km;Diesel;Automat sequentiell;Hubraum: 2'143 cm3 Zylinder: 4 Anhängelast gebremst: 2'400 kg Letzte Prüfung: 13.07.2018 Aussenfarbe: anthrazit mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'925 kg Fahrgestell-Nr.: WDC 204 904 1G3 696 07 Typenschein: 1MF671 Neupreis: CHF 71'500.– Fahrzeugart: Occasion
7448718;BMW M2 (Coupé);CHF 39'000.–;370 PS;1.2017;60'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 2'979 cm3 Zylinder: 6 Anhängelast gebremst: 1'200 kg Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'810 kg Fahrgestell-Nr.: WBS1H91090V916574 Typenschein: 1BG874 Neupreis: CHF 76'700.– Fahrzeugart: Occasion
7448675;AUDI A3 2.0 TDI Ambition (Limousine);CHF 14'999.–;150 PS;12.2012;63'500 km;Diesel;Schaltgetriebe manuell;Hubraum: 1'968 cm3 Zylinder: 4 Anhängelast gebremst: 1'600 kg Letzte Prüfung: 15.11.2018 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 3 Sitze: 5 Leergewicht: 1'370 kg Typenschein: 1AC935 Fahrzeugart: Occasion
7448670;AUDI A4 Avant 1.8 TFSI quattro (Kombi);CHF 9'900.–;160 PS;4.2011;153'500 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'798 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'625 kg Typenschein: 1AC498 Neupreis: CHF 65'470.– Fahrzeugart: Occasion
7448661;AUDI RS5 Coupé 4.2 FSI quattro S-tronic (Coupé);CHF 39'999.–;450 PS;4.2011;50'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 4'163 cm3 Zylinder: 8 Aussenfarbe: anthrazit Türen: 2 Sitze: 4 Leergewicht: 1'800 kg Typenschein: 1QA125 Fahrzeugart: Occasion
6892511;AUDI A5 Cabriolet 2.0 TFSI quattro S-tronic (Cabriolet);CHF 24'900.–;225 PS;12.2013;79'700 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'984 cm3 Zylinder: 4 Anhängelast gebremst: 1'700 kg Letzte Prüfung: 15.03.2018 Aussenfarbe: grau mét. Türen: 2 Sitze: 4 Leergewicht: 1'810 kg Typenschein: 1AD183 Neupreis: CHF 78'000.– Fahrzeugart: Occasion
7448547;PORSCHE 911 Carrera 4 Cabrio (Cabriolet);CHF 34'500.–;320 PS;1.2004;116'420 km;Benzin;Schaltgetriebe manuell;Hubraum: 3'596 cm3 Zylinder: 6 Letzte Prüfung: 04.02.2020 Aussenfarbe: schwarz mét. Innenfarbe: braun Türen: 2 Sitze: 4 Leergewicht: 1'730 kg Fahrgestell-Nr.: WPOZZZ99Z3S641126 Typenschein: 1PF354 Neupreis: CHF 132'000.– Fahrzeugart: Occasion
7448544;MERCEDES-BENZ E 250 BlueTEC 9G-Tronic (Cabriolet);CHF 28'900.–;204 PS;2.2015;80'012 km;Diesel;Automat sequentiell;Hubraum: 2'143 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 05.01.2019 Aussenfarbe: weiss mét. Innenfarbe: beige Türen: 2 Sitze: 4 Leergewicht: 1'865 kg Fahrgestell-Nr.: WDD 207 404 1F3 102 71 Neupreis: CHF 89'485.– Fahrzeugart: Occasion
7448555;FORD Fiesta 1.0 SCTi Titanium (Kleinwagen);CHF 8'990.–;125 PS;5.2014;17'900 km;Benzin;Schaltgetriebe manuell;Hubraum: 998 cm3 Zylinder: 3 Anhängelast gebremst: 900 kg Aussenfarbe: violett mét. Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 1'171 kg Typenschein: 1FJ683 Neupreis: CHF 28'000.– Fahrzeugart: Occasion
7403294;SEAT Leon 2.0 TSI Cupra R-Evolution (Limousine);CHF 13'900.–;265 PS;4.2013;75'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'984 cm3 Zylinder: 4 Anhängelast gebremst: 1'400 kg Letzte Prüfung: 17.01.2019 Aussenfarbe: weiss Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'450 kg Typenschein: 1SC214 Fahrzeugart: Occasion
7408624;BENTLEY Continental GTC 4.0 V8 S (Cabriolet);CHF 126'000.–;529 PS;4.2015;10'900 km;Benzin;Automat sequentiell;Hubraum: 3'993 cm3 Zylinder: 8 Letzte Prüfung: 09.02.2015 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 2'545 kg Typenschein: 1BA212 Neupreis: CHF 236'190.– Fahrzeugart: Occasion
7448423;PEUGEOT 508 SW 2.0 HDI Business Automatic (Kombi);CHF 8'000.–;163 PS;6.2013;110'000 km;Diesel;Automat sequentiell;Hubraum: 1'997 cm3 Zylinder: 4 Anhängelast gebremst: 1'475 kg Letzte Prüfung: 02.05.2019 Aussenfarbe: weiss mét. Türen: 5 Sitze: 5 Leergewicht: 1'774 kg Fahrgestell-Nr.: VF38ERHHADL027996 Typenschein: 1PB238 Neupreis: CHF 44'500.– Fahrzeugart: Occasion
7448408;PORSCHE 911 Carrera 4 (Coupé);CHF 34'990.–;325 PS;6.2008;108'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 3'596 cm3 Zylinder: 6 Letzte Prüfung: 22.01.2019 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'665 kg Fahrgestell-Nr.: WP0ZZZ99Z8S701716 Typenschein: 1PF386 Neupreis: CHF 165'000.– Fahrzeugart: Occasion
6958307;MERCEDES-BENZ GLA 45 AMG 4Matic 7G-DCT (SUV / Geländewagen);CHF 45'000.–;381 PS;4.2017;25'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'991 cm3 Zylinder: 4 Letzte Prüfung: 12.09.2019 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'585 kg Fahrgestell-Nr.: WDC-156952-1J-370890.6 Typenschein: 1MG642 Neupreis: CHF 90'500.– Fahrzeugart: Occasion
7448360;FIAT 500 0.9 Twinair Turbo Lounge Dualogic (Cabriolet);CHF 10'500.–;85 PS;12.2014;87'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 875 cm3 Zylinder: 2 Anhängelast gebremst: 800 kg Letzte Prüfung: 01.01.2020 Aussenfarbe: weiss mét. Innenfarbe: rot Türen: 3 Sitze: 4 Leergewicht: 1'015 kg Fahrzeugart: Occasion
7427810;MERCEDES-BENZ CLA Shooting Brake 250 Sport 4Matic 7G-DCT (Kombi);CHF 32'900.–;218 PS;3.2017;45'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'991 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Aussenfarbe: anthrazit mét. Türen: 5 Sitze: 5 Leergewicht: 1'575 kg Typenschein: 1MG848 Neupreis: CHF 76'000.– Fahrzeugart: Occasion
7448252;AUDI A8 L 3.0 TDI quattro tiptronic (Limousine);CHF 36'900.–;250 PS;6.2012;69'500 km;Diesel;Automat sequentiell;Hubraum: 2'967 cm3 Zylinder: 6 Anhängelast gebremst: 2'200 kg Letzte Prüfung: 27.06.2018 Aussenfarbe: blau mét. Innenfarbe: braun Türen: 4 Sitze: 5 Leergewicht: 1'965 kg Typenschein: 1AC714 Fahrzeugart: Occasion
7172974;AUDI S4 Avant 3.0 TFSI quattro S-tronic (Kombi);CHF 11'800.–;333 PS;3.2011;205'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 2'995 cm3 Zylinder: 6 Anhängelast gebremst: 1'900 kg Aussenfarbe: weiss mét. Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 1'825 kg Fahrgestell-Nr.: WAU ZZZ 8K1 BA09 1474 Typenschein: X Neupreis: CHF 115'000.– Fahrzeugart: Occasion
7448093;VW Passat Variant 2.0 TDI BMT Highline DSG (Kombi);CHF 22'000.–;150 PS;4.2015;62'000 km;Diesel;Automatisiertes Schaltgetriebe;Hubraum: 1'968 cm3 Zylinder: 4 Anhängelast gebremst: 2'000 kg Letzte Prüfung: 09.04.2015 Aussenfarbe: schwarz mét. Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 1'782 kg Typenschein: 1VE995 Neupreis: CHF 61'760.– Fahrzeugart: Occasion
6904816;LAND ROVER Discovery Sport 2.0 TD4 HSE AT9 (SUV / Geländewagen);CHF 39'999.–;180 PS;8.2017;18'700 km;Diesel;Automat sequentiell;Hubraum: 1'999 cm3 Zylinder: 4 Anhängelast gebremst: 2'500 kg Letzte Prüfung: 31.07.2019 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 7 Leergewicht: 2'113 kg Fahrgestell-Nr.: SALCA2BN3HH712961 Neupreis: CHF 68'700.– Fahrzeugart: Occasion
7447909;MERCEDES-BENZ A 180 AMG Line 7G-DCT (Limousine);CHF 19'800.–;122 PS;4.2015;69'100 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'595 cm3 Zylinder: 4 Anhängelast gebremst: 1'200 kg Aussenfarbe: weiss Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'395 kg Neupreis: CHF 54'000.– Fahrzeugart: Occasion
7447873;VW Golf 2.0 TFSI GTI (Limousine);CHF 5'200.–;200 PS;1.2005;192'700 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'984 cm3 Zylinder: 4 Anhängelast gebremst: 1'400 kg Letzte Prüfung: 25.05.2018 Aussenfarbe: grau Türen: 5 Sitze: 5 Leergewicht: 1'558 kg Typenschein: 1VD282 Fahrzeugart: Occasion
7342220;VOLVO XC40 T5 AWD R-Design Geartronic (SUV / Geländewagen);CHF 49'500.–;248 PS;2.2019;22'500 km;Benzin;Automat sequentiell;Hubraum: 1'969 cm3 Zylinder: 4 Anhängelast gebremst: 2'100 kg Letzte Prüfung: 07.02.2019 Aussenfarbe: blau mét. Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 1'825 kg Typenschein: 1VB657 Neupreis: CHF 68'000.– Fahrzeugart: Occasion
7447821;PORSCHE Boxster Spyder 3.8 (Cabriolet);CHF 95'000.–;375 PS;5.2016;18'500 km;Benzin;Schaltgetriebe manuell;Hubraum: 3'800 cm3 Zylinder: 6 Aussenfarbe: gelb Innenfarbe: schwarz Türen: 2 Sitze: 2 Leergewicht: 1'475 kg Fahrgestell-Nr.: WP0ZZZ98ZGS151645 Typenschein: 1PF625 Fahrzeugart: Occasion
7447772;AUDI A4 2.0 TFSI multitronic (Limousine);CHF 12'500.–;211 PS;9.2012;149'500 km;Benzin;Automat stufenlos, sequentiell;Hubraum: 1'984 cm3 Zylinder: 4 Anhängelast gebremst: 1'500 kg Letzte Prüfung: 08.03.2019 Aussenfarbe: silber mét. Türen: 4 Sitze: 5 Leergewicht: 1'560 kg Fahrgestell-Nr.: WAU ZZZ 8K7 DN01 7911 Typenschein: 1AC888 Fahrzeugart: Occasion
7447736;VW Golf 2.0 TSI GTI (Limousine);CHF 12'990.–;211 PS;5.2011;133'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'984 cm3 Zylinder: 4 Anhängelast gebremst: 1'400 kg Letzte Prüfung: 27.09.2019 Aussenfarbe: schwarz mét. Türen: 5 Sitze: 5 Leergewicht: 1'393 kg Fahrzeugart: Occasion
7447537;BMW 640d Gran Coupé xDrive (Limousine);CHF 34'900.–;313 PS;11.2013;117'000 km;Diesel;Automat sequentiell;Hubraum: 2'993 cm3 Zylinder: 6 Anhängelast gebremst: 1'600 kg Letzte Prüfung: 12.11.2019 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'945 kg Typenschein: 1BE783 Fahrzeugart: Occasion
6820006;FORD Edge 2.0 TDCi Sport 4WD PowerShift (SUV / Geländewagen);CHF 29'800.–;210 PS;11.2016;78'000 km;Diesel;Automatisiertes Schaltgetriebe;Hubraum: 1'997 cm3 Zylinder: 4 Anhängelast gebremst: 2'000 kg Letzte Prüfung: 24.11.2016 Aussenfarbe: rot mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'077 kg Fahrgestell-Nr.: 2FM TK4 A37 GBC 289 93 Typenschein: 1FK167 Fahrzeugart: Occasion
7447597;MERCEDES-BENZ ML 350 BlueTEC 4Matic 7G-Tronic (SUV / Geländewagen);CHF 31'900.–;258 PS;8.2013;81'500 km;Diesel;Automat sequentiell;Hubraum: 2'987 cm3 Zylinder: 6 Anhängelast gebremst: 3'500 kg Letzte Prüfung: 20.05.2019 Aussenfarbe: grau mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'175 kg Fahrgestell-Nr.: WDC1660241A263382 Typenschein: 1MF314 Neupreis: CHF 116'000.– Fahrzeugart: Occasion
7427123;FIAT 595 1.4 16V Turbo Abarth Competition (Kleinwagen);CHF 21'999.–;180 PS;8.2018;9'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'368 cm3 Zylinder: 4 Aussenfarbe: weiss Türen: 3 Sitze: 4 Leergewicht: 1'182 kg Typenschein: 1FC508 Fahrzeugart: Occasion
7447628;VW Passat Variant 2.0 TDI BMT High. DSG 4Motion (Kombi);CHF 34'900.–;240 PS;12.2016;31'500 km;Diesel;Automatisiertes Schaltgetriebe;Hubraum: 1'968 cm3 Zylinder: 4 Anhängelast gebremst: 2'200 kg Aussenfarbe: silber mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'969 kg Fahrgestell-Nr.: WVW ZZZ 3CZ HE09 1684 Typenschein: 1VF725 Neupreis: CHF 74'000.– Fahrzeugart: Occasion
7447653;MERCEDES-BENZ A 35 AMG 4Matic Speedshift (Limousine);CHF 57'900.–;306 PS;10.2019;9'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'991 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Aussenfarbe: gelb Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'700 kg Neupreis: CHF 73'384.– Fahrzeugart: Occasion
7447552;HYUNDAI Galloper 2.5 TDI (SUV / Geländewagen);CHF 1'800.–;100 PS;12.1998;145'000 km;Diesel;Schaltgetriebe manuell;Hubraum: 2'476 cm3 Zylinder: 4 Anhängelast gebremst: 3'300 kg Letzte Prüfung: 09.03.2017 Aussenfarbe: grün Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'095 kg Typenschein: 1HB517 Fahrzeugart: Occasion
7447483;LAND ROVER Range Rover Velar R-Dynamic P 250 SE Automatic (SUV / Geländewagen);CHF 56'900.–;250 PS;5.2018;20'100 km;Benzin;Automat sequentiell;Hubraum: 1'998 cm3 Zylinder: 4 Anhängelast gebremst: 2'400 kg Letzte Prüfung: 31.05.2018 Aussenfarbe: grau mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'100 kg Typenschein: 1LC759 Neupreis: CHF 94'400.– Fahrzeugart: Occasion
7447336;VW Tiguan 2.0 TDI Sport&Style DSG (SUV / Geländewagen);CHF 12'990.–;140 PS;4.2011;110'000 km;Diesel;Automatisiertes Schaltgetriebe;Hubraum: 1'968 cm3 Zylinder: 4 Anhängelast gebremst: 2'200 kg Aussenfarbe: weiss Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'675 kg Fahrgestell-Nr.: WVGZZZ5NZBWO97598 Wagen-Nr.: 2 Neupreis: CHF 52'000.– Fahrzeugart: Occasion
7447431;AUDI A3 Sedan 1.8 TFSI Ambition quattro S-tronic (Limousine);CHF 22'100.–;180 PS;5.2015;90'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'798 cm3 Zylinder: 4 Anhängelast gebremst: 1'600 kg Aussenfarbe: anthrazit Innenfarbe: grau Türen: 4 Sitze: 5 Leergewicht: 1'470 kg Typenschein: 1AD329 Fahrzeugart: Occasion
7446787;AUDI TT Roadster 2.0 TFSI quattro S-tronic (Cabriolet);CHF 29'800.–;230 PS;9.2015;62'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'984 cm3 Zylinder: 4 Letzte Prüfung: 20.02.2020 Aussenfarbe: weiss mét. Innenfarbe: anthrazit Türen: 2 Sitze: 2 Leergewicht: 1'575 kg Neupreis: CHF 76'000.– Fahrzeugart: Occasion
7447215;BMW X5 3.0d (SUV / Geländewagen);CHF 4'900.–;184 PS;9.2002;158'000 km;Diesel;Schaltgetriebe manuell;Hubraum: 2'926 cm3 Zylinder: 6 Anhängelast gebremst: 2'300 kg Letzte Prüfung: 13.10.2017 Aussenfarbe: schwarz mét. Innenfarbe: grau Türen: 5 Sitze: 5 Leergewicht: 2'190 kg Typenschein: 1BB125 Fahrzeugart: Occasion
7301956;MAZDA MX-5 1.8i-16 ABS (Cabriolet);CHF 6'900.–;133 PS;5.1995;240'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'839 cm3 Zylinder: 4 Letzte Prüfung: 10.05.2018 Aussenfarbe: grün Innenfarbe: anthrazit Türen: 2 Sitze: 2 Leergewicht: 1'040 kg Fahrgestell-Nr.: JMZNA18P200204267 Typenschein: 1M1115 Fahrzeugart: Occasion
7446534;OPEL Astra 1.6i Turbo Dynamic (Limousine);CHF 12'800.–;200 PS;3.2016;74'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'598 cm3 Zylinder: 4 Anhängelast gebremst: 1'700 kg Letzte Prüfung: 23.03.2016 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'503 kg Fahrgestell-Nr.: W0LBF6EH6GG066092 Typenschein: 1OC426 Neupreis: CHF 35'400.– Fahrzeugart: Occasion
7406205;TOYOTA Avensis 2.2D-CAT Linea Sol (Limousine);CHF 6'900.–;177 PS;7.2009;102'000 km;Diesel;Schaltgetriebe manuell;Hubraum: 2'231 cm3 Zylinder: 4 Anhängelast gebremst: 1'800 kg Letzte Prüfung: 22.09.2017 Aussenfarbe: silber mét. Innenfarbe: anthrazit Türen: 4 Sitze: 5 Leergewicht: 1'685 kg Fahrgestell-Nr.: SB1BB76L90E002026 Typenschein: 1TA406 Neupreis: CHF 46'600.– Fahrzeugart: Occasion
7094837;PORSCHE Panamera Turbo PDK (Limousine);CHF 95'900.–;549 PS;1.2017;41'900 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 3'996 cm3 Zylinder: 8 Anhängelast gebremst: 2'200 kg Letzte Prüfung: 02.08.2018 Aussenfarbe: weiss mét. Türen: 5 Sitze: 4 Leergewicht: 2'335 kg Fahrgestell-Nr.: WP0ZZZ97ZHL151295 Neupreis: CHF 252'170.– Fahrzeugart: Occasion
7358452;MERCEDES-BENZ E 43 AMG 4Matic 9G-Tronic (Limousine);CHF 68'500.–;401 PS;11.2017;28'500 km;Benzin;Automat sequentiell;Hubraum: 2'996 cm3 Zylinder: 6 Anhängelast gebremst: 2'100 kg Aussenfarbe: weiss Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 2'023 kg Fahrgestell-Nr.: WD D21 306 41A 366 786 Typenschein: 1MG917 Neupreis: CHF 116'000.– Fahrzeugart: Occasion
7446412;BMW 125i Cabrio Steptronic (Cabriolet);CHF 16'500.–;218 PS;5.201;36'000 km;Benzin;Automat sequentiell;Hubraum: 2'996 cm3 Zylinder: 6 Anhängelast gebremst: 1'200 kg Letzte Prüfung: 01.03.2019 Aussenfarbe: grau mét. Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'615 kg Typenschein: 1BB572 Neupreis: CHF 60'000.– Fahrzeugart: Occasion
7446276;MINI Cooper S Steptronic DKG (Kleinwagen);CHF 32'000.–;192 PS;11.2018;12'000 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 1'998 cm3 Zylinder: 4 Aussenfarbe: rot Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'434 kg Fahrgestell-Nr.: WMW XU9 108 0TN5 2573 Typenschein: 1MV587 Neupreis: CHF 49'530.– Fahrzeugart: Occasion
7368893;BMW 225xe iPerformance Active Tourer Steptronic (Kompaktvan / Minivan);CHF 38'500.–;224 PS;1.2019;9'800 km;Plug-in-Hybrid Benzin/Elektro;Automat sequentiell;Hubraum: 1'499 cm3 Zylinder: 3 Aussenfarbe: silber mét. Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 1'834 kg Fahrgestell-Nr.: WBA 6Y3 106 0VG2 4200 Typenschein: 1BM722 Neupreis: CHF 59'950.– Fahrzeugart: Occasion
7413343;MITSUBISHI Pajero 3.2 DI-D Instyle Automatic (SUV / Geländewagen);CHF 18'000.–;200 PS;11.2011;142'000 km;Diesel;Automat sequentiell;Hubraum: 3'200 cm3 Zylinder: 4 Anhängelast gebremst: 3'500 kg Aussenfarbe: grau Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'385 kg Fahrzeugart: Occasion
7445997;BMW X6 xDrive 30d Steptronic (SUV / Geländewagen);CHF 46'990.–;258 PS;8.2015;87'000 km;Diesel;Automat sequentiell;Hubraum: 2'993 cm3 Zylinder: 6 Anhängelast gebremst: 3'500 kg Letzte Prüfung: 17.10.2019 Aussenfarbe: schwarz Innenfarbe: rot Türen: 5 Sitze: 5 Leergewicht: 2'140 kg Typenschein: 1BG398 Neupreis: CHF 125'000.– Fahrzeugart: Occasion
7175688;MERCEDES-BENZ CLA 45 AMG 4Matic Speedshift (Limousine);CHF 32'900.–;360 PS;6.2015;119'000 km;Benzin;Automat sequentiell;Hubraum: 1'991 cm3 Zylinder: 4 Aussenfarbe: weiss Innenfarbe: schwarz Türen: 4 Sitze: 5 Leergewicht: 1'585 kg Typenschein: 1MF574 Neupreis: CHF 92'000.– Fahrzeugart: Occasion Tuning: Ja
7445680;MINI Cooper S Cabriolet (Cabriolet);CHF 32'500.–;192 PS;6.2018;11'096 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'998 cm3 Zylinder: 4 Letzte Prüfung: 23.04.2018 Aussenfarbe: grau Innenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'451 kg Fahrgestell-Nr.: WMW WJ5 102 03G 334 72 Typenschein: 1MV433 Neupreis: CHF 46'280.– Fahrzeugart: Occasion
7445108;BMW 535i Touring xDrive Steptronic (Kombi);CHF 34'900.–;306 PS;6.2015;78'000 km;Benzin;Automat sequentiell;Hubraum: 2'979 cm3 Zylinder: 6 Letzte Prüfung: 08.10.2019 Aussenfarbe: blau mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 1'940 kg Fahrgestell-Nr.: WBA5H31090D223481 Typenschein: 1BD504 Fahrzeugart: Occasion
7217083;AUDI A1 A1 SB 1.4 TFSI COD (Limousine);CHF 19'000.–;150 PS;3.2015;71'000 km;Benzin;Automat sequentiell;Hubraum: 1'395 cm3 Zylinder: 4 Aussenfarbe: weiss mét. Innenfarbe: mehrfarbig Türen: 5 Sitze: 5 Leergewicht: 1'275 kg Fahrgestell-Nr.: WAU ZZZ 8X8 FB0 121 18 Typenschein: 1AD587 Neupreis: CHF 40'430.– Fahrzeugart: Occasion
7407663;SUZUKI SX4 S-Cross 1.6 TD PizSulai 4WD TCSS (SUV / Geländewagen);CHF 14'900.–;120 PS;12.2016;84'000 km;Diesel;Automatisiertes Schaltgetriebe;Hubraum: 1'598 cm3 Zylinder: 4 Anhängelast gebremst: 1'200 kg Aussenfarbe: weiss mét. Innenfarbe: anthrazit Türen: 5 Sitze: 5 Leergewicht: 1'475 kg Fahrgestell-Nr.: TSM JYB 82S 003 549 94 Typenschein: 1SD788 Neupreis: CHF 32'680.– Fahrzeugart: Occasion
7134268;LAND ROVER Range Rover Sport 3.6 TDV8 HSE Automatic (SUV / Geländewagen);CHF 16'200.–;272 PS;2.201;162'000 km;Diesel;Automat;Hubraum: 3'628 cm3 Zylinder: 8 Anhängelast gebremst: 3'500 kg Letzte Prüfung: 09.10.2018 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'824 kg Typenschein: 1LC583 Fahrzeugart: Occasion
7445172;BMW X5 xDrive 40e iPerformance Steptronic (SUV / Geländewagen);CHF 41'500.–;313 PS;2.2017;75'000 km;Plug-in-Hybrid Benzin/Elektro;Automat sequentiell;Hubraum: 1'997 cm3 Zylinder: 4 Anhängelast gebremst: 2'700 kg Aussenfarbe: weiss mét. Innenfarbe: beige Türen: 5 Sitze: 5 Leergewicht: 2'680 kg Fahrgestell-Nr.: WBAKT010800W15908 Typenschein: 1BH263100730. Neupreis: CHF 96'630.– Fahrzeugart: Occasion
7427927;OPEL Corsa 1.2 TP (Kleinwagen);CHF 5'400.–;80 PS;6.2008;56'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'229 cm3 Zylinder: 4 Anhängelast gebremst: 850 kg Aussenfarbe: silber Türen: 5 Sitze: 5 Leergewicht: 1'160 kg Typenschein: 1OB219 Fahrzeugart: Occasion
7444812;PEUGEOT 207 CC 1.6 16V Turbo Roland Garros (Cabriolet);CHF 6'490.–;150 PS;2.201;82'000 km;Benzin;Schaltgetriebe manuell;Hubraum: 1'598 cm3 Zylinder: 4 Anhängelast gebremst: 1'070 kg Letzte Prüfung: 10.09.2018 Aussenfarbe: schwarz Türen: 2 Sitze: 4 Leergewicht: 1'507 kg Fahrgestell-Nr.: VF3WB5FXC9E036213 Typenschein: 1PA624 Fahrzeugart: Occasion
7444685;AUDI SQ5 3.0 TDI quattro tiptronic (SUV / Geländewagen);CHF 20'500.–;313 PS;5.2013;250'000 km;Diesel;Automat sequentiell;Hubraum: 2'967 cm3 Zylinder: 6 Anhängelast gebremst: 2'400 kg Letzte Prüfung: 13.05.2019 Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'160 kg Typenschein: 1AC981 Fahrzeugart: Occasion
7444147;AUDI Q7 3.0 TDI addBlue quattro tiptronic (SUV / Geländewagen);CHF 35'900.–;245 PS;12.2014;99'000 km;Diesel;Automat sequentiell;Hubraum: 2'967 cm3 Zylinder: 6 Anhängelast gebremst: 3'500 kg Aussenfarbe: schwarz mét. Innenfarbe: schwarz Türen: 5 Sitze: 5 Leergewicht: 2'450 kg Neupreis: CHF 123'000.– Fahrzeugart: Occasion
7444082;MERCEDES-BENZ AMG GT C Roadster Speedshift DCT (Cabriolet);CHF 145'000.–;558 PS;8.2018;1'950 km;Benzin;Automatisiertes Schaltgetriebe;Hubraum: 3'982 cm3 Zylinder: 8 Letzte Prüfung: 29.08.2018 Aussenfarbe: schwarz Innenfarbe: schwarz Türen: 2 Sitze: 2 Leergewicht: 1'735 kg Typenschein: 1MQ685 Neupreis: CHF 233'068.– Fahrzeugart: Occasion
7443838;AUDI A6 (Limousine);CHF 7'000.–;340 PS;6.2005;135'000 km;Benzin;Automat;Hubraum: 4'163 cm3 Zylinder: 8 Aussenfarbe: blau Innenfarbe: beige Türen: 4 Sitze: 5 Leergewicht: 1'910 kg Typenschein: 1QA112 Fahrzeugart: Occasion
