field_1;web-scraper-order;address_raw;lat;lon;bfs_number;bfs_name;rooms;area;luxurious;price;price_per_m2;pop;pop_dens;emp;frg_pct;mean_taxable_income;dist_supermarket
718;1693998321-678;Güterstrasse 3, 8952 Schlieren, ZH;47.39883423;8.447376251;247;Schlieren;1;84;0;2115;25.18;18791;2851.441578;18945;46.11782236;64322.798;113.176345
719;1693998330-744;Urdorferstrasse 40b, 8952 Schlieren, ZH;47.39493179;8.441030502;247;Schlieren;3.5;73;0;1990;27.26;18791;2851.441578;18945;46.11782236;64322.798;274.8694002
720;1693998335-767;Badenerstrasse 90, 8952 Schlieren, ZH;47.39736176;8.433037758;247;Schlieren;3.5;87;0;2170;24.94;18791;2851.441578;18945;46.11782236;64322.798;400.5207644
721;1693998344-809;Brandstrasse 21, 8952 Schlieren, ZH;47.40125656;8.445633888;247;Schlieren;4.5;98;0;2788;28.45;18791;2851.441578;18945;46.11782236;64322.798;331.702283
722;1693998354-849;Goldschlägiplatz 2, 8952 Schlieren, ZH;47.40031052;8.441031456;247;Schlieren;3.5;76;0;2245;29.54;18791;2851.441578;18945;46.11782236;64322.798;47.09617035
723;1693998354-850;Brandstrasse 43, 8952 Schlieren, ZH;47.40077591;8.441206932;247;Schlieren;3.5;97;0;2210;22.78;18791;2851.441578;18945;46.11782236;64322.798;79.46903618
724;1693998364-901;Goldschlägiplatz 1, 8952 Schlieren, ZH;47.4003067;8.440872192;247;Schlieren;2.5;57;0;1898;33.3;18791;2851.441578;18945;46.11782236;64322.798;57.76703727
725;1693998256-313;Edikerstrasse 14, 8635 Dürnten, ZH;47.28050995;8.84348011;113;Dürnten;4.5;132;0;3100;23.48;7606;744.2270059;1836;18.39337365;71290.79243;1302.937759
726;1693998265-362;Nauenstrasse 42, 8632 Tann, ZH;47.27296066;8.856590271;113;Dürnten;4.5;99;0;2070;20.91;7606;744.2270059;1836;18.39337365;71290.79243;852.8313174
727;1693998256-323;Grüningerstrasse 6, 8133 Esslingen, ZH;47.28868866;8.712890625;192;Egg;3.5;70;0;1680;24;8796;605.3682037;2469;19.91814461;95135.11251;2018.737385
728;1693998377-967;Bachtelweg 2, 8132 Egg b. Zürich, ZH;47.2977562;8.692445755;192;Egg;3.5;102;0;2272;22.27;8796;605.3682037;2469;19.91814461;95135.11251;541.3331775
729;1693998261-339;8932 Mettmenstetten, ZH;47.24298859;8.458034515;9;Mettmenstetten;4.5;101;0;2850;28.22;5200;399.0790484;1680;14.76923077;86996.40977;312.9617562
730;1693998261-351;Steig 37, 8193 Eglisau, ZH;47.57766724;8.520560265;55;Eglisau;5.5;140;0;3200;22.86;5339;589.2935982;1536;24.14309796;86144.94542;177.2818292
731;1693998340-774;Bahnstr. 90, 8193 Eglisau, ZH;47.57431793;8.515888214;55;Eglisau;5.5;141;0;2655;18.83;5339;589.2935982;1536;24.14309796;86144.94542;692.0165652
732;1693998373-943;Bahnstr. 92, 8193 Eglisau, ZH;47.57445526;8.515942574;55;Eglisau;5.5;141;0;2660;18.87;5339;589.2935982;1536;24.14309796;86144.94542;678.5241746
733;1693998261-358;Bassersdorferstrasse 9, 8305 Dietlikon, ZH;47.42808151;8.619171143;54;Dietlikon;7.5;200;0;4700;23.5;7847;1846.352941;5808;25.76780935;79948.4291;563.4025949
734;1693998297-549;Grundstrasse 5, 8305 Dietlikon, ZH;47.4298439;8.619918823;54;Dietlikon;4.5;114;0;3500;30.7;7847;1846.352941;5808;25.76780935;79948.4291;764.1320543
735;1693998297-552;Dornenstrasse 26, 8305 Dietlikon, ZH;47.42155457;8.618280411;54;Dietlikon;2.5;65;0;1833;28.2;7847;1846.352941;5808;25.76780935;79948.4291;53.86200384
736;1693998313-628;Riedmühlestr. 7d, 8305 Dietlikon, ZH;47.42698669;8.622231483;54;Dietlikon;4.5;118;0;2940;24.92;7847;1846.352941;5808;25.76780935;79948.4291;517.7952541
737;1693998313-630;Riedmühlestr. 7b, 8305 Dietlikon, ZH;47.426754;8.621732712;54;Dietlikon;4.5;102;0;2650;25.98;7847;1846.352941;5808;25.76780935;79948.4291;476.3347063
738;1693998265-378;8304 Wallisellen, ZH;47.41723251;8.589406967;69;Wallisellen;2.5;70;0;3680;52.57;16841;2623.208723;20325;31.01359777;85596.50444;339.2517953
739;1693998294-513;Neugutstrasse 25, 8304 Wallisellen, ZH;47.41239166;8.595873833;69;Wallisellen;3.5;78;0;2950;37.82;16841;2623.208723;20325;31.01359777;85596.50444;317.4240938
740;1693998340-782;Im Langacker 15, 8304 Wallisellen, ZH;47.4095726;8.605873108;69;Wallisellen;3.5;129;0;2520;19.53;16841;2623.208723;20325;31.01359777;85596.50444;601.8620394
741;1693998369-915;Churfirstenstrasse 16, 8304 Wallisellen, ZH;47.41055679;8.604314804;69;Wallisellen;4.5;147;0;3980;27.07;16841;2623.208723;20325;31.01359777;85596.50444;674.1030263
742;1693998265-382;8153 Rümlang, ZH;47.45495605;8.524186134;97;Rümlang;2;48;0;2850;59.38;8233;663.4165995;6277;29.81902101;76016.80597;462.149489
743;1693998272-407;Hettlingerstrasse 1, 8472 Seuzach, ZH;47.5373497;8.729271889;227;Seuzach;2.5;52;0;1590;30.58;7440;984.1269841;2641;13.31989247;85570.74394;363.0967607
744;1693998313-641;Haldenstrasse 3, 8472 Seuzach, ZH;47.53866959;8.728983879;227;Seuzach;4.5;122;0;3040;24.92;7440;984.1269841;2641;13.31989247;85570.74394;426.6358026
745;1693998272-408;8426 Lufingen, ZH;47.47311401;8.60280323;63;Lufingen;5.5;120;0;3500;29.17;2417;466.6023166;407;19.11460488;93495.82367;2751.149197
746;1693998276-420;Aspbachstrasse 2, 8426 Lufingen, ZH;47.48693848;8.592018127;63;Lufingen;4.5;113;0;2790;24.69;2417;466.6023166;407;19.11460488;93495.82367;1657.487278
747;1693998344-793;Aspbachstrasse 4, 8426 Lufingen, ZH;47.48720169;8.592188835;63;Lufingen;2.5;55;0;1820;33.09;2417;466.6023166;407;19.11460488;93495.82367;1626.869467
748;1693998276-413;Spichergasse 3, 8185 Winkel, ZH;47.49074936;8.554258347;72;Winkel;4.5;96;0;2540;26.46;4535;559.1861899;981;14.95038589;110220.2263;227.9963666
749;1693998276-414;Chüngstrasse 31, 8424 Embrach, ZH;47.50494003;8.602650642;56;Embrach;3.5;100;0;2700;27;9421;741.8110236;3591;28.04373209;72565.26042;692.8098334
750;1693998294-515;Im Grund 21, 8424 Embrach, ZH;47.50799942;8.59709549;56;Embrach;5.5;139;0;3873;27.86;9421;741.8110236;3591;28.04373209;72565.26042;392.1133801
751;1693998340-791;Wildbachstrasse 9, 8424 Embrach, ZH;47.5118103;8.590280533;56;Embrach;3.5;83;0;2100;25.3;9421;741.8110236;3591;28.04373209;72565.26042;252.5265528
752;1693998344-802;Kellersackerstr. 13, 8424 Embrach, ZH;47.5146904;8.591684341;56;Embrach;4.5;87;0;1907;21.92;9421;741.8110236;3591;28.04373209;72565.26042;277.4136949
753;1693998280-433;8907 Wettswil, ZH;47.33167267;8.475844383;14;Wettswil am Albis;4.5;120;0;3850;32.08;5240;1389.920424;1302;17.11832061;117836.8087;647.3528583
754;1693998301-572;Junggrütstrasse 16, 8907 Wettswil, ZH;47.33286285;8.479876518;14;Wettswil am Albis;2;44;0;1050;23.86;5240;1389.920424;1302;17.11832061;117836.8087;635.2506246
755;1693998305-581;Heidenweg 10, 8907 Wettswil, ZH;47.34647751;8.466997147;14;Wettswil am Albis;3.5;93;0;2620;28.17;5240;1389.920424;1302;17.11832061;117836.8087;1166.392054
756;1693998369-923;8907 Wettswil, ZH;47.33167267;8.475844383;14;Wettswil am Albis;4.5;108;0;2540;23.52;5240;1389.920424;1302;17.11832061;117836.8087;647.3528583
757;1693998377-981;Hofächerstrasse 25, 8907 Wettswil, ZH;47.33654404;8.472710609;14;Wettswil am Albis;5.5;125;0;3250;26;5240;1389.920424;1302;17.11832061;117836.8087;193.0468606
758;1693998280-435;Alte Zwillikerstrasse 9, 8908 Hedingen, ZH;47.29549026;8.44713974;5;Hedingen;3.5;89;0;2290;25.73;3778;578.56049;1478;16.41079936;90811.20533;2006.60752
759;1693998289-496;Bachtalenstrasse 4, 8908 Hedingen, ZH;47.30091476;8.451602936;5;Hedingen;3.5;86;0;2950;34.3;3778;578.56049;1478;16.41079936;90811.20533;2515.534479
760;1693998313-646;Tannenweg 12, 8908 Hedingen, ZH;47.29951859;8.454818726;5;Hedingen;6.5;140;0;3950;28.21;3778;578.56049;1478;16.41079936;90811.20533;2356.010623
761;1693998335-752;Alte Zwillikerstrasse 1, 8908 Hedingen, ZH;47.29668045;8.447968483;5;Hedingen;2.5;75;0;2246;29.95;3778;578.56049;1478;16.41079936;90811.20533;2100.59389
763;1693998285-479;8162 Steinmaur, ZH;47.48539734;8.444293976;101;Steinmaur;2;72;0;1850;25.69;3609;384.3450479;824;27.12662787;76289.40871;849.5342835
764;1693998289-503;Mülliweiherstrasse 5, 8162 Steinmaur, ZH;47.49015808;8.439418793;101;Steinmaur;4.5;120;0;2380;19.83;3609;384.3450479;824;27.12662787;76289.40871;1463.643059
765;1693998289-500;Hittnauerstrasse 1a, 8330 Pfäffikon ZH, ZH;47.3654213;8.786971092;177;Pfäffikon;3.5;68;0;1950;28.68;12164;623.475141;5895;19.08911542;76953.43774;344.4070665
766;1693998321-680;Seestrasse 36, 8330 Pfäffikon ZH, ZH;47.36629486;8.781371117;177;Pfäffikon;3.5;70;0;1600;22.86;12164;623.475141;5895;19.08911542;76953.43774;90.06897198
767;1693998321-695;8330 Pfäffikon ZH, ZH;47.36602402;8.783287048;177;Pfäffikon;3.5;81;0;1700;20.99;12164;623.475141;5895;19.08911542;76953.43774;58.32572325
768;1693998349-835;Hofwiesenstrasse 2, 8330 Pfäffikon ZH, ZH;47.37334442;8.781890869;177;Pfäffikon;3;62;0;1627;26.24;12164;623.475141;5895;19.08911542;76953.43774;495.5787996
769;1693998377-969;Schärackerstrasse 25, 8330 Pfäffikon ZH, ZH;47.37145615;8.778820992;177;Pfäffikon;4.5;95;0;2040;21.47;12164;623.475141;5895;19.08911542;76953.43774;361.8862019
770;1693998294-524;Müllerwis 19, 8606 Greifensee, ZH;47.37051392;8.68149662;194;Greifensee;2;55;0;1446;26.29;5385;2372.246696;1663;20.16713092;85454.80811;345.1554793
771;1693998354-864;Burstwiesenstrasse 37, 8606 Greifensee, ZH;47.37215042;8.67997551;194;Greifensee;4.5;97;0;2110;21.75;5385;2372.246696;1663;20.16713092;85454.80811;493.276095
772;1693998364-904;Am Pfisterhölzli 17, 8606 Greifensee, ZH;47.36456299;8.690103531;194;Greifensee;5;94;0;1860;19.79;5385;2372.246696;1663;20.16713092;85454.80811;875.7218829
773;1693998317-655;Kaiserstuhlstrasse 47, 8172 Niederglatt ZH, ZH;47.49330902;8.497548103;89;Niederglatt;3;56;0;1690;30.18;4993;1386.944444;1398;26.05647907;71810.91167;469.2083282
774;1693998344-805;In der Sagi 1, 8172 Niederglatt ZH, ZH;47.49239731;8.504705429;89;Niederglatt;2.5;52;0;1583;30.44;4993;1386.944444;1398;26.05647907;71810.91167;130.0471398
775;1693998364-905;Alte Poststr. 7, 8172 Niederglatt ZH, ZH;47.49063492;8.502139091;89;Niederglatt;5.5;170;0;2960;17.41;4993;1386.944444;1398;26.05647907;71810.91167;149.6281621
776;1693998317-669;Zelgli 12, 8413 Neftenbach, ZH;47.52425766;8.655200005;223;Neftenbach;4.5;103;0;2690;26.12;5718;379.4293298;1657;11.80482686;84738.9542;853.9134236
777;1693998326-717;Poststrasse 6, 8462 Rheinau, ZH;47.64480209;8.605175972;38;Rheinau;5.5;200;0;2840;14.2;1316;147.3684211;694;19.68085106;69832.16667;2443.726991
778;1693998335-749;Poststrasse 61, 8462 Rheinau, ZH;47.64022827;8.600247383;38;Rheinau;5.5;100;0;2000;20;1316;147.3684211;694;19.68085106;69832.16667;3057.892638
779;1693998344-816;Sonnhaldenstrasse 14, 8142 Uitikon Waldegg, ZH;47.35915375;8.469325066;248;Uitikon;2.5;82;0;2990;36.46;4668;1065.753425;1074;18.93744644;169102.1661;1133.693962
780;1693998354-841;Isenbachweg 10, 8906 Bonstetten, ZH;47.31518555;8.470910072;3;Bonstetten;2.5;68;0;1840;27.06;5572;749.9327052;1014;16.5649677;88927.69815;102.8505688
781;1693998373-942;Dorfstr. 17, 8906 Bonstetten, ZH;47.31483459;8.46924305;3;Bonstetten;4.5;104;0;2055;19.76;5572;749.9327052;1014;16.5649677;88927.69815;29.12802247
782;1693998364-896;Langenmattstrasse 14, 8617 Mönchaltorf, ZH;47.31597137;8.71972847;196;Mönchaltorf;4.5;98;0;1950;19.9;3898;513.5704875;1360;17.16264751;78699.93742;2790.272727
783;1693998369-919;Oberalbis 10, 8915 Hausen am Albis, ZH;47.25214005;8.530310631;4;Hausen am Albis;5.5;175;0;3720;21.26;3751;275.8088235;1021;16.02239403;86300.45514;2498.397241
784;1693998373-960;Isikerstrasse 26, 8335 Hittnau, ZH;47.37002563;8.819698334;173;Hittnau;4.5;130;0;2400;18.46;3664;282.9343629;783;7.669213974;77454.52367;864.9581397
785;1693998381-998;Tösstalstrasse 12, 8492 Wila, ZH;47.42120743;8.844902039;181;Wila;4.5;109;0;1980;18.17;1977;215.125136;615;14.46636318;63151.15766;2083.417629
