listing_id,district,latitude,longitude,rooms,living_area,year_built,floor,has_balcony,has_elevator,monthly_rent_chf
LS-102965,D05,47.351181,8.498282,2.5,66.6 m2,1936.0,5,yes,1,1295.0
LS-100516,D02,47.371193,8.509765,4.0,112.5 m2,1896.0,0,no,1,2445.0
LS-102261,D04,47.340628,8.554318,4.5,105.1 m2,1952.0,5,yes,1,2325.0
LS-102820,D05,47.35996,8.484568,1.0,27.4 m2,1921.0,2,yes,1,475.0
LS-102761,D05,47.354686,8.486973,3.0,94.8 m2,1927.0,3,no,0,1645.0
LS-100350,D11,47.387324,8.493727,3.5,103.5 m2,1918.0,2,no,1,1830.0
LS-101222,D02,47.381037,8.520148,2.5,66.4 m2,1983.0,5,yes,1,1615.0
LS-102585,D10,47.347438,8.527145,4.5,99.4 m2,1954.0,0,yes,1,1495.0
LS-102075,D06,47.343639,8.507244,5.5,141.0 m2,1921.0,4,no,0,2570.0
LS-100660,D12,47.36771,8.549951,5.5,161.3 m2,,1,no,0,3210000.0
LS-102773,D11,47.386434,8.491806,4.5,108.4 m2,1943.0,1,no,0,1670.0
LS-102205,D10,47.359144,8.529113,5.0,157.9 m2,1917.0,4,no,1,2870.0
LS-100899,D06,47.347523,8.525072,3.5,82.0 m2,,1,no,1,1540.0
LS-102182,D06,47.337854,8.524562,2.5,66.1 m2,1948.0,4,yes,1,1185.0
LS-100158,D07,47.368875,8.459796,5.5,168.3 m2,1971.0,6,yes,1,2605.0
LS-100383,D08,47.406747,8.494643,2.5,68.5 m2,1997.0,4,yes,0,1100.0
LS-102143,D02,47.375824,8.517179,1.5,31.6 m2,1919.0,1,no,1,595.0
LS-100140,D01,47.367576,8.550116,5.0,140.8 m2,2001.0,8,yes,1,3100.0
LS-100465,D04,47.347922,8.576874,1.0,35.2 m2,1977.0,0,yes,0,795.0
LS-102108,D08,47.396787,8.484386,3.5,94.6 m2,1901.0,2,no,1,1340.0
LS-100299,D01,47.381098,8.545342,1.5,61.0 m2,1928.0,8,yes,1,1235.0
LS-101871,D11,47.389823,8.479893,4.0,114.2 m2,1989.0,1,no,1,2020.0
LS-100397,D02,47.378212,8.514805,3.0,72.7 m2,2022.0,3,yes,1,2470.0
LS-101937,D03,47.362886,8.538541,3.0,75.4 m2,1926.0,1,yes,0,1945.0
LS-102202,D06,47.350495,8.526557,1.0,39.6 m2,1897.0,2,yes,0,895.0
LS-101718,D08,47.397224,8.498309,2.5,48.1 m2,1957.0,0,no,0,450.0
LS-101033,D02,47.384204,8.507236,2.5,60.1 m2,1905.0,4,no,1,1495.0
LS-101922,D10,47.356656,8.533449,2.0,61.7 m2,1992.0,6,yes,1,1400.0
LS-102436,D11,47.382406,8.485569,4.0,101.2 m2,1923.0,-99,no,1,1855.0
LS-101113,D12,47.377968,8.55448,1.0,39.4 m2,1926.0,4,no,0,705.0
LS-101048,D12,47.374048,8.555722,2.5,77.4 m2,1942.0,2,yes,0,1615.0
LS-102000,D04,47.358014,8.572651,4.0,102.9 m2,1960.0,4,yes,1,2355.0
LS-100846,D12,47.371892,8.542167,4.5,103.6 m2,1961.0,2,yes,1,2310.0
LS-100251,D11,47.373737,8.494178,3.5,81.8 m2,1911.0,7,yes,1,1815.0
LS-101381,D11,47.384654,8.482182,4.0,122.8 m2,1931.0,7,yes,1,2185000.0
LS-102099,D06,47.343355,8.531477,1.0,23.3 m2,2003.0,8,no,1,450.0
LS-100806,D10,47.351148,8.528061,5.0,128.8 m2,,8,no,1,2270.0
LS-102415,D01,47.365119,8.540363,2.5,43.4 m2,1932.0,1,yes,0,835.0
LS-100715,D09,47.360199,8.476367,1.5,44.6 m2,1900.0,4,no,1,620.0
LS-102796,D09,47.362476,8.475654,3.0,66.0 m2,,2,yes,1,805.0
LS-102541,D01,47.367536,8.534318,4.0,78.2 m2,1923.0,-99,yes,1,1585.0
LS-100987,D04,47.34999,8.559744,2.5,51.3 m2,1949.0,6,yes,1,1480.0
LS-102771,D06,47.345032,8.528104,1.0,30.7 m2,,6,yes,1,845.0
LS-100195,D04,47.342986,8.555276,4.0,142.0 m2,1964.0,1,yes,1,2645.0
LS-102920,D07,47.377424,8.468924,3.0,75.5 m2,1925.0,-99,yes,1,1340.0
LS-101044,D01,47.370727,8.545694,4.0,92.6 m2,1954.0,8,no,1,2050.0
LS-100279,D05,47.355336,8.502545,4.0,93.3 m2,1957.0,6,yes,1,1875.0
LS-100096,D05,47.348487,8.483724,4.0,99.6 m2,1994.0,0,yes,1,1580.0
LS-100441,D01,47.372985,8.544304,4.0,85.1 m2,1926.0,4,no,0,1765.0
LS-102544,D02,47.376163,8.498981,3.5,102.0 m2,1987.0,-99,no,1,1810.0
LS-101042,D03,47.363246,8.550532,3.5,100.8 m2,,1,yes,0,2370.0
LS-102382,D10,47.351861,8.533525,3.5,119.2 m2,1948.0,7,yes,1,2065.0
LS-101489,D09,47.356958,8.467312,4.0,114.0 m2,2012.0,2,no,0,1185.0
LS-100330,D06,47.347052,8.528999,2.5,70.7 m2,1939.0,5,no,1,1405.0
LS-101441,D01,47.368352,8.547181,3.5,80.6 m2,,-99,no,1,1505.0
LS-100861,D11,47.385776,8.486539,4.5,88.2 m2,1960.0,1,yes,0,1690.0
LS-100745,D04,47.356453,8.590036,5.5,146.1 m2,1898.0,5,yes,1,2840000.0
LS-102706,D06,47.351109,8.520678,4.0,97.3 m2,1954.0,4,yes,1,2160.0
LS-101111,D07,47.364009,8.477364,3.5,123.7 m2,,5,no,1,2070.0
LS-101963,D06,47.348248,8.522877,2.5,65.5 m2,2023.0,6,no,1,1900.0
LS-101387,D04,47.357051,8.574234,1.5,22.7 m2,1945.0,4,yes,1,750.0
LS-102079,D12,47.377615,8.561636,5.0,121.1 m2,1958.0,6,yes,1,2480.0
LS-101444,D12,47.384108,8.549026,1.0,22.7 m2,1914.0,4,yes,0,485.0
LS-102637,D02,47.377733,8.513938,4.0,114.5 m2,,3,no,0,2085.0
LS-101162,D01,47.375775,8.546616,1.0,25.5 m2,1919.0,7,no,1,585000.0
LS-101995,D02,47.371537,8.504349,3.5,84.7 m2,2007.0,4,yes,0,1905.0
LS-100594,D11,47.38217,8.505818,3.5,93.9 m2,1968.0,5,no,1,1985.0
LS-102106,D07,47.371808,8.473373,3.0,82.1 m2,1985.0,6,yes,1,1335.0
LS-101559,D10,47.366962,8.532943,2.0,60.1 m2,1900.0,1,yes,0,1450.0
LS-101846,D04,47.350055,8.562828,2.0,54.2 m2,1973.0,-99,yes,0,1270.0
LS-100549,D07,47.374409,8.466096,3.0,78.9 m2,2015.0,2,yes,0,1665.0
LS-100556,D10,47.352425,8.52768,3.0,90.2 m2,1946.0,8,no,1,1680.0
LS-102563,D03,47.371156,8.53189,3.0,77.9 m2,1945.0,6,no,1,1925.0
LS-100541,D05,47.354063,8.494651,4.5,136.5 m2,1991.0,7,yes,1,2670.0
LS-101766,D12,47.38745,8.552229,3.5,108.2 m2,1967.0,7,no,1,1935.0
LS-100264,D05,47.353991,8.494339,1.5,48.1 m2,1969.0,1,yes,1,730.0
LS-102175,D07,47.356236,8.473689,4.0,118.7 m2,1938.0,4,no,0,1960.0
LS-102546,D04,47.34081,8.570387,3.5,66.0 m2,1982.0,4,yes,1,1460.0
LS-102402,D01,47.362285,8.537637,3.0,78.8 m2,1946.0,8,yes,1,1590.0
LS-101822,D09,47.357643,8.467647,2.0,39.4 m2,1931.0,5,no,1,450.0
LS-101064,D02,47.379752,8.509941,3.5,81.4 m2,1947.0,8,no,1,1580.0
LS-100300,D03,47.357983,8.531747,3.5,86.4 m2,2008.0,2,no,0,2035.0
LS-101807,D07,47.374692,8.484131,4.0,106.9 m2,1924.0,0,yes,0,1725.0
LS-100553,D07,47.365795,8.46525,2.5,67.7 sqm,1921.0,8,yes,1,1200.0
LS-100467,D10,47.347226,8.541068,1.5,51.6 m2,1905.0,5,no,1,810.0
LS-100344,D11,47.375735,8.50511,1.5,34.0 m2,1979.0,6,no,1,885.0
LS-102053,D12,47.37289,8.530659,3.0,101.0 m2,1920.0,5,no,1,2235.0
LS-102931,D09,47.351469,8.485371,2.0,54.8 m2,2005.0,4,yes,1,1090.0
LS-102162,D12,47.38784,8.545232,1.5,51.1 m2,2015.0,4,no,1,1265.0
LS-102176,D07,47.372577,8.472128,5.0,155.7 m2,1975.0,0,no,1,2215.0
LS-101375,D02,47.381751,8.516688,5.0,94.2 m2,1985.0,3,yes,1,2025.0
LS-101851,D08,47.403992,8.48343,1.0,26.4 m2,1950.0,4,yes,1,685.0
LS-101959,D03,47.362488,8.543407,4.5,89.6 m2,2007.0,2,yes,1,2195.0
LS-102452,D11,47.367565,8.494364,4.5,97.7 m2,1985.0,3,no,1,1930.0
LS-102670,D05,47.363817,8.488269,2.0,52.4 m2,1976.0,0,no,1,1190.0
LS-102608,D04,47.349034,8.577414,1.5,39.7 m2,1960.0,2,no,0,1150.0
LS-100439,D06,47.344513,8.526985,4.0,110.6 m2,1927.0,7,yes,1,2235.0
LS-100021,D02,47.38457,8.50568,2.5,80.2 m2,1992.0,5,yes,1,1880.0
LS-101844,D05,47.352215,8.492301,2.5,78.2 m2,1966.0,4,yes,1,1615.0
LS-101888,D08,47.403936,8.48616,3.0,98.0 m2,1986.0,1,yes,1,1055.0
LS-102834,D10,47.349452,8.535998,4.0,103.9 m2,1921.0,7,yes,1,1900.0
LS-102116,D12,47.384003,8.547652,4.5,108.9 m2,1978.0,5,no,1,2050.0
LS-102084,D11,47.389982,8.493897,2.5,81.3 m2,1990.0,5,yes,1,1705.0
LS-101376,D05,47.359553,8.468278,3.0,77.8 m2,1963.0,0,yes,1,1140.0
LS-101457,D04,47.359994,8.552006,2.5,70.6 m2,1963.0,4,yes,1,1905.0
LS-100487,D10,47.355985,8.537617,3.5,95.5 m2,,6,yes,1,2065.0
LS-100229,D04,47.336678,8.546745,4.0,108.6 m2,,-99,no,0,2070.0
LS-101363,D07,47.378826,8.468824,5.0,126.3 m2,2021.0,4,yes,0,2635.0
LS-101753,D10,47.351781,8.539558,3.0,122.1 m2,,4,yes,1,2365.0
LS-100286,D11,47.38041,8.51219,4.0,119.8 m2,1935.0,8,no,1,2660.0
LS-101477,D04,47.333994,8.567235,2.0,46.4 m2,1916.0,2,yes,1,1070.0
LS-101292,D03,47.369909,8.533112,5.5,156.0 m2,1945.0,5,yes,1,3910.0
LS-100810,D04,47.3492,8.560294,5.5,141.3 m2,1970.0,8,yes,1,3405.0
LS-102279,D04,47.351729,8.566228,4.0,133.9 m2,2007.0,2,yes,1,3275.0
LS-100431,D07,47.370895,8.480913,1.5,59.1 m2,1893.0,4,yes,1,1040.0
LS-102073,D06,47.346134,8.52182,3.0,60.4 m2,1921.0,8,yes,1,1465.0
LS-102830,D10,47.35637,8.523806,1.0,26.2 m2,1913.0,0,yes,0,570.0
LS-102991,D08,47.389197,8.50345,2.0,60.2 m2,,2,no,1,1260.0
LS-100620,D04,47.345242,8.54703,3.0,78.4 m2,1940.0,2,no,1,1800.0
LS-101982,D05,47.355085,8.491036,3.0,65.7 m2,2019.0,4,no,0,1610.0
LS-100936,D10,47.360984,8.53888,2.5,90.5 m2,1970.0,6,yes,1,2195.0
LS-102817,D03,47.373133,8.543795,1.0,31.3 m2,1926.0,1,no,1,720.0
LS-101210,D09,47.369634,8.483182,3.0,76.3 m2,1941.0,8,no,1,755.0
LS-102859,D05,47.351653,8.485048,3.5,89.6 m2,1890.0,4,yes,0,1385.0
LS-100130,D02,47.382763,8.50412,4.5,81.0 m2,1909.0,1,yes,0,1525.0
LS-101552,D05,47.345208,8.489783,5.0,117.4 m2,1989.0,-99,yes,0,2120.0
LS-100955,D09,47.363915,8.475584,2.5,81.5 m2,1896.0,6,yes,1,1135.0
LS-100913,D11,47.397136,8.499307,2.5,52.8 m2,1947.0,7,yes,1,1395.0
LS-100859,D05,47.36444,8.499575,5.0,152.8 m2,1923.0,3,no,1,2950.0
LS-101478,D06,47.335593,8.519487,1.5,26.2 m2,1921.0,5,yes,1,660.0
LS-101327,D04,47.342992,8.559886,4.0,81.6 m2,1977.0,5,no,1,1910.0
LS-100127,D02,47.37707,8.50583,3.5,111.5 m2,1933.0,6,yes,1,2340.0
LS-100284,D11,47.388398,8.500741,5.0,89.6 m2,1989.0,7,no,1,1965.0
LS-102158,D02,47.387629,8.508187,2.5,65.7 m2,1956.0,2,yes,0,1145.0
LS-100978,D11,47.386494,8.502205,3.0,96.3 m2,1919.0,0,yes,0,1935.0
LS-100623,D11,47.365348,8.50014,2.0,43.4 m2,1951.0,3,no,0,1040.0
LS-100688,D10,47.355035,8.528735,3.0,57.9 m2,1936.0,6,yes,1,1060.0
LS-101845,D07,47.370891,8.470692,3.0,84.5 m2,1962.0,1,no,0,1220.0
LS-102045,D07,47.368933,8.476628,2.0,60.8 m2,1979.0,0,yes,1,1185.0
LS-100995,D10,47.347462,8.532114,2.0,61.4 m2,1996.0,2,no,1,880.0
LS-101764,D11,47.377906,8.490935,3.5,81.3 m2,1934.0,4,yes,1,1560.0
LS-102898,D08,47.40475,8.488972,4.5,119.0 m2,1930.0,-99,no,0,1590.0
LS-100610,D05,47.357275,8.493652,3.0,80.4 sqm,1988.0,-99,yes,1,1405.0
LS-100458,D08,47.412789,8.494195,3.0,78.9 m2,,0,yes,0,760.0
LS-102270,D04,47.355481,8.558711,4.5,130.7 m2,1891.0,4,yes,1,3180.0
LS-100462,D09,47.353869,8.482295,5.0,132.2 m2,2004.0,6,no,1,1785.0
LS-100792,D12,47.371924,8.563114,4.5,119.1 m2,1908.0,0,yes,1,2135.0
LS-100504,D03,47.35843,8.542414,5.5,112.8 m2,1989.0,0,no,1,2420.0
LS-100308,D12,47.374344,8.551479,3.0,62.0 m2,1948.0,8,yes,1,1420.0
LS-101579,D10,47.354544,8.525582,3.5,97.6 m2,1966.0,1,yes,0,1700.0
LS-100363,D10,47.366682,8.535444,4.5,115.5 m2,2011.0,2,no,1,2695.0
LS-100579,D02,47.371864,8.508256,5.0,104.1 m2,1926.0,1,no,1,2105.0
LS-100105,D05,47.354363,8.491004,2.5,38.8 m2,1917.0,0,no,0,890.0
LS-102332,D01,47.370281,8.533093,4.5,118.0 m2,1902.0,6,yes,1,2605.0
LS-101132,D02,47.372395,8.507543,2.0,51.0 m2,2012.0,4,yes,1,1245.0
LS-100507,D11,47.381819,8.498824,3.0,73.5 m2,1928.0,8,yes,1,1545.0
LS-101011,D08,47.413545,8.492341,1.0,49.9 m2,1956.0,2,yes,1,450.0
LS-101530,D08,47.406862,8.493258,3.0,78.9 m2,1928.0,0,yes,1,970.0
LS-100946,D07,47.371911,8.464125,3.0,92.5 m2,1958.0,2,no,0,1305.0
LS-101238,D01,47.372802,8.549524,5.5,138.5 m2,1964.0,0,no,1,2585.0
LS-101262,D11,47.376127,8.501439,2.5,65.3 m2,1936.0,8,yes,1,1475.0
LS-101584,D07,47.374484,8.465337,3.5,84.8 m2,1933.0,5,yes,1,1175.0
LS-101730,D03,47.363075,8.521217,3.0,103.3 m2,1951.0,5,yes,1,2595.0
LS-101298,D05,47.353895,8.492374,1.0,29.1 m2,,5,yes,1,570.0
LS-101425,D11,47.387873,8.502707,3.5,115.1 m2,1961.0,8,no,1,2250.0
LS-102781,D03,47.356815,8.539549,2.5,79.8 m2,1930.0,6,yes,1,2045.0
LS-100188,D04,47.340798,8.561558,2.5,71.3 m2,1904.0,0,no,0,1555.0
LS-101686,D05,47.362553,8.498283,3.0,73.0 m2,,1,no,0,1380.0
LS-102165,D12,47.381934,8.538804,4.0,114.0 m2,2008.0,1,no,0,2345.0
LS-102959,D05,47.359245,8.485912,2.0,47.2 m2,2005.0,2,no,0,965.0
LS-102936,D04,47.341726,8.566223,3.0,70.8 m2,1991.0,4,yes,1,1510.0
LS-102892,D06,47.347986,8.504499,4.5,122.1 m2,1903.0,6,yes,1,2220.0
LS-101651,D08,47.4081,8.487847,3.0,86.2 m2,1985.0,7,no,1,1235.0
LS-101428,D06,47.346708,8.524646,3.0,77.9 m2,1906.0,7,yes,1,1665.0
LS-101799,D01,47.365221,8.536357,3.5,97.9 m2,1998.0,3,yes,1,2185.0
LS-102019,D04,47.340689,8.547278,3.0,86.7 m2,1943.0,0,yes,1,2095.0
LS-102171,D02,47.374345,8.51075,3.0,82.1 m2,2006.0,7,yes,1,2080.0
LS-101812,D12,47.378419,8.548712,4.0,108.0 m2,2022.0,5,yes,1,2855.0
LS-100862,D02,47.37875,8.507543,2.0,60.3 m2,2003.0,7,yes,1,1345.0
LS-101173,D12,47.383259,8.549322,3.5,90.6 m2,,6,no,1,1650.0
LS-101476,D06,47.334148,8.535832,3.0,65.0 m2,,5,no,1,1100.0
LS-102098,D11,47.385438,8.494973,3.0,65.5 m2,1930.0,2,yes,0,1260.0
LS-101115,D08,47.404799,8.482813,2.5,66.6 m2,1903.0,8,no,1,815.0
LS-100353,D02,47.379855,8.47922,2.0,50.9 m2,1940.0,6,no,1,960.0
LS-101034,D10,47.351644,8.53438,2.5,69.8 m2,1919.0,0,yes,0,1335.0
LS-102751,D09,47.353427,8.471107,3.5,76.9 m2,1939.0,2,no,1,670.0
LS-100731,D12,47.379462,8.551986,2.5,60.7 m2,1953.0,3,yes,0,1150.0
LS-100702,D02,47.378975,8.517505,4.5,95.1 m2,,8,no,1,2185.0
LS-102945,D09,47.355712,8.480367,2.5,76.7 m2,1974.0,3,no,1,1005.0
LS-102417,D07,47.367416,8.485876,3.0,95.8 m2,1890.0,3,yes,0,1900000.0
LS-102588,D08,47.407895,8.496508,3.0,84.9 m2,1912.0,5,yes,1,1440.0
LS-100160,D09,47.356326,8.478041,4.5,148.0 m2,1940.0,5,yes,1,1835.0
LS-102557,D07,47.376938,8.479633,2.0,67.9 m2,1942.0,2,no,0,950.0
LS-101276,D10,47.353427,8.550753,4.0,94.6 m2,2022.0,0,no,0,1740.0
LS-102218,D02,47.383416,8.512456,3.0,76.1 m2,1938.0,2,yes,1,1650.0
LS-101467,D05,47.364397,8.498462,2.5,71.7 m2,1909.0,8,no,1,1280.0
LS-101137,D02,47.38085,8.498385,3.5,81.8 m2,1973.0,0,no,0,1210.0
LS-101198,D10,47.358981,8.545199,1.0,25.1 m2,2009.0,6,no,1,820.0
LS-102114,D08,47.393542,8.492144,3.0,68.2 m2,2019.0,6,yes,1,1780.0
LS-100162,D08,47.395879,8.506853,5.5,182.7 m2,2014.0,7,no,1,2525.0
LS-101627,D01,47.377841,8.552005,5.0,98.7 m2,1911.0,6,yes,1,1860.0
LS-101512,D05,47.349188,8.503091,4.0,141.3 m2,1898.0,3,no,1,2700.0
LS-101450,D05,47.358726,8.491125,3.5,118.8 m2,1981.0,4,yes,0,2260.0
LS-100185,D03,47.354631,8.548392,2.0,49.0 sqm,1925.0,3,yes,1,1230.0
LS-100459,D01,47.378544,8.558011,3.5,91.0 m2,2009.0,1,yes,0,1555.0
LS-101397,D03,47.361817,8.54,5.5,142.4 m2,1921.0,5,no,1,3480.0
LS-101873,D12,47.379386,8.543887,2.5,50.5 sqm,1898.0,0,yes,0,1155.0
LS-101007,D06,47.343121,8.548651,4.5,99.7 m2,1911.0,7,no,1,1920.0
LS-101962,D04,47.354262,8.565987,4.0,124.7 m2,1897.0,6,no,1,3130.0
LS-102112,D03,47.347977,8.527676,4.0,100.1 m2,1919.0,4,yes,1,2255.0
LS-101729,D04,47.341266,8.551374,1.0,23.4 m2,1932.0,2,no,0,450.0
LS-101464,D06,47.337402,8.522669,4.0,104.2 m2,1925.0,0,yes,0,1755.0
LS-101876,D09,47.351693,8.477081,4.5,89.6 m2,,7,yes,1,1285.0
LS-101287,D11,47.374756,8.496801,3.5,114.3 m2,1927.0,2,no,1,2100.0
LS-100368,D10,47.367419,8.53268,3.0,86.4 m2,1970.0,2,no,0,1925000.0
LS-101168,D10,47.357776,8.524099,5.0,103.4 m2,1961.0,4,yes,0,1890.0
LS-102145,D10,47.352786,8.542202,3.5,126.2 m2,,5,yes,1,2130.0
LS-100493,D01,47.370705,8.544738,2.0,50.4 m2,1939.0,7,no,1,1145.0
LS-100231,D10,47.353066,8.534794,4.0,86.8 m2,1955.0,8,no,1,1665.0
LS-102138,D04,47.353207,8.563435,1.5,40.8 m2,2018.0,0,yes,1,1320.0
LS-100333,D08,47.402424,8.489086,3.0,62.6 m2,1935.0,1,no,0,775.0
LS-102354,D09,47.365249,8.463751,3.0,58.5 sqm,1941.0,4,yes,0,705.0
LS-100788,D12,47.376209,8.546265,3.0,77.1 m2,2006.0,5,yes,1,1945.0
LS-101599,D02,47.370615,8.504618,5.0,120.3 m2,1899.0,0,no,0,2040.0
LS-102233,D08,47.406099,8.483839,3.0,108.9 m2,2023.0,3,no,0,1800.0
LS-102337,D11,47.389426,8.498012,4.0,101.9 m2,1940.0,3,no,0,1830.0
LS-100380,D06,47.343628,8.519292,2.5,70.7 sqm,1957.0,0,no,1,1515.0
LS-102085,D05,47.357671,8.497634,4.5,114.8 m2,,3,yes,0,2200.0
LS-101914,D01,47.365498,8.535729,1.5,47.6 m2,1915.0,0,yes,1,1080.0
LS-102283,D11,47.385586,8.49323,1.5,22.4 m2,1891.0,2,yes,0,555.0
LS-101697,D01,47.371829,8.546139,3.5,114.7 m2,1896.0,1,yes,0,2250.0
LS-102027,D07,47.365652,8.469103,3.5,108.0 m2,1967.0,0,yes,0,1615.0
LS-102225,D01,47.360495,8.5434,1.0,36.0 m2,,5,yes,1,1115.0
LS-102840,D02,47.368676,8.507817,3.0,65.4 m2,1980.0,8,yes,1,1575.0
LS-101870,D07,47.370099,8.468438,3.5,89.2 m2,1937.0,1,no,0,1380.0
LS-102503,D08,47.39473,8.486303,1.0,30.1 sqm,1916.0,0,yes,1,450.0
LS-101432,D03,47.371927,8.540316,1.5,35.4 m2,1910.0,1,no,1,1005000.0
LS-101281,D01,47.374252,8.53329,4.5,114.9 m2,1926.0,3,yes,1,2595.0
LS-101600,D12,47.384604,8.54877,1.0,34.4 m2,1892.0,8,yes,1,795.0
LS-100207,D11,47.389624,8.50174,4.5,98.1 m2,1905.0,6,yes,1,2110.0
LS-102949,D04,47.344451,8.564945,3.5,104.4 m2,1904.0,2,no,0,2120.0
LS-102964,D04,47.347237,8.549672,5.0,104.3 m2,2003.0,0,yes,0,2435.0
LS-101332,D10,47.361294,8.534127,5.0,132.4 m2,1962.0,2,yes,1,2835.0
LS-100881,D09,47.357024,8.478204,1.5,59.1 m2,2015.0,3,no,1,1215.0
LS-100143,D09,47.356701,8.465859,3.0,90.0 m2,2015.0,7,yes,1,1865.0
LS-100249,D03,47.362136,8.546619,3.0,82.5 m2,1968.0,4,no,0,2010.0
LS-101881,D04,47.354305,8.560812,4.0,108.9 m2,1918.0,4,no,0,2340.0
LS-101936,D08,47.410249,8.499867,3.5,62.0 m2,,5,no,1,1295.0
LS-102656,D06,47.345321,8.525507,4.0,95.2 m2,1982.0,6,yes,1,1960.0
LS-102885,D12,47.38386,8.550837,5.5,155.8 m2,1942.0,7,yes,1,3100.0
LS-102397,D03,47.37856,8.529232,1.5,41.2 m2,1906.0,6,yes,1,1220.0
LS-101657,D04,47.353702,8.573448,4.0,105.6 m2,1904.0,2,yes,0,2515.0
LS-101487,D02,47.370069,8.49928,1.0,38.5 m2,1935.0,4,yes,0,730.0
LS-101830,D02,47.3711,8.508264,3.0,95.2 m2,1928.0,0,yes,0,1700.0
LS-102418,D02,47.386413,8.511553,4.5,126.2 m2,1911.0,8,no,1,2220.0
LS-102617,D01,47.37236,8.526296,4.0,91.9 m2,1980.0,2,no,0,1730.0
LS-101626,D03,47.3565,8.539518,3.0,89.6 m2,1913.0,2,yes,0,1900.0
LS-101128,D09,47.370414,8.478769,4.0,104.4 m2,1911.0,6,yes,1,1320.0
LS-102036,D11,47.377121,8.498912,2.5,62.5 m2,1977.0,2,no,1,1195.0
LS-101351,D02,47.379407,8.503663,5.0,113.5 m2,1946.0,7,yes,1,2390.0
LS-102017,D08,47.406313,8.493531,3.5,66.2 m2,1950.0,6,no,1,930.0
LS-101469,D11,47.37478,8.503334,2.5,71.3 m2,1902.0,4,no,1,1560.0
LS-100083,D11,47.382373,8.49748,4.0,121.3 m2,1984.0,6,yes,1,2525.0
LS-100765,D09,47.357232,8.479276,3.5,76.1 m2,1992.0,5,yes,1,795.0
LS-100102,D01,47.362533,8.546445,2.5,71.2 m2,1967.0,5,yes,1,1410.0
LS-100146,D11,47.394593,8.501427,4.0,106.0 m2,2001.0,3,yes,0,2285.0
LS-101133,D05,47.349718,8.491058,4.0,80.2 m2,1965.0,0,no,1,1195.0
LS-102068,D12,47.377693,8.553297,3.0,101.6 m2,1993.0,0,no,1,2070.0
LS-100394,D06,47.344695,8.517777,2.5,62.1 m2,1988.0,4,no,1,1235.0
LS-102326,D01,47.366964,8.548979,3.0,127.5 m2,1943.0,2,no,0,2480.0
LS-102876,D09,47.360898,8.478296,5.0,143.1 m2,1977.0,4,no,0,1750.0
LS-101221,D09,47.359974,8.481756,3.0,58.8 m2,1993.0,6,yes,1,965.0
LS-101358,D05,47.358105,8.493658,2.5,70.8 m2,1973.0,2,no,1,1280.0
LS-102055,D09,47.35572,8.470626,3.5,104.2 m2,1911.0,0,no,1,915.0
LS-100321,D01,47.366263,8.540623,4.5,103.3 m2,1956.0,5,no,1,2050.0
LS-100111,D11,47.388717,8.491204,2.0,63.4 m2,1944.0,7,yes,1,1175.0
LS-100588,D07,47.367122,8.485492,3.0,87.1 m2,,5,no,1,1320.0
LS-102094,D05,47.361089,8.492595,2.5,67.0 m2,2004.0,8,yes,1,1470.0
LS-101123,D09,47.364153,8.481615,2.0,55.2 m2,1999.0,0,yes,0,695.0
LS-102134,D04,47.350815,8.546076,3.5,98.0 m2,1908.0,5,yes,1,2340.0
LS-100136,D06,47.338932,8.512924,2.0,61.3 m2,1963.0,-99,yes,1,1225.0
LS-101470,D07,47.364466,8.479496,4.5,79.5 m2,1925.0,0,no,1,1470.0
LS-100653,D04,47.351116,8.580326,4.5,97.3 m2,2014.0,6,yes,1,2450.0
LS-101946,D02,47.369306,8.504378,1.5,40.1 m2,1935.0,6,no,1,915.0
LS-101695,D04,47.354869,8.579202,2.0,64.5 m2,1957.0,1,no,1,1270.0
LS-101047,D02,47.376753,8.510342,3.0,82.1 m2,1929.0,6,no,1,1765.0
LS-102878,D11,47.388604,8.484499,4.5,126.6 m2,1993.0,5,no,1,2300.0
LS-100930,D04,47.35955,8.551929,4.5,118.4 m2,2018.0,1,no,0,3660.0
LS-100220,D02,47.36423,8.497726,4.5,94.6 m2,1954.0,4,yes,0,1915.0
LS-100927,D03,47.355022,8.543354,1.5,30.9 m2,1900.0,-99,yes,1,940.0
LS-102574,D02,47.373279,8.497256,3.5,92.9 m2,2012.0,6,yes,1,2080.0
LS-102824,D10,47.355527,8.54401,3.5,101.3 m2,1902.0,5,no,1,1995.0
LS-102901,D12,47.381636,8.548885,4.5,106.8 m2,1983.0,5,yes,1,2190.0
LS-102186,D11,47.385806,8.490153,3.0,94.4 m2,1936.0,0,yes,0,1595.0
LS-100533,D10,47.35934,8.539567,3.5,87.0 m2,1979.0,3,yes,1,1880.0
LS-102450,D11,47.386592,8.483678,1.5,25.3 m2,1962.0,0,no,0,450.0
LS-100606,D02,47.384496,8.50968,1.0,33.4 m2,1911.0,5,yes,1,815.0
LS-100074,D02,47.373345,8.498497,2.5,47.7 m2,1914.0,3,yes,1,905.0
LS-101539,D11,47.375211,8.506432,2.0,58.3 m2,1997.0,5,yes,1,1545.0
LS-102161,D01,47.368342,8.547358,5.0,112.7 m2,1958.0,6,no,1,2205.0
LS-101322,D07,47.361634,8.459742,3.0,59.9 m2,2022.0,5,yes,1,1570.0
LS-102433,D07,47.367447,8.461791,4.5,105.5 m2,1979.0,3,no,0,1240.0
