Offer_Id;Type;Price;PS;Init_Regist;Kilometer;Fuel_Type;Transmission
7427979;CHEVROLET Cruze 1.7 VCDi LTZ (Limousine);CHF 11'900.–;130 PS;6.2014;42'608 km;Diesel;Schaltgetriebe manuell
7427872;BMW M5 Drivelogic (Limousine);CHF 39'500.–;560 PS;10.2012;122'000 km;Benzin;Automatisiertes Schaltgetriebe
7308698;VW Passat Variant 2.0 TDI BMT Highline DSG (Kombi);CHF 13'100.–;140 PS;9.2011;157'200 km;Diesel;Automatisiertes Schaltgetriebe
7427865;AUDI A3 Sportback 1.8 TFSI Attraction (Limousine);CHF 4'900.–;160 PS;4.2009;150'000 km;Benzin;Schaltgetriebe manuell
6893285;SKODA Superb Combi 2.0 TSI Ambition DSG (Kombi);CHF 10'250.–;200 PS;3.2011;122'400 km;Benzin;Automatisiertes Schaltgetriebe
7381144;BMW 650i Cabrio (Cabriolet);CHF 27'800.–;408 PS;3.2012;98'700 km;Benzin;Automat sequentiell
7427711;PORSCHE Cayenne GTS (SUV / Geländewagen);CHF 45'000.–;420 PS;6.2013;106'800 km;Benzin;Automat sequentiell
7427598;AUDI A3 3.2 Ambition V6 quattro (Limousine);CHF 6'000.–;250 PS;4.2006;162'276 km;Benzin;Automatisiertes Schaltgetriebe
7427412;KIA Sportage 2.0 CRDi Trend 4WD Automatic (SUV / Geländewagen);CHF 21'000.–;184 PS;6.2015;18'000 km;Diesel;Automat sequentiell
7427351;AUDI RS3 Sportback 2.5 TSI quattro S-tronic (Limousine);CHF 65'500.–;400 PS;4.2019;4'500 km;Benzin;Automatisiertes Schaltgetriebe
7427310;PORSCHE Cayenne S (SUV / Geländewagen);CHF 98'000.–;440 PS;6.2018;23'000 km;Benzin;Automat sequentiell
7427294;BMW 135i Cabrio DSG (Cabriolet);CHF 17'500.–;306 PS;1.201;103'000 km;Benzin;Automatisiertes Schaltgetriebe
7426619;VOLVO V60 D3 Geartronic (Kombi);CHF 8'300.–;163 PS;6.2011;147'000 km;Diesel;Automat sequentiell
7426194;JEEP Grand Cherokee 3.0 CRD Summit Automatic (SUV / Geländewagen);CHF 37'500.–;250 PS;2.2017;59'000 km;Diesel;Automat sequentiell
7336646;CHEVROLET CORVETTE Grand Sport LT4 (Cabriolet);CHF 35'000.–;330 PS;10.1996;40'600 km;Benzin;Schaltgetriebe manuell
7244464;VW Golf 2.0 TSI R Team 4Motion DSG (Limousine);CHF 19'400.–;310 PS;11.2011;103'000 km;Benzin;Automatisiertes Schaltgetriebe
7424437;CITROEN Grand C4 Picasso 1.2 Pure Tech Feel Edition EAT6 (Kompaktvan / Minivan);CHF 17'999.–;131 PS;12.2016;42'000 km;Benzin;Automat sequentiell
7368683;RENAULT R19 Cabrio 1.8 (Cabriolet);CHF 3'000.–;95 PS;11.1992;98'000 km;Benzin;Schaltgetriebe manuell
6521611;PORSCHE Macan S Diesel PDK (SUV / Geländewagen);CHF 51'500.–;258 PS;4.2017;48'500 km;Diesel;Automatisiertes Schaltgetriebe
7423157;MERCEDES-BENZ GLA 250 4Matic 7G-DCT (SUV / Geländewagen);CHF 39'000.–;211 PS;12.2019;1'200 km;Benzin;Automatisiertes Schaltgetriebe
7321506;NISSAN 370 Z Pack (Coupé);CHF 20'200.–;330 PS;7.2012;65'000 km;Benzin;Schaltgetriebe manuell
7423146;FORD Mondeo 2.0 HEV Titanium eCVT (Kombi);CHF 28'900.–;188 PS;7.2019;6'900 km;Voll-Hybrid Benzin/Elektro;Automat stufenlos, sequentiell
7247204;AUDI Q7 50 TDI quattro tiptronic (SUV / Geländewagen);CHF 72'500.–;286 PS;11.2018;24'000 km;Diesel;Automat sequentiell
7333141;AUDI A3 2.0 Turbo FSI Ambition quattro (Limousine);CHF 8'700.–;200 PS;1.2008;117'000 km;Benzin;Schaltgetriebe manuell
7422063;PORSCHE 911 Carrera 4S (Coupé);CHF 42'920.–;355 PS;4.2006;114'000 km;Benzin;Schaltgetriebe manuell
7173472;PORSCHE Panamera 4 3.6 PDK (Limousine);CHF 60'000.–;310 PS;5.2016;55'000 km;Benzin;Automatisiertes Schaltgetriebe
7096316;BMW 520d Touring xDrive Steptronic (Kombi);CHF 14'990.–;190 PS;11.2015;164'000 km;Diesel;Automat sequentiell
6623687;MERCEDES-BENZ SL 600 Automatic (Cabriolet);CHF 39'800.–;600 PS;7.2003;55'000 km;Benzin;Automat
7421822;AUDI A5 Coupé 2.0 TFSI (Coupé);CHF 9'999.–;180 PS;9.201;199'754 km;Benzin;Schaltgetriebe manuell
7421897;AUDI AUDI Q5 2.0 TDI quattro S-tronic (SUV / Geländewagen);CHF 16'900.–;170 PS;4.2012;136'000 km;Diesel;Automatisiertes Schaltgetriebe
7329542;VW Phaeton 3.0 TDi V6 4Motion Tiptronic (Limousine);CHF 10'000.–;240 PS;10.2009;138'000 km;Diesel;Automat
7421634;MERCEDES-BENZ GLC 350 e 4Matic 7G-Tronic (SUV / Geländewagen);CHF 50'950.–;320 PS;3.2018;41'000 km;Plug-in-Hybrid Benzin/Elektro;Automat sequentiell
7421421;PORSCHE Macan GTS PDK (SUV / Geländewagen);CHF 70'000.–;360 PS;5.2017;32'400 km;Benzin;Automatisiertes Schaltgetriebe
7421448;BMW M5 (Limousine);CHF 23'000.–;507 PS;1.2006;150'000 km;Benzin;Automatisiertes Schaltgetriebe
7173873;MERCEDES-BENZ GLC 250 d Exclusive 4Matic 9G-Tronic (SUV / Geländewagen);CHF 34'500.–;204 PS;1.2016;71'000 km;Diesel;Automat sequentiell
7406422;MERCEDES-BENZ CLA 45 AMG 4Matic Speedshift (Limousine);CHF 49'990.–;381 PS;6.2017;63'000 km;Benzin;Automatisiertes Schaltgetriebe
7420214;AUDI TTS Roadster 2.0 TFSI quattro S-tronic (Cabriolet);CHF 15'800.–;272 PS;5.2011;141'000 km;Benzin;Automatisiertes Schaltgetriebe
7419348;VW Tiguan 2.0 TDI SCR Comfortline 4Motion DSG (SUV / Geländewagen);CHF 41'800.–;150 PS;9.2019;10'000 km;Diesel;Automatisiertes Schaltgetriebe
7418591;SEAT Alhambra 2.0 TDI Style Viva Eco DSG (Kompaktvan / Minivan);CHF 20'400.–;140 PS;9.2014;69'000 km;Diesel;Automatisiertes Schaltgetriebe
7411773;RENAULT Mégane 1.2 16V Turbo Swiss Edition (Limousine);CHF 10'500.–;131 PS;9.2013;30'500 km;Benzin;Schaltgetriebe manuell
7414901;MERCEDES-BENZ C 43 AMG 4Matic 9G-tronic (Coupé);CHF 48'000.–;367 PS;12.2016;70'000 km;Benzin;Automat sequentiell
7418001;BMW X2 sDrive 20i M Sport Steptronic DSK (SUV / Geländewagen);CHF 38'500.–;192 PS;8.2018;11'900 km;Benzin;Automatisiertes Schaltgetriebe
7417822;VW Touareg 3.0 TDI R Line Tiptronic (SUV / Geländewagen);CHF 78'900.–;286 PS;11.2018;21'400 km;Diesel;Automat sequentiell
7417967;SKODA Superb Combi 2.0 TDi Ambition (Kombi);CHF 26'990.–;150 PS;10.2018;33'618 km;Diesel;Automatik-Getriebe
7416402;BMW 730 Ld X Drive mit Business Lounge (Limousine);CHF 79'999.–;258 PS;1.2018;37'800 km;Automatik-Getriebe;Allrad
7416722;VW Touareg 3.0 TDI BMT Peak Tiptronic (SUV / Geländewagen);CHF 34'900.–;262 PS;3.2016;62'500 km;Diesel;Automat sequentiell
7416232;AUDI A3 Sportback 1.8 TFSI Ambition quattro S-tronic (Limousine);CHF 10'000.–;180 PS;9.2013;180'000 km;Benzin;Automatisiertes Schaltgetriebe
7416539;MERCEDES-BENZ C 220 BlueTEC (Kombi);CHF 14'500.–;170 PS;5.2016;177'000 km;Diesel;Schaltgetriebe manuell
7327593;BMW 230i M Sport Steptronic (Cabriolet);CHF 35'900.–;252 PS;4.2017;9'500 km;Benzin;Automat sequentiell
7415286;SKODA Octavia Combi 2.0 TDI Twenty20 4x4 DSG (Kombi);CHF 10'500.–;140 PS;1.2013;74'000 km;Diesel;Automatisiertes Schaltgetriebe
7056744;VW Golf 2.0 TSI R 4Motion DSG (Limousine);CHF 49'490.–;301 PS;2.2019;15'000 km;Benzin;Automatisiertes Schaltgetriebe
7415160;BMW 320i Touring (Kombi);CHF 7'300.–;170 PS;1.2012;160'000 km;Benzin;Schaltgetriebe manuell
7415118;AUDI TT 2.0 TFSI, 200 PS & Turbo, S-Line, DSG Tiptronic Automatik mit Schaltwippen am Lenkrad (Coupé);CHF 8'500.–;200 PS;3.2008;209'000 km;Benzin;Automatisiertes Schaltgetriebe
6977670;MERCEDES-BENZ E 350 CGI BlueEfficiency 7G-Tronic (Cabriolet);CHF 21'000.–;292 PS;4.201;62'200 km;Benzin;Automat sequentiell
7414882;BMW 118d xDrive (Limousine);CHF 13'800.–;143 PS;4.2015;99'000 km;Diesel;Schaltgetriebe manuell
7414789;AUDI A3 Sportback 1.8 TFSI Ambition (Limousine);CHF 8'400.–;160 PS;7.2009;139'500 km;Benzin;Schaltgetriebe manuell
7414736;SMART fortwo Brabus softouch (Kleinwagen);CHF 7'200.–;102 PS;4.2011;90'500 km;Benzin;Automatisiertes Schaltgetriebe
7414709;PEUGEOT RCZ 1.6 Turbo GT Line (Coupé);CHF 19'500.–;200 PS;7.2015;35'000 km;Benzin;Schaltgetriebe manuell
7358515;AUDI Q5 2.0 TFSI quattro tiptronic (SUV / Geländewagen);CHF 32'000.–;230 PS;5.2016;53'500 km;Benzin;Automat sequentiell
7413801;LAND ROVER Range Rover 4.4 SDV8 Vogue Automatic (SUV / Geländewagen);CHF 57'000.–;340 PS;4.2013;78'000 km;Diesel;Automat sequentiell
7413445;MERCEDES-BENZ A 180 CDI Elégance (Limousine);CHF 4'490.–;109 PS;10.201;165'000 km;Diesel;Schaltgetriebe manuell
7413121;PORSCHE 911 Carrera 4S PDK (Coupé);CHF 62'000.–;385 PS;11.201;58'000 km;Benzin;Automatisiertes Schaltgetriebe
7411939;FIAT 500C 0.9 Twinair S (Cabriolet);CHF 13'850.–;80 PS;2.2018;16'000 km;Benzin;Schaltgetriebe manuell
7411986;VW Caddy 2.0 TDI Comfortline 4Motion (Kompaktvan / Minivan);CHF 24'500.–;122 PS;12.2017;70'000 km;Diesel;Schaltgetriebe manuell
7411974;BMW M235i xDrive Steptronic (Coupé);CHF 31'900.–;326 PS;6.2015;51'000 km;Benzin;Automat sequentiell
7411902;BMW 640i Cabrio (Cabriolet);CHF 29'500.–;320 PS;2.2011;59'650 km;Benzin;Automat sequentiell
7308835;BMW 340i xDrive Touring Edition M Sport Steptronic (Kombi);CHF 46'900.–;326 PS;11.2017;31'000 km;Benzin;Automat sequentiell
7411857;BMW 528i xDrive Touring Steptronic (Kombi);CHF 15'990.–;245 PS;2.2012;124'870 km;Benzin;Automat sequentiell
7254974;PEUGEOT 208 1.2 PureTech Style (Kleinwagen);CHF 11'500.–;83 PS;5.2018;1'883 km;Benzin;Schaltgetriebe manuell
7303779;MAZDA CX-5 2.2 D HP Revolution AWD Automatic (SUV / Geländewagen);CHF 12'950.–;175 PS;8.2013;119'000 km;Diesel;Automat sequentiell
7411774;MASERATI Ghibli D 3.0 V6 Automatica (Limousine);CHF 36'000.–;275 PS;12.2014;69'000 km;Diesel;Automat sequentiell
7411753;VW Passat 1.4 TSI BlueMotion Technology Trendline (Limousine);CHF 11'150.–;122 PS;7.2014;110'000 km;Benzin;Schaltgetriebe manuell
7411603;VW Golf 2.0 TSI R 4Motion DSG (Coupé);CHF 23'500.–;270 PS;5.201;80'111 km;Benzin;Automatisiertes Schaltgetriebe
7411329;MAZDA MX-5 SKYACTIV-G 160 Revolution (Cabriolet);CHF 21'800.–;160 PS;2.2016;8'700 km;Benzin;Schaltgetriebe manuell
7410936;PORSCHE Cayenne S Diesel (SUV / Geländewagen);CHF 37'500.–;385 PS;1.2015;166'850 km;Diesel;Automat sequentiell
7410797;VW Golf 2.0 TSI R 4Motion DSG (Limousine);CHF 17'200.–;270 PS;5.201;137'000 km;Benzin;Automatisiertes Schaltgetriebe
6571186;MERCEDES-BENZ C 200 AMG Line 9G-Tronic (Limousine);CHF 33'700.–;184 PS;1.2018;49'000 km;Benzin;Automat sequentiell
7410719;VW Touareg 3.0 TDI BMT Terrain Tech Tiptronic (SUV / Geländewagen);CHF 26'500.–;262 PS;12.2014;130'000 km;Diesel;Automat sequentiell
7410358;JEEP Wrangler 2.8CRD Unlimited Rubicon Recon Aut. (SUV / Geländewagen);CHF 65'900.–;200 PS;10.2018;49'000 km;Diesel;Automat sequentiell
7408417;MAZDA MX-5 1.8i-16 GT-R Youngst (Cabriolet);CHF 12'900.–;210 PS;6.1999;133'000 km;Benzin;Schaltgetriebe manuell
7410003;BMW Z4 sDrive23i (Cabriolet);CHF 18'900.–;204 PS;9.2011;77'000 km;Benzin;Schaltgetriebe manuell
7409648;MAZDA MX-5 1.6i-16 (Cabriolet);CHF 6'500.–;115 PS;3.1992;120'000 km;Benzin;Schaltgetriebe manuell
7408862;MERCEDES-BENZ A 220 CDI 7G-DCT / AMG Sportfahrwerk (Limousine);CHF 15'800.–;170 PS;3.2013;89'500 km;Diesel;Automatisiertes Schaltgetriebe
7408764;BMW X5 xDrive 30d Steptronic (SUV / Geländewagen);CHF 43'000.–;258 PS;8.2015;28'000 km;Diesel;Automat sequentiell
7408732;FIAT 595 1.4 16V Turbo Abarth Competition (Kleinwagen);CHF 18'900.–;180 PS;9.2016;18'200 km;Benzin;Schaltgetriebe manuell
7338317;VOLVO V60 D4 AWD Summum R-Design Geartronic (Kombi);CHF 24'900.–;181 PS;7.2014;76'000 km;Diesel;Automat
7365503;VW Passat Variant 2.0 TSI BMT Highline 4Motion DSG (Kombi);CHF 31'900.–;280 PS;3.2016;66'000 km;Benzin;Automatisiertes Schaltgetriebe
7408410;SEAT ALTEA 1,8 TSFI (Kleinwagen);CHF 4'800.–;160 PS;6.2009;114'950 km;Benzin;Schaltgetriebe
7408372;AUDI A3 Sportback 2.0 TDI Ambition quattro (Limousine);CHF 18'900.–;150 PS;5.2013;112'000 km;Diesel;Schaltgetriebe manuell
7408334;PORSCHE Cayenne S E-Hybrid (SUV / Geländewagen);CHF 43'500.–;416 PS;6.2015;93'000 km;Plug-in-Hybrid Benzin/Elektro;Automat sequentiell
7407550;AUDI RS3 2.5 TSI quattro S-tronic (Limousine);CHF 45'500.–;367 PS;7.2016;50'000 km;Benzin;Automatisiertes Schaltgetriebe
7408145;AUDI A4 Avant 3.0 TDI quattro S-tronic (Kombi);CHF 25'900.–;245 PS;3.2015;78'000 km;Diesel;Automatisiertes Schaltgetriebe
7408069;VW Passat CC 1.8 TSI Advance DSG (Limousine);CHF 10'500.–;160 PS;1.2011;110'000 km;Benzin;Automatisiertes Schaltgetriebe
7407977;MERCEDES-BENZ A 35 AMG 4Matic Speedshift (Limousine);CHF 49'000.–;306 PS;8.2019;5'500 km;Benzin;Automatisiertes Schaltgetriebe
7408007;AUDI A3 Cabriolet 1.8 TFSI Style (Cabriolet);CHF 11'000.–;160 PS;12.201;117'000 km;Benzin;Schaltgetriebe manuell
7407201;CITROEN Grand C4 Picasso 2.0 HDI Exclusive+ Automatic (Kompaktvan / Minivan);CHF 9'850.–;136 PS;3.201;94'350 km;Diesel;Automat sequentiell
7318602;ALFA ROMEO Spider 2.0 Q.Verde (Cabriolet);CHF 22'500.–;126 PS;3.1986;91'000 km;Benzin;Schaltgetriebe manuell
7320246;MERCEDES-BENZ SLK 250 7G-Tronic (Cabriolet);CHF 22'800.–;204 PS;3.2011;12'361 km;Benzin;Automat sequentiell
7066848;BMW 535d xDrive Touring Steptronic (Kombi);CHF 17'600.–;313 PS;10.2011;163'638 km;Diesel;Automat sequentiell
7407155;BMW M135i xDrive Steptronic (Limousine);CHF 16'000.–;320 PS;3.2013;146'500 km;Benzin;Automat sequentiell
7407510;LAND ROVER Range Rover Evoque 2.0 Si4 Dynamic AT6 (SUV / Geländewagen);CHF 23'500.–;241 PS;3.2012;87'000 km;Benzin;Automat sequentiell
7407511;ALFA ROMEO Stelvio 2.9 V6 Quadrifoglio Q4 Automatic (SUV / Geländewagen);CHF 75'000.–;510 PS;8.2018;9'500 km;Benzin;Automat sequentiell
7407192;VW Touran 1.4 TSI BlueMotion Technology Comfortline (Kompaktvan / Minivan);CHF 24'500.–;150 PS;1.2016;30'100 km;Benzin;Schaltgetriebe manuell
7407346;VW Tiguan 2.0 TDI Sport&Style 4Motion (SUV / Geländewagen);CHF 12'000.–;170 PS;10.2012;154'000 km;Diesel;Schaltgetriebe manuell
6964560;BMW 135i Coupé DSG (Coupé);CHF 26'500.–;306 PS;12.2012;74'500 km;Benzin;Automatisiertes Schaltgetriebe
7407244;FORD MUSTANG 2015 Fastback 5.0l V8 / GT Premium (Coupé);CHF 38'000.–;425 PS;1.2015;41'500 km;Benzin;Schaltgetriebe
7407086;OPEL Astra 1.4i Turbo 120 Years Edition Automatic (Limousine);CHF 25'900.–;150 PS;6.2019;1'500 km;Benzin;Automat sequentiell
7407205;BMW 220i Luxury Line Steptronic (Cabriolet);CHF 29'000.–;184 PS;3.2016;34'900 km;Benzin;Automat sequentiell
7215545;OPEL Insignia 2.0 T Sports Tourer Excellence 4WD Automat. (Kombi);CHF 37'000.–;260 PS;7.2017;49'500 km;Benzin;Automat sequentiell
7407059;AUDI A7 Sportback 2.8 FSI quattro S-tronic (Limousine);CHF 19'500.–;204 PS;3.2011;127'000 km;Benzin;Automatisiertes Schaltgetriebe
7406927;PORSCHE Panamera 4S 3.0 PDK (Limousine);CHF 56'200.–;420 PS;7.2013;96'000 km;Benzin;Automatisiertes Schaltgetriebe
7331298;JAGUAR F-Pace 25t 2.0 Chequered Flag AWD Automatik (SUV / Geländewagen);CHF 69'800.–;250 PS;9.2019;5'500 km;Benzin;Automat sequentiell
7406032;AUDI S3 Sportback 2.0 TFSI quattro S-tronic (Limousine);CHF 35'500.–;301 PS;12.2015;29'300 km;Benzin;Automatisiertes Schaltgetriebe
7406298;VW Tiguan 2.0 TSI Team (SUV / Geländewagen);CHF 21'500.–;200 PS;5.2011;41'000 km;Benzin;Schaltgetriebe manuell
7406338;VW Passat Variant 2.0 TDI BMT Highline DSG 4Motion (Kombi);CHF 19'500.–;190 PS;10.2015;140'000 km;Diesel;Automatisiertes Schaltgetriebe
6688629;BMW Z4 sDrive35is DKG (Cabriolet);CHF 20'900.–;340 PS;3.2011;115'500 km;Benzin;Automatisiertes Schaltgetriebe
7405105;BMW M5 Drivelogic (Limousine);CHF 51'900.–;560 PS;4.2012;125'000 km;Benzin;Automatisiertes Schaltgetriebe
7405060;HYUNDAI i30 1.6 CRDi Plena Automatic DCT (Limousine);CHF 12'400.–;136 PS;7.2015;85'000 km;Diesel;Automatisiertes Schaltgetriebe
7405005;PORSCHE Macan Turbo PDK (SUV / Geländewagen);CHF 49'900.–;400 PS;6.2015;57'500 km;Benzin;Automatisiertes Schaltgetriebe
7404158;GMC Sierra 2500 HD (Pick-up);CHF 52'000.–;403 PS;1.2011;245'000 km;Diesel;Automatik-Getriebe
7403838;MITSUBISHI Lancer Evo IX Ralliart (Limousine);CHF 32'000.–;280 PS;6.2006;129'000 km;Benzin;Schaltgetriebe manuell
7403786;DS AUTOMOBILES DS4 2.0 HDi Paris Rendez-vous (Limousine);CHF 9'250.–;163 PS;7.2013;88'877 km;Diesel;Schaltgetriebe manuell
7403138;RENAULT Twingo 0.9 Intens (Kleinwagen);CHF 6'800.–;90 PS;12.2014;62'492 km;Benzin;Schaltgetriebe manuell
7403086;TOYOTA Yaris 1.33 Trend (Kleinwagen);CHF 8'000.–;99 PS;2.2015;112'000 km;Benzin;Schaltgetriebe manuell
7402851;VW Passat Variant 2.0 TSI Highline DSG (Kombi);CHF 11'500.–;211 PS;1.2012;144'000 km;Benzin;Automatisiertes Schaltgetriebe
7402921;FIAT 500 0.9 Twinair Turbo S (Kleinwagen);CHF 10'900.–;105 PS;1.2017;59'000 km;Benzin;Schaltgetriebe manuell
7401176;AUDI Q7 3.0 TDI quattro tiptronic (SUV / Geländewagen);CHF 37'900.–;245 PS;5.2014;121'059 km;Diesel;Automat sequentiell
7401228;ALFA ROMEO 159 3.2 JTS Q4 TI Q-Tronic (Limousine);CHF 4'900.–;260 PS;6.2007;178'000 km;Benzin;Automat sequentiell
7401148;VW Golf 2.0 TSI R 4Motion DSG (Limousine);CHF 35'700.–;301 PS;10.2015;48'500 km;Benzin;Automatisiertes Schaltgetriebe
7399804;SEAT Ateca 2.0 TDI CR Xcellence 4Drive DSG (SUV / Geländewagen);CHF 21'400.–;190 PS;1.2017;110'000 km;Diesel;Automatisiertes Schaltgetriebe
7390193;RENAULT Twingo 0.9 Swiss Edition EDC (Kleinwagen);CHF 11'900.–;90 PS;4.2017;34'000 km;Benzin;Automatisiertes Schaltgetriebe
7358304;MERCEDES-BENZ GLE 400 4Matic 7G-Tronic (SUV / Geländewagen);CHF 58'900.–;333 PS;6.2017;66'000 km;Benzin;Automat sequentiell
7394814;MERCEDES-BENZ C 220 BlueTEC AMG Line 7G-Tronic (Kombi);CHF 19'500.–;170 PS;11.2014;135'091 km;Diesel;Automat sequentiell
6905055;MERCEDES-BENZ E 220 d All-Terrain Avantgarde 4Matic 9G-Tronic (Kombi);CHF 42'000.–;194 PS;10.2017;45'000 km;Diesel;Automat sequentiell
7397899;MERCEDES-BENZ V 250 d Swiss Edition lang 4Matic 7G-Tronic (Kompaktvan / Minivan);CHF 37'000.–;190 PS;3.2017;88'000 km;Diesel;Automat sequentiell
7397876;MERCEDES-BENZ GLE 43 AMG Executive 4Matic 9G-Tronic (SUV / Geländewagen);CHF 55'500.–;367 PS;8.2017;58'000 km;Benzin;Automat sequentiell
7397814;SEAT Alhambra 1.4 TSI Style Eco DSG (Kompaktvan / Minivan);CHF 15'500.–;150 PS;11.2012;79'000 km;Benzin;Automatisiertes Schaltgetriebe
7397731;FORD Focus ST 2.3 EcoBoost (Limousine);CHF 38'000.–;280 PS;11.2019;3'000 km;Benzin;Schaltgetriebe manuell
7397448;NISSAN Pulsar 1.2 DIG-N-Connecta (Limousine);CHF 12'500.–;115 PS;6.2016;51'550 km;Benzin;Schaltgetriebe manuell
7397570;MASERATI Levante D 3.0 V6 GranSport Automatica (SUV / Geländewagen);CHF 78'000.–;275 PS;11.2018;11'274 km;Diesel;Automat sequentiell
7397123;AUDI RS3 2.5 TSI quattro S-tronic (Limousine);CHF 43'900.–;367 PS;11.2015;36'000 km;Benzin;Automatisiertes Schaltgetriebe
7396569;AUDI RS3 2.5 TSI quattro S-tronic (Limousine);CHF 34'900.–;367 PS;4.2016;110'000 km;Benzin;Automatisiertes Schaltgetriebe
7396113;BMW X6 xDrive 40d Steptronic (SUV / Geländewagen);CHF 25'150.–;306 PS;8.201;149'000 km;Diesel;Automat sequentiell
7165391;VW Tiguan 2.0TSI Highline 4Motion DSG (SUV / Geländewagen);CHF 33'000.–;180 PS;10.2016;21'500 km;Benzin;Automatisiertes Schaltgetriebe
7395783;PORSCHE Panamera Turbo 4.8 PDK (Limousine);CHF 28'000.–;500 PS;2.201;178'000 km;Benzin;Automatisiertes Schaltgetriebe
7348722;BMW X1 sDrive 18i Steptronic (SUV / Geländewagen);CHF 14'800.–;150 PS;11.201;52'000 km;Benzin;Automat
7394707;VOLVO V90 D3 AWD Momentum Geartronic (Kombi);CHF 38'490.–;150 PS;4.2018;30'820 km;Diesel;Automat sequentiell
7368982;SKODA Octavia Combi 1.4 TSI Ambition (Kombi);CHF 7'700.–;140 PS;4.2014;150'000 km;Benzin;Schaltgetriebe manuell
7394515;AUDI A5 Sportback 2.0 TDI multitronic (Limousine);CHF 15'000.–;177 PS;8.2013;155'000 km;Diesel;Automat stufenlos, sequentiell
7386399;OPEL Corsa 1.8 16V GSi Irmscher (Kleinwagen);CHF 3'500.–;125 PS;4.2003;99'500 km;Benzin;Schaltgetriebe manuell
7394434;AUDI RS3 2.5 TSI quattro S-tronic (Limousine);CHF 63'000.–;400 PS;5.2019;13'850 km;Benzin;Automatisiertes Schaltgetriebe
7393894;MERCEDES-BENZ CLA 220 Urban 4Matic 7G-DCT (Limousine);CHF 29'500.–;184 PS;12.2017;33'000 km;Benzin;Automatisiertes Schaltgetriebe
7393768;BMW X1 xDrive 20d xLine Steptronic (SUV / Geländewagen);CHF 51'900.–;190 PS;9.2019;14'000 km;Diesel;Automat sequentiell
7393286;MERCEDES-BENZ SLK 350 7G-Tronic (Cabriolet);CHF 19'800.–;306 PS;4.2011;75'200 km;Benzin;Automat sequentiell
7392413;PORSCHE Panamera 3.0 Diesel Tiptronic (Limousine);CHF 29'900.–;250 PS;11.2013;240'000 km;Diesel;Automat sequentiell
7392410;HYUNDAI i30 1.6 GDI GO! (Limousine);CHF 6'900.–;135 PS;5.2014;131'000 km;Benzin;Schaltgetriebe manuell
7307315;VOLVO XC60 T5 AWD Summum Geartronic (SUV / Geländewagen);CHF 34'000.–;245 PS;1.2017;60'000 km;Benzin;Automat sequentiell
7382245;FIAT 500 Abarth 50° Anniversario (Limousine);CHF 23'000.–;197 PS;1.2014;94'000 km;Benzin;Automat
7391585;AUDI A4 3.2 FSI quattro (Limousine);CHF 10'900.–;265 PS;11.2007;98'000 km;Benzin;Schaltgetriebe manuell
7308067;LAND ROVER Defender 130 2.5Td5 (Pick-up);CHF 19'500.–;122 PS;8.2006;270'000 km;Diesel;Schaltgetriebe manuell
7192918;MERCEDES-BENZ C 250 BlueTEC AMG Line 4Matic 7G-Tronic (Kombi);CHF 23'900.–;204 PS;3.2015;95'000 km;Diesel;Automat sequentiell
7391039;CHRYSLER Grand Voyager Chrysler Voyager Town & Country Ltd. (Compaktvan/Minivan) (Kompaktvan / Minivan);CHF 1'100.–;180 PS;5.1999;330'270 km;Benzin;Automat
7391016;MERCEDES-BENZ CLA Shooting Brake 45 AMG 4Matic Speedshift (Kombi);CHF 43'800.–;360 PS;5.2015;78'000 km;Benzin;Automatisiertes Schaltgetriebe
7390986;MERCEDES-BENZ C 63 S AMG Speedshift (Limousine);CHF 66'900.–;510 PS;5.2016;41'000 km;Benzin;Automatisiertes Schaltgetriebe
7390888;VW Polo 1.4 16V Trendline (Kleinwagen);CHF 3'800.–;80 PS;2.2008;112'000 km;Benzin;Schaltgetriebe manuell
7390547;AUDI TTS Coupé 2.0 TFSI quattro S-tronic (Coupé);CHF 39'900.–;310 PS;6.2016;65'000 km;Benzin;Automatisiertes Schaltgetriebe
7390132;PORSCHE Macan GTS PDK (SUV / Geländewagen);CHF 69'900.–;360 PS;11.2017;35'000 km;Benzin;Automatisiertes Schaltgetriebe
7327860;RENAULT Scénic 1.5 dCi Dynamique (Limousine);CHF 7'900.–;110 PS;12.201;50'000 km;Diesel;Schaltgetriebe manuell
7389606;VW Tiguan 2.0TSI Comfortline 4Motion DSG (SUV / Geländewagen);CHF 36'500.–;180 PS;7.2018;22'500 km;Benzin;Automatisiertes Schaltgetriebe
7389596;BMW M140i xDrive Steptronic (Limousine);CHF 37'900.–;340 PS;11.2018;25'000 km;Benzin;Automat sequentiell
6893444;ASTON MARTIN V8 Vantage 4.7 Sportshift (Cabriolet);CHF 49'500.–;426 PS;9.2009;49'000 km;Benzin;Automatisiertes Schaltgetriebe
7387131;AUDI A6 Avant 3.2 V6 FSI quattro (Kombi);CHF 5'500.–;255 PS;5.2006;208'851 km;Benzin;Automat
7388691;TOYOTA Yaris 1.5 TS (Kleinwagen);CHF 3'750.–;105 PS;9.2005;150'500 km;Benzin;Schaltgetriebe manuell
7304344;JEEP Cherokee 2.2TD Overland AWD 9ATX AD (SUV / Geländewagen);CHF 35'000.–;200 PS;8.2018;9'600 km;Diesel;Automat sequentiell
