,web-scraper-order,address_raw,rooms,area,luxurious,price,price_per_m2,lat,lon,bfs_number,bfs_name,pop,pop_dens,frg_pct,emp,mean_taxable_income
668,1693998301-565,"Vieristr. 4, 8603 Schwerzenbach, ZH",4.5,103.0,0,2340.0,22.72,47.38544464111328,8.652511596679688,197,Schwerzenbach,5170,1973.2824427481,27.1373307544,2646.0,77981.566820276
676,1693998236-196,"Sellenbüren 2, 8143 Stallikon, ZH",4.5,98.0,0,2390.0,24.39,47.3452262878418,8.47954273223877,13,Stallikon,3755,312.3960066556,22.2902796272,775.0,97786.534779834
677,1693998261-343,"Püntenstrasse 12, 8143 Stallikon, ZH",3.5,107.0,0,2400.0,22.43,47.325531005859375,8.489510536193848,13,Stallikon,3755,312.3960066556,22.2902796272,775.0,97786.534779834
678,1693998236-200,"Lindenstr. 17, 8302 Kloten, ZH",1.5,59.0,0,1450.0,24.58,47.449344635009766,8.583712577819824,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
679,1693998252-295,"Am Balsberg 32, 8302 Kloten, ZH",1.0,29.0,0,1150.0,39.66,47.443069458007805,8.576788902282717,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
680,1693998272-395,"Säntisstrasse 6, 8302 Kloten, ZH",4.5,111.0,0,3015.0,27.16,47.45159149169922,8.592599868774414,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
681,1693998285-480,"Hasenbühlweg 12, 8302 Kloten, ZH",3.0,68.0,0,1525.0,22.43,47.44351196289063,8.58092498779297,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
682,1693998301-557,"Flurstrasse 42, 8302 Kloten, ZH",4.0,86.0,0,2400.0,27.91,47.454566955566406,8.590968132019045,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
683,1693998335-745,"Am Balsberg 28, 8302 Kloten, ZH",4.5,97.0,0,2355.0,24.28,47.44229888916016,8.576706886291504,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
684,1693998335-766,"Am Balsberg 22, 8302 Kloten, ZH",5.5,119.0,0,2825.0,23.74,47.44192123413086,8.576112747192385,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
685,1693998340-776,"Lochäckerstrasse 12, 8302 Kloten, ZH",2.5,63.0,0,2102.0,33.37,47.444705963134766,8.590353012084963,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
686,1693998340-783,"Balsbergweg 11, 8302 Kloten, ZH",3.0,64.0,0,1710.0,26.72,47.44378662109375,8.577267646789553,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
687,1693998344-795,"Schwimmbadstr. 9, 8302 Kloten, ZH",1.0,26.0,0,1020.0,39.23,47.44452667236328,8.581310272216799,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
688,1693998344-799,"Hamelirainstrasse 17, 8302 Kloten, ZH",2.5,53.0,0,3000.0,56.6,47.448707580566406,8.587029457092285,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
689,1693998354-861,"Lochäckerstrasse 14, 8302 Kloten, ZH",3.5,84.0,0,2354.0,28.02,47.44467926025391,8.590867042541504,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
690,1693998369-933,"Lochäckerstrasse 12, 8302 Kloten, ZH",2.5,56.0,0,2370.0,42.32,47.444705963134766,8.590353012084963,62,Kloten,20130,1044.6289569279,33.4376552409,37403.0,70964.087938206
691,1693998236-212,"Willikonerstrasse 52, 8618 Oetwil am See, ZH",4.0,95.0,0,1870.0,19.68,47.266651153564446,8.7277250289917,157,Oetwil am See,4840,792.1440261866,29.2561983471,2303.0,68443.803311591
692,1693998252-294,"Glärnischstrasse 62, 8618 Oetwil am See, ZH",4.5,98.0,0,1965.0,20.05,47.27785873413086,8.720203399658203,157,Oetwil am See,4840,792.1440261866,29.2561983471,2303.0,68443.803311591
693,1693998285-467,"8618 Oetwil am See, ZH",5.5,140.0,0,4590.0,32.79,47.27054977416992,8.739869117736816,157,Oetwil am See,4840,792.1440261866,29.2561983471,2303.0,68443.803311591
694,1693998330-725,"Gossauerstrasse 4, 8618 Oetwil am See, ZH",3.5,78.0,0,1553.0,19.91,47.27293395996094,8.721443176269531,157,Oetwil am See,4840,792.1440261866,29.2561983471,2303.0,68443.803311591
695,1693998330-733,"Bergstrasse 19, 8618 Oetwil am See, ZH",4.5,101.0,0,2345.0,23.22,47.269165039062486,8.71776008605957,157,Oetwil am See,4840,792.1440261866,29.2561983471,2303.0,68443.803311591
696,1693998349-831,"Aronenweg 9, 8618 Oetwil am See, ZH",3.5,78.0,0,1720.0,22.05,47.27603149414063,8.718671798706056,157,Oetwil am See,4840,792.1440261866,29.2561983471,2303.0,68443.803311591
697,1693998354-857,"Glärnischstr. 56, 8618 Oetwil am See, ZH",3.5,87.0,0,1720.0,19.77,47.27792739868164,8.720858573913574,157,Oetwil am See,4840,792.1440261866,29.2561983471,2303.0,68443.803311591
698,1693998364-907,"Aronenweg 11, 8618 Oetwil am See, ZH",4.5,90.0,0,2040.0,22.67,47.27605438232422,8.718195915222168,157,Oetwil am See,4840,792.1440261866,29.2561983471,2303.0,68443.803311591
701,1693998240-220,"Rütibuckstrasse 6, 8248 Uhwiesen, ZH",5.5,125.0,0,2950.0,23.6,47.67509078979492,8.63115692138672,34,Laufen-Uhwiesen,1761,280.4140127389,13.7989778535,472.0,93635.799207398
702,1693998313-632,"Sunnebergstr . 6, 8248 Uhwiesen, ZH",6.0,220.0,0,2800.0,12.73,47.67268753051758,8.633426666259766,34,Laufen-Uhwiesen,1761,280.4140127389,13.7989778535,472.0,93635.799207398
703,1693998240-221,"Seerenstrasse 14, 8187 Weiach, ZH",1.5,46.0,0,1420.0,30.87,47.56271362304688,8.427143096923828,102,Weiach,1903,198.643006263,26.1166579086,290.0,71193.019197208
704,1693998240-225,"Untere Bühlenstrasse 9, 8708 Männedorf, ZH",3.5,148.0,0,3870.0,26.15,47.25941467285156,8.686032295227053,155,Männedorf,11359,2381.3417190776,20.3803151686,4984.0,100477.32931727
705,1693998301-559,"Im Wiesli 4, 8708 Männedorf, ZH",2.5,62.0,1,1584.0,25.55,47.25152969360351,8.6998291015625,155,Männedorf,11359,2381.3417190776,20.3803151686,4984.0,100477.32931727
706,1693998340-773,"Seestrasse 67, 8708 Männedorf, ZH",3.5,90.0,0,2500.0,27.78,47.25766754150391,8.682857513427734,155,Männedorf,11359,2381.3417190776,20.3803151686,4984.0,100477.32931727
707,1693998240-235,"Bahnhofstrasse 19, 8803 Rüschlikon, ZH",4.5,144.0,0,6660.0,46.25,47.31246566772461,8.554110527038574,139,Rüschlikon,6092,2079.180887372,33.6506894288,3050.0,162801.33661625
708,1693998243-242,"Zürichstrasse 87, 8600 Dübendorf, ZH",3.5,79.0,0,2250.0,28.48,47.3949089050293,8.606677055358888,191,Dübendorf,29303,2151.4684287812,35.9451250725,20104.0,77732.5394271
709,1693998247-283,"Immenhauserstrasse 10, 8600 Dübendorf, ZH",3.0,69.0,0,1760.0,25.51,47.39925003051758,8.628621101379396,191,Dübendorf,29303,2151.4684287812,35.9451250725,20104.0,77732.5394271
710,1693998252-312,"8600 Dübendorf, ZH",2.5,55.0,1,2417.0,43.95,47.39389801025391,8.592878341674806,191,Dübendorf,29303,2151.4684287812,35.9451250725,20104.0,77732.5394271
711,1693998256-325,"Seidenstr. 12, 8600 Dübendorf, ZH",2.5,129.0,0,2230.0,17.29,47.40465927124024,8.60659694671631,191,Dübendorf,29303,2151.4684287812,35.9451250725,20104.0,77732.5394271
712,1693998289-481,"Höglerstr. 32, 8600 Dübendorf, ZH",3.5,99.0,0,2238.0,22.61,47.39236831665039,8.613376617431642,191,Dübendorf,29303,2151.4684287812,35.9451250725,20104.0,77732.5394271
713,1693998313-626,"Seidenstr. 26, 8600 Dübendorf, ZH",2.0,66.0,0,1650.0,25.0,47.4049186706543,8.607484817504885,191,Dübendorf,29303,2151.4684287812,35.9451250725,20104.0,77732.5394271
714,1693998313-647,"Bahnhofstrasse 55, 8600 Dübendorf, ZH",1.0,8.0,0,86.0,10.75,47.39982604980469,8.621950149536135,191,Dübendorf,29303,2151.4684287812,35.9451250725,20104.0,77732.5394271
715,1693998360-880,"Seidenstr. 20, 8600 Dübendorf, ZH",2.0,66.0,0,1650.0,25.0,47.40487289428711,8.60699462890625,191,Dübendorf,29303,2151.4684287812,35.9451250725,20104.0,77732.5394271
716,1693998360-881,"Seidenstr. 16, 8600 Dübendorf, ZH",3.5,105.0,0,2400.0,22.86,47.4047966003418,8.60678005218506,191,Dübendorf,29303,2151.4684287812,35.9451250725,20104.0,77732.5394271
717,1693998381-985,"Giessenstrasse 1, 8600 Dübendorf, ZH",3.5,83.0,0,2080.0,25.06,47.40152740478516,8.611455917358398,191,Dübendorf,29303,2151.4684287812,35.9451250725,20104.0,77732.5394271
718,1693998243-245,"Zelgliweg 5, 8311 Brütten, ZH",5.5,270.0,0,4600.0,17.04,47.470985412597656,8.672099113464355,213,Brütten,2067,313.1818181818,7.5471698113,388.0,98593.103448276
719,1693998309-607,"8311 Brütten, ZH",6.5,227.0,0,3540.0,15.59,47.474388122558594,8.67536449432373,213,Brütten,2067,313.1818181818,7.5471698113,388.0,98593.103448276
720,1693998243-263,"Bahnhofstr. 57, 8902 Urdorf, ZH",3.5,74.0,0,1900.0,25.68,47.38595581054688,8.42788600921631,250,Urdorf,9981,1316.7546174143,24.9273619878,6398.0,76047.680642284
721,1693998247-270,"Murzlenstrasse 5, 8166 Niederweningen, ZH",5.5,150.0,0,2850.0,19.0,47.506591796875,8.37654972076416,91,Niederweningen,3073,448.6131386861,17.0517409697,843.0,82240.228013029
722,1693998265-379,"Gumpenwisenstrasse 10, 8166 Niederweningen, ZH",4.5,112.0,0,2495.0,22.28,47.50951766967773,8.378198623657228,91,Niederweningen,3073,448.6131386861,17.0517409697,843.0,82240.228013029
723,1693998285-457,"Surbgasse 9, 8166 Niederweningen, ZH",4.5,102.0,0,2650.0,25.98,47.50879669189453,8.37475872039795,91,Niederweningen,3073,448.6131386861,17.0517409697,843.0,82240.228013029
724,1693998381-999,"Murzlenstrasse 66, 8166 Niederweningen, ZH",4.5,111.0,0,2700.0,24.32,47.50921630859375,8.36765193939209,91,Niederweningen,3073,448.6131386861,17.0517409697,843.0,82240.228013029
725,1693998381-1001,"Murzlenstrasse 66, 8166 Niederweningen, ZH",4.5,111.0,0,2800.0,25.23,47.50921630859375,8.36765193939209,91,Niederweningen,3073,448.6131386861,17.0517409697,843.0,82240.228013029
726,1693998247-276,"8910 Affoltern am Albis, ZH",6.5,151.0,0,4990.0,33.05,47.27145767211913,8.43888282775879,10,Obfelden,5721,758.7533156499,21.4647788848,1252.0,75105.748218527
727,1693998285-468,"8912 Obfelden, ZH",4.5,104.0,0,3200.0,30.77,47.2601432800293,8.429612159729004,10,Obfelden,5721,758.7533156499,21.4647788848,1252.0,75105.748218527
728,1693998247-278,"8184 Bachenbülach, ZH",3.5,126.0,0,3850.0,30.56,47.504051208496094,8.544760704040527,51,Bachenbülach,4180,969.837587007,24.7846889952,1848.0,78556.584022039
729,1693998364-908,"Länggenstrasse 18, 8184 Bachenbülach, ZH",4.5,117.0,0,2565.0,21.92,47.50402069091797,8.543021202087402,51,Bachenbülach,4180,969.837587007,24.7846889952,1848.0,78556.584022039
730,1693998247-285,"In der Höh 5, 8604 Volketswil, ZH",4.5,116.0,0,2595.0,22.37,47.3845863342285,8.669207572937012,199,Volketswil,18640,1327.6353276353,24.597639485,11193.0,80595.528255528
731,1693998294-519,"Pfäffikerstrasse 112, 8605 Gutenswil, ZH",5.5,160.0,0,3950.0,24.69,47.38589477539063,8.719598770141602,199,Volketswil,18640,1327.6353276353,24.597639485,11193.0,80595.528255528
732,1693998317-657,"Riedstr. 28, 8604 Volketswil, ZH",5.5,171.0,0,4354.0,25.46,47.38731384277344,8.663931846618652,199,Volketswil,18640,1327.6353276353,24.597639485,11193.0,80595.528255528
733,1693998330-730,"Grindelstrasse 45, 8604 Volketswil, ZH",4.5,109.0,0,2490.0,22.84,47.38715744018555,8.664961814880373,199,Volketswil,18640,1327.6353276353,24.597639485,11193.0,80595.528255528
734,1693998330-741,"Sunnebüelstr. 33, 8604 Volketswil, ZH",4.0,86.0,0,1798.0,20.91,47.3929557800293,8.682061195373535,199,Volketswil,18640,1327.6353276353,24.597639485,11193.0,80595.528255528
735,1693998340-790,"In der Höh 24, 8604 Volketswil, ZH",3.5,105.0,0,2705.0,25.76,47.38404083251953,8.669712066650392,199,Volketswil,18640,1327.6353276353,24.597639485,11193.0,80595.528255528
736,1693998360-877,"Grindelstrasse 57, 8604 Volketswil, ZH",4.5,93.0,0,2300.0,24.73,47.387989044189446,8.665402412414553,199,Volketswil,18640,1327.6353276353,24.597639485,11193.0,80595.528255528
737,1693998360-879,"Ackerstr. 29, 8604 Volketswil, ZH",4.5,107.0,0,2395.0,22.38,47.38687515258789,8.667529106140138,199,Volketswil,18640,1327.6353276353,24.597639485,11193.0,80595.528255528
738,1693998247-287,"8115 Hüttikon, ZH",4.5,144.0,0,2950.0,20.49,47.44529724121094,8.387365341186523,87,Hüttikon,952,598.7421383648,15.8613445378,129.0,87312.078651685
739,1693998252-290,"Hinterdorfstrasse 2, 8914 Aeugst am Albis, ZH",3.5,140.0,0,3200.0,22.86,47.268188476562486,8.4852933883667,1,Aeugst am Albis,1981,250.4424778761,14.1847551742,442.0,105013.57063404
740,1693998265-375,"Pfarrhausweg 3, 8914 Aeugst am Albis, ZH",2.5,60.0,0,1870.0,31.17,47.267799377441406,8.486969947814941,1,Aeugst am Albis,1981,250.4424778761,14.1847551742,442.0,105013.57063404
741,1693998252-297,"Langenweg 12, 8428 Teufen ZH, ZH",6.5,180.0,0,3400.0,18.89,47.54861068725586,8.57026481628418,57,Freienstein-Teufen,2389,284.4047619048,14.7760569276,691.0,75734.097421203
742,1693998364-903,"Breitestrasse 9, 8427 Freienstein, ZH",4.5,164.0,0,2930.0,17.87,47.53303146362305,8.583894729614258,57,Freienstein-Teufen,2389,284.4047619048,14.7760569276,691.0,75734.097421203
743,1693998252-298,"Hauptstrasse 1e, 8544 Attikon, ZH",3.5,109.0,0,2750.0,25.23,47.53627014160156,8.795984268188478,298,Wiesendangen,6594,343.9749608764,8.932362754,1573.0,82569.435215947
744,1693998256-322,"Leingrüeblerstrasse 12, 8542 Wiesendangen, ZH",4.5,100.0,0,3350.0,33.5,47.52568054199219,8.78139877319336,298,Wiesendangen,6594,343.9749608764,8.932362754,1573.0,82569.435215947
745,1693998369-932,"Hauptstrasse 1d, 8544 Attikon, ZH",4.5,121.0,0,3020.0,24.96,47.536087036132805,8.795804023742676,298,Wiesendangen,6594,343.9749608764,8.932362754,1573.0,82569.435215947
746,1693998252-304,"Ringstrasse 1, 8952 Schlieren, ZH",4.5,97.0,0,2590.0,26.7,47.398223876953125,8.447646141052246,247,Schlieren,18791,2851.4415781487,46.1178223618,18945.0,64322.797995781
747,1693998272-400,"Badenerstrasse 110, 8952 Schlieren, ZH",4.5,110.0,0,2843.0,25.85,47.39788436889649,8.431954383850098,247,Schlieren,18791,2851.4415781487,46.1178223618,18945.0,64322.797995781
748,1693998297-538,"Lättenstrasse 22, 8952 Schlieren, ZH",3.5,77.0,0,2180.0,28.31,47.403438568115234,8.44057559967041,247,Schlieren,18791,2851.4415781487,46.1178223618,18945.0,64322.797995781
749,1693998317-651,"Urdorferstrasse 40b, 8952 Schlieren, ZH",3.5,72.0,0,2050.0,28.47,47.39493179321289,8.441030502319336,247,Schlieren,18791,2851.4415781487,46.1178223618,18945.0,64322.797995781
750,1693998321-678,"Güterstrasse 3, 8952 Schlieren, ZH",1.0,84.0,0,2115.0,25.18,47.398834228515625,8.447376251220703,247,Schlieren,18791,2851.4415781487,46.1178223618,18945.0,64322.797995781
751,1693998330-744,"Urdorferstrasse 40b, 8952 Schlieren, ZH",3.5,73.0,0,1990.0,27.26,47.39493179321289,8.441030502319336,247,Schlieren,18791,2851.4415781487,46.1178223618,18945.0,64322.797995781
752,1693998335-767,"Badenerstrasse 90, 8952 Schlieren, ZH",3.5,87.0,0,2170.0,24.94,47.39736175537109,8.433037757873535,247,Schlieren,18791,2851.4415781487,46.1178223618,18945.0,64322.797995781
753,1693998344-809,"Brandstrasse 21, 8952 Schlieren, ZH",4.5,98.0,0,2788.0,28.45,47.4012565612793,8.44563388824463,247,Schlieren,18791,2851.4415781487,46.1178223618,18945.0,64322.797995781
754,1693998354-849,"Goldschlägiplatz 2, 8952 Schlieren, ZH",3.5,76.0,0,2245.0,29.54,47.40031051635742,8.441031455993652,247,Schlieren,18791,2851.4415781487,46.1178223618,18945.0,64322.797995781
755,1693998354-850,"Brandstrasse 43, 8952 Schlieren, ZH",3.5,97.0,0,2210.0,22.78,47.40077590942384,8.441206932067873,247,Schlieren,18791,2851.4415781487,46.1178223618,18945.0,64322.797995781
756,1693998364-901,"Goldschlägiplatz 1, 8952 Schlieren, ZH",2.5,57.0,0,1898.0,33.3,47.40030670166016,8.440872192382812,247,Schlieren,18791,2851.4415781487,46.1178223618,18945.0,64322.797995781
757,1693998256-313,"Edikerstrasse 14, 8635 Dürnten, ZH",4.5,132.0,0,3100.0,23.48,47.28050994873047,8.843480110168459,113,Dürnten,7606,744.2270058708,18.3933736524,1836.0,71290.792428617
758,1693998265-362,"Nauenstrasse 42, 8632 Tann, ZH",4.5,99.0,0,2070.0,20.91,47.2729606628418,8.856590270996094,113,Dürnten,7606,744.2270058708,18.3933736524,1836.0,71290.792428617
759,1693998256-323,"Grüningerstrasse 6, 8133 Esslingen, ZH",3.5,70.0,0,1680.0,24.0,47.28868865966797,8.712890625,192,Egg,8796,605.3682037164,19.9181446112,2469.0,95135.112506541
760,1693998377-967,"Bachtelweg 2, 8132 Egg b. Zürich, ZH",3.5,102.0,0,2272.0,22.27,47.29775619506836,8.692445755004885,192,Egg,8796,605.3682037164,19.9181446112,2469.0,95135.112506541
761,1693998261-339,"8932 Mettmenstetten, ZH",4.5,101.0,0,2850.0,28.22,47.242988586425774,8.45803451538086,9,Mettmenstetten,5200,399.07904835,14.7692307692,1680.0,86996.409765438
762,1693998261-351,"Steig 37, 8193 Eglisau, ZH",5.5,140.0,0,3200.0,22.86,47.577667236328125,8.520560264587402,55,Eglisau,5339,589.293598234,24.1430979584,1536.0,86144.945420028
763,1693998340-774,"Bahnstr. 90, 8193 Eglisau, ZH",5.5,141.0,0,2655.0,18.83,47.574317932128906,8.515888214111328,55,Eglisau,5339,589.293598234,24.1430979584,1536.0,86144.945420028
764,1693998373-943,"Bahnstr. 92, 8193 Eglisau, ZH",5.5,141.0,0,2660.0,18.87,47.57445526123047,8.515942573547363,55,Eglisau,5339,589.293598234,24.1430979584,1536.0,86144.945420028
765,1693998261-358,"Bassersdorferstrasse 9, 8305 Dietlikon, ZH",7.5,200.0,0,4700.0,23.5,47.428081512451165,8.619171142578127,54,Dietlikon,7847,1846.3529411765,25.7678093539,5808.0,79948.429097085
766,1693998297-549,"Grundstrasse 5, 8305 Dietlikon, ZH",4.5,114.0,0,3500.0,30.7,47.42984390258789,8.619918823242188,54,Dietlikon,7847,1846.3529411765,25.7678093539,5808.0,79948.429097085
767,1693998297-552,"Dornenstrasse 26, 8305 Dietlikon, ZH",2.5,65.0,0,1833.0,28.2,47.42155456542969,8.618280410766602,54,Dietlikon,7847,1846.3529411765,25.7678093539,5808.0,79948.429097085
768,1693998313-628,"Riedmühlestr. 7d, 8305 Dietlikon, ZH",4.5,118.0,0,2940.0,24.92,47.42698669433594,8.622231483459474,54,Dietlikon,7847,1846.3529411765,25.7678093539,5808.0,79948.429097085
769,1693998313-630,"Riedmühlestr. 7b, 8305 Dietlikon, ZH",4.5,102.0,0,2650.0,25.98,47.426753997802734,8.621732711791992,54,Dietlikon,7847,1846.3529411765,25.7678093539,5808.0,79948.429097085
770,1693998265-378,"8304 Wallisellen, ZH",2.5,70.0,0,3680.0,52.57,47.41723251342773,8.589406967163086,69,Wallisellen,16841,2623.2087227414,31.0135977674,20325.0,85596.504436677
771,1693998294-513,"Neugutstrasse 25, 8304 Wallisellen, ZH",3.5,78.0,0,2950.0,37.82,47.412391662597656,8.595873832702638,69,Wallisellen,16841,2623.2087227414,31.0135977674,20325.0,85596.504436677
772,1693998340-782,"Im Langacker 15, 8304 Wallisellen, ZH",3.5,129.0,0,2520.0,19.53,47.40957260131836,8.605873107910156,69,Wallisellen,16841,2623.2087227414,31.0135977674,20325.0,85596.504436677
773,1693998369-915,"Churfirstenstrasse 16, 8304 Wallisellen, ZH",4.5,147.0,0,3980.0,27.07,47.41055679321289,8.604314804077148,69,Wallisellen,16841,2623.2087227414,31.0135977674,20325.0,85596.504436677
774,1693998265-382,"8153 Rümlang, ZH",2.0,48.0,0,2850.0,59.38,47.454956054687514,8.52418613433838,97,Rümlang,8233,663.4165995165,29.819021013,6277.0,76016.805970149
775,1693998272-407,"Hettlingerstrasse 1, 8472 Seuzach, ZH",2.5,52.0,0,1590.0,30.58,47.53734970092773,8.72927188873291,227,Seuzach,7440,984.126984127,13.3198924731,2641.0,85570.743939816
776,1693998313-641,"Haldenstrasse 3, 8472 Seuzach, ZH",4.5,122.0,0,3040.0,24.92,47.53866958618164,8.728983879089355,227,Seuzach,7440,984.126984127,13.3198924731,2641.0,85570.743939816
777,1693998272-408,"8426 Lufingen, ZH",5.5,120.0,0,3500.0,29.17,47.47311401367188,8.602803230285646,63,Lufingen,2417,466.6023166023,19.1146048821,407.0,93495.823665893
778,1693998276-420,"Aspbachstrasse 2, 8426 Lufingen, ZH",4.5,113.0,0,2790.0,24.69,47.486938476562486,8.592018127441406,63,Lufingen,2417,466.6023166023,19.1146048821,407.0,93495.823665893
779,1693998344-793,"Aspbachstrasse 4, 8426 Lufingen, ZH",2.5,55.0,0,1820.0,33.09,47.48720169067384,8.592188835144045,63,Lufingen,2417,466.6023166023,19.1146048821,407.0,93495.823665893
780,1693998276-413,"Spichergasse 3, 8185 Winkel, ZH",4.5,96.0,0,2540.0,26.46,47.49074935913086,8.554258346557617,72,Winkel,4535,559.186189889,14.9503858875,981.0,110220.22630835
781,1693998276-414,"Chüngstrasse 31, 8424 Embrach, ZH",3.5,100.0,0,2700.0,27.0,47.50494003295898,8.60265064239502,56,Embrach,9421,741.811023622,28.0437320879,3591.0,72565.260416667
782,1693998294-515,"Im Grund 21, 8424 Embrach, ZH",5.5,139.0,0,3873.0,27.86,47.507999420166016,8.597095489501953,56,Embrach,9421,741.811023622,28.0437320879,3591.0,72565.260416667
783,1693998340-791,"Wildbachstrasse 9, 8424 Embrach, ZH",3.5,83.0,0,2100.0,25.3,47.511810302734375,8.590280532836914,56,Embrach,9421,741.811023622,28.0437320879,3591.0,72565.260416667
784,1693998344-802,"Kellersackerstr. 13, 8424 Embrach, ZH",4.5,87.0,0,1907.0,21.92,47.51469039916992,8.591684341430664,56,Embrach,9421,741.811023622,28.0437320879,3591.0,72565.260416667
785,1693998280-433,"8907 Wettswil, ZH",4.5,120.0,0,3850.0,32.08,47.33167266845703,8.475844383239746,14,Wettswil am Albis,5240,1389.9204244032,17.1183206107,1302.0,117836.80870354
786,1693998301-572,"Junggrütstrasse 16, 8907 Wettswil, ZH",2.0,44.0,0,1050.0,23.86,47.33286285400391,8.479876518249512,14,Wettswil am Albis,5240,1389.9204244032,17.1183206107,1302.0,117836.80870354
787,1693998305-581,"Heidenweg 10, 8907 Wettswil, ZH",3.5,93.0,0,2620.0,28.17,47.34647750854492,8.466997146606445,14,Wettswil am Albis,5240,1389.9204244032,17.1183206107,1302.0,117836.80870354
788,1693998369-923,"8907 Wettswil, ZH",4.5,108.0,0,2540.0,23.52,47.33167266845703,8.475844383239746,14,Wettswil am Albis,5240,1389.9204244032,17.1183206107,1302.0,117836.80870354
789,1693998377-981,"Hofächerstrasse 25, 8907 Wettswil, ZH",5.5,125.0,0,3250.0,26.0,47.336544036865234,8.472710609436035,14,Wettswil am Albis,5240,1389.9204244032,17.1183206107,1302.0,117836.80870354
790,1693998280-435,"Alte Zwillikerstrasse 9, 8908 Hedingen, ZH",3.5,89.0,0,2290.0,25.73,47.29549026489258,8.447139739990234,5,Hedingen,3778,578.5604900459,16.4107993647,1478.0,90811.205330103
791,1693998289-496,"Bachtalenstrasse 4, 8908 Hedingen, ZH",3.5,86.0,0,2950.0,34.3,47.3009147644043,8.451602935791016,5,Hedingen,3778,578.5604900459,16.4107993647,1478.0,90811.205330103
792,1693998313-646,"Tannenweg 12, 8908 Hedingen, ZH",6.5,140.0,0,3950.0,28.21,47.29951858520508,8.454818725585938,5,Hedingen,3778,578.5604900459,16.4107993647,1478.0,90811.205330103
793,1693998335-752,"Alte Zwillikerstrasse 1, 8908 Hedingen, ZH",2.5,75.0,0,2246.0,29.95,47.296680450439446,8.447968482971191,5,Hedingen,3778,578.5604900459,16.4107993647,1478.0,90811.205330103
796,1693998280-447,"Grabenwiese 2, 8484 Weisslingen, ZH",6.5,585.0,0,3250.0,5.56,47.4267807006836,8.767585754394531,180,Weisslingen,3364,262.6073380172,10.4340071344,886.0,84173.291925466
797,1693998285-479,"8162 Steinmaur, ZH",2.0,72.0,0,1850.0,25.69,47.485397338867195,8.444293975830078,101,Steinmaur,3609,384.3450479233,27.1266278748,824.0,76289.408706953
798,1693998289-503,"Mülliweiherstrasse 5, 8162 Steinmaur, ZH",4.5,120.0,0,2380.0,19.83,47.49015808105469,8.43941879272461,101,Steinmaur,3609,384.3450479233,27.1266278748,824.0,76289.408706953
799,1693998289-500,"Hittnauerstrasse 1a, 8330 Pfäffikon ZH, ZH",3.5,68.0,0,1950.0,28.68,47.365421295166016,8.786971092224123,177,Pfäffikon,12164,623.4751409534,19.0891154226,5895.0,76953.437738732
800,1693998321-680,"Seestrasse 36, 8330 Pfäffikon ZH, ZH",3.5,70.0,0,1600.0,22.86,47.36629486083984,8.781371116638184,177,Pfäffikon,12164,623.4751409534,19.0891154226,5895.0,76953.437738732
801,1693998321-695,"8330 Pfäffikon ZH, ZH",3.5,81.0,0,1700.0,20.99,47.366024017333984,8.783287048339844,177,Pfäffikon,12164,623.4751409534,19.0891154226,5895.0,76953.437738732
802,1693998349-835,"Hofwiesenstrasse 2, 8330 Pfäffikon ZH, ZH",3.0,62.0,0,1627.0,26.24,47.37334442138672,8.781890869140627,177,Pfäffikon,12164,623.4751409534,19.0891154226,5895.0,76953.437738732
803,1693998377-969,"Schärackerstrasse 25, 8330 Pfäffikon ZH, ZH",4.5,95.0,0,2040.0,21.47,47.37145614624024,8.778820991516113,177,Pfäffikon,12164,623.4751409534,19.0891154226,5895.0,76953.437738732
804,1693998294-524,"Müllerwis 19, 8606 Greifensee, ZH",2.0,55.0,0,1446.0,26.29,47.370513916015625,8.681496620178224,194,Greifensee,5385,2372.2466960352,20.1671309192,1663.0,85454.808106943
805,1693998354-864,"Burstwiesenstrasse 37, 8606 Greifensee, ZH",4.5,97.0,0,2110.0,21.75,47.37215042114258,8.679975509643556,194,Greifensee,5385,2372.2466960352,20.1671309192,1663.0,85454.808106943
806,1693998364-904,"Am Pfisterhölzli 17, 8606 Greifensee, ZH",5.0,94.0,0,1860.0,19.79,47.36456298828125,8.69010353088379,194,Greifensee,5385,2372.2466960352,20.1671309192,1663.0,85454.808106943
807,1693998317-655,"Kaiserstuhlstrasse 47, 8172 Niederglatt ZH, ZH",3.0,56.0,0,1690.0,30.18,47.493309020996094,8.49754810333252,89,Niederglatt,4993,1386.9444444444,26.0564790707,1398.0,71810.911667454
