type,id,lat,lon,brand,shop,addr:city,addr:housenumber,addr:postcode,opening_hours
node,1325513692,47.4233658,8.3051049,,supermarket,,,,Mo-Fr 08:00-20:00;Sa 07:30-18:00;PH closed
node,1327595361,47.2360748,8.6372692,,supermarket,,15,8820,
node,1328399518,47.3444645,8.5307182,Denner,supermarket,Zürich,6,8038,Mo-Sa 08:00-20:00
node,1328945987,47.485289,8.7627422,Migros,supermarket,Winterthur,40,8405,"Mo-We 08:30-19:00, Th-Fr 08:30-20:00, Sa 08:00-18:00; PH off"
node,1332832264,47.5567702,8.2503571,,supermarket,,,,
node,1334477909,47.0605745,8.3155116,Migros,supermarket,Luzern,2,6006,"Mo-Fr 08:00-12:15,13:30-19:00, Sa 08:00-17:00; PH off"
node,1335990487,47.2369118,8.6361818,,supermarket,,147,8820,
node,1340164438,46.832144,7.0651572,,supermarket,Grolley,9,1772,"Mo-Fr 07:00-12:15,13:30-19:00; Sa 07:30-16:00; Su 08:00-12:00"
node,1340939720,47.0929813,8.2709882,Coop,supermarket,Rothenburg,3,6023,
node,1345879673,47.4072707,8.7244054,,supermarket,,,,Mo-Sa 06:00-21:00
node,1346995360,47.1951635,8.7231329,Coop,supermarket,Wollerau,20,8832,
node,1347029585,47.1918481,8.721596,Migros,supermarket,Wollerau,23,8832,Mo-Sa 07:30-20:00; PH off
node,1348123910,45.869842,8.9802283,Denner,supermarket,,,,
node,1348543907,47.2074429,7.5342258,Coop,supermarket,,6,,"Mo-We,Fr 08:00-18:30; Th 08:00-21:00; Sa 07:30-18:00; Su,PH off"
node,1351032263,47.0505994,8.2993724,Migros,supermarket,Luzern,18,6003,Mo-Fr 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00; PH off
node,1355269662,47.2257149,8.8173827,,supermarket,Rapperswil,3,8640,Mo-Fr 07:00-19:00; Sa 08:00-17:00; Su 09:00-17:00
node,1359713810,47.3854834,8.658755,Denner,supermarket,Schwerzenbach,16,8603,
node,1360452533,47.296677,8.2265203,,supermarket,,,,
node,1360877410,47.42392,8.6911114,Denner,supermarket,,30,,Mo-Fr 08:00-20:00; Sa 08:00-18:00
node,1361216176,46.3790635,7.6263508,Migros,supermarket,,,,Mo-Su 08:00-18:30
node,1361427560,47.0681296,9.0585848,,supermarket,,,,
node,1362066985,47.2293927,8.8211586,Migros,supermarket,Rapperswil,4,8640,"Mo-Fr 09:00-20:00, Sa 09:00-18:00; PH off"
node,1365033216,47.2061346,8.7052542,,supermarket,,3,8805,
node,1365312935,47.3678218,8.5608053,,supermarket,Zürich,104,8032,Mo-Sa 07:00-21:00
node,1366648857,46.2304751,7.3604617,Denner,supermarket,,,,Mo-Th 07:30-18:30; Fr 07:30-20:00; Sa 07:30-17:00
node,1366648859,46.2315329,7.3624374,,supermarket,Sion,2,1950,Mo-Th 08:30-18:30; Fr 08:30-20:00; Sa 08:00-17:00
node,1366898737,46.7271946,7.1367015,Coop,supermarket,,,,
node,1369379077,47.0616861,8.274562,Migros,supermarket,,,,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off"
node,1370921194,47.4120314,8.6192722,Migros-Outlet,supermarket,Dietlikon,31,8305,"Mo-Fr 09:00-19:00, Sa 08:00-18:00; PH off"
node,1373684699,47.0575324,6.8933511,Coop,supermarket,Fontainemelon,12,2052,
node,1374171442,46.7588977,7.6293785,,supermarket,,,,
node,1385941001,47.3843011,8.7165383,,supermarket,Gutenswil,6,8605,"Mo-Fr 7:30-12:15, 14:30-19:00;Sa 7:30-16:00"
node,1391444035,47.1937436,8.8184447,Lidl,supermarket,,68,8852,
node,1392528894,46.0853976,7.5087018,Denner,supermarket,,,,
node,1393982244,47.1219493,9.4879477,Volg,supermarket,,,,
node,1394801786,46.6683593,6.8004597,Coop,supermarket,,,,
node,1400152206,45.8344887,9.0354938,Coop,supermarket,Chiasso,19,6830,
node,1405498962,47.0874648,7.5840891,,supermarket,,,,
node,1409406549,47.3592095,8.5856168,Migros,supermarket,Zürich,293,8053,Mo-Sa 08:00-20:00; PH off
node,1409406611,47.3584946,8.5863177,,supermarket,Zürich,299,8053,Mo-Sa 08:00-20:00
node,1409507174,46.7547353,7.6275588,Denner,supermarket,,,,Mo-Fr 08:00-20:00; Sa 08:00-17:00
node,1410077849,46.9487883,8.0153395,Migros,supermarket,Schüpfheim,1,6170,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off"
node,1410226447,46.9469873,8.0094237,Coop,supermarket,,,,
node,1411316291,47.0835538,8.4418228,Denner,supermarket,Küssnacht am Rigi,9,6403,
node,1411316292,47.0838219,8.441276,Migros,supermarket,Küssnacht am Rigi,11,6403,"Mo-Fr 08:00-20:00, Sa 08:00-19:00; PH off"
node,1414408499,46.4765437,6.4019166,,supermarket,,,,
node,1417533702,46.6728237,8.8581076,,supermarket,,,,
node,1419909552,46.8094474,7.1441586,Coop,supermarket,,,,
node,1422052366,46.8762776,7.6212317,Migros,supermarket,Konolfingen,21,3510,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00; PH off"
node,1423960171,46.9721037,7.1938083,Coop,supermarket,,,,
node,1423960539,46.9735785,7.1942442,Migros,supermarket,,,,
node,1423962014,46.9741728,7.1942406,Spar,supermarket,Kerzers,13,3210,
node,1423972051,46.5286424,6.5918877,Aldi,supermarket,Renens,1,1020,Mo-Fr 07:30-19:00; Sa 07:30-17:00
node,1425079638,46.517428699999996,7.0567431,,supermarket,,,,
node,1428105128,47.3432678,7.8711234,Coop,supermarket,,,,
node,1432780151,46.727406,8.9374543,,supermarket,,,,
node,1433316949,46.743488,7.5950809,Coop,supermarket,,,,
node,1433944987,47.064512,8.5234866,,supermarket,,,,
node,1435455600,47.6692154,9.0837367,Volg,supermarket,Ermatingen,123,8272,Mo-Sa 06:30-20:00
node,1435694226,47.6552302,9.1642088,ALDI,supermarket,Kreuzlingen,2,8280,Mo-Sa 07:30-20:00
node,1435694240,47.655434,9.163486,Denner,supermarket,,,,Mo-Fr 07:30-20:00; Sa 07:30-19:00
node,1435851429,47.5849461,7.6507584,,supermarket,Riehen,7/9,4125,
node,1435927404,47.3166352,9.2819007,Coop,supermarket,Urnäsch,1,9107,Mo-Fr 07:30-19:00;Sa 07:30-17:00
node,1436569637,46.0192111,7.7485847,,supermarket,,,,
node,1436591404,46.3578127,8.9716328,,supermarket,,,,
node,1445887274,46.1369816,7.119131,Migros,supermarket,,,,
node,1447081331,46.8499724,6.8495774,Denner,supermarket,,,,"Mo-Fr 08:00-12:00, 13:30-18:30; Sa 08:00-16:00; Jun-Aug Su 09:00-11:00"
node,1447081336,46.8480965,6.851419,Migros,supermarket,,,,Mo-Th 07:30-19:00; Fr 07:30-20:00; Sa 07:30-16:00
node,1454517271,47.7214999,8.666126,Coop,supermarket,,,,
node,1454517274,47.7202328,8.6637223,Migros,supermarket,Schaffhausen,4,8207,"Mo-Fr 09:00-20:00, Sa 08:00-18:00; PH off"
node,1454517276,47.7223443,8.6553246,,supermarket,,,,
node,1456268332,46.6972674,9.5282599,,supermarket,,,,
node,1458568876,47.4822336,8.2095001,Denner,supermarket,Brugg,,5200,
node,1462150714,46.5278534,6.6160481,Migros,supermarket,Lausanne,63,1004,Sa 07:30-18:00; Mo-Fr 07:30-19:00
node,1464394058,47.2599475,8.853104,Denner,supermarket,Rüti (ZH),44,8630,
node,1477740556,46.9740333,7.4818666,ALDI,supermarket,Ittigen,19,3063,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-17:00; PH off
node,1479154228,46.1942276,6.1961796,ALDI,supermarket,,,,
node,1479452985,47.2795536,8.3361817,,supermarket,Muri (AG),36,5630,"Mo-Fr 08:00-20:00, Sa 07:30-20:00"
node,1481473696,46.1917586,6.1369796,,supermarket,,,,
node,1483096187,46.111276,7.075388,Coop,supermarket,,,,Mo-Th 08:30-18:30; Fr 08:30-20:00; Sa 08:00-17:00
node,1488679095,47.4076729,8.5852863,,supermarket,Zürich,381,8051,"Mo 07:30-20:00; Tu, We, Sa 08:00-20:00; Th 07:30-21:00; Fr 08:00-21:00"
node,1490586102,47.0890127,7.5807312,Migros,supermarket,Kirchberg BE,17,3422,"Mo-Th 08:00-19:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off"
node,1490586103,47.0890244,7.5808433,Denner,supermarket,,,,
node,1492041657,46.2249777,6.1315183,,supermarket,Genève,,1209,
node,1492836188,47.5126471,9.4325065,Migros,supermarket,Arbon,6,9320,"Mo-Th 07:00-19:00, Fr 07:00-20:00, Sa 07:00-18:00; PH off"
node,1497165664,46.2381419,6.1963729,,supermarket,,,,
node,1497849806,46.4314298,6.9093167,Migros,supermarket,,,,
node,1500054129,47.0762779,7.3076065,Aldi,supermarket,,,,"Mo-Fr 07:30-20:00; Sa 07:30-17:00; Su,PH off"
node,1500284215,47.3119514,8.1145181,Coop,supermarket,,,,"Mo-Fr 07:30-20:00, Sa 07:30-18:00"
node,1502026603,46.4881893,8.2694488,Coop,supermarket,Münster VS,741,3985,
node,1502165368,47.1247209,7.2399724,,supermarket,,4,2560,
node,1504081108,47.5349099,8.7342934,,supermarket,,,,
node,1508888615,46.3110146,7.6417193,Denner,supermarket,,,,
node,1510171001,47.5369654,8.734061,,supermarket,,,,
node,1513116290,47.5690817,7.5905738,Coop,supermarket,Basel,142,4057,Mo-Fr 07:30-20:00; Sa 07:30-18:00
node,1517003750,47.1871962,8.4757328,ALDI,supermarket,Cham,10,6330,Mo-Th 07:30-19:00; Fr 07:30-21:00; Sa 07:30-17:00; PH off
node,1517612090,47.566673,7.590623,,supermarket,Basel,45,4057,Mo-Fr 08:00-19:00; Sa 07:30-18:00
node,1517712639,47.5542423,8.8964761,Coop,supermarket,,,,
node,1519474175,47.4851713,8.7631961,Denner,supermarket,Winterthur,40,8405,Mo-We 08:30-19:00; Th-Fr 08:30-20:00; Sa 08:00-18:00
node,1526734479,46.2503408,7.0159588,,supermarket,,,,
node,1535109062,47.5024467,7.7251961,Migros,supermarket,Füllinsdorf,2,4414,Mo-Sa 08:00-20:00; PH off
node,1537366975,47.4766098,8.3068478,Coop,supermarket,,5,,Mo-Sa 06:30-21:00; Su 08:00-20:00
node,1539666767,46.1743296,6.0710939,Coop,supermarket,,,,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00
node,1539997347,46.2040841,6.1453346,Coop,supermarket,,,,
node,1539999908,46.2037351,6.1472712,,supermarket,,48,1204,Mo-We 09:00-19:00; Th 09:00-21:00; Fr 09:00-19:30; Sa 09:00-18:00
node,1555670487,47.2713439,8.7207864,Denner,supermarket,Oetwil am See,3/5,8618,
node,1560009340,46.8968476,8.2498547,Migros,supermarket,Sarnen,5,6060,"Mo-Fr 08:00-20:00, Sa 08:00-18:00; PH off"
node,1563538115,47.5015943,9.398015000000001,Volg,supermarket,,,,Mo-Sa 06:00-21:00
node,1567246960,46.8034415,7.1543966,Migros,supermarket,,,,"Mo-We,Fr 08:30-18:00+; Th 08:30-21:00; Sa 08:30-16:00"
node,1569843360,46.2244233,6.1262801,Migros,supermarket,Genève,2,1209,
node,1572843030,47.41594,9.4911936,Spar,supermarket,,,,
node,1575815267,46.9914127,8.5251103,Volg,supermarket,,,,Mo-Fr 07:00-19:00; Su 08:00-18:00
node,1575832208,46.0968222,7.2234,,supermarket,,,,
node,1575842960,46.9999926,8.6087819,Migros,supermarket,Brunnen,19,6440,"Mo-Fr 08:00-19:00, Sa 08:00-17:00"
node,1578335949,47.5391581,8.0453917,Volg,supermarket,Kaisten,15,5082,Mo-Sa 06:00-21:00
node,1578961970,46.7909037,9.255315,Volg,supermarket,,,,"Mo-Sa 07:30-12:15, Mo-Fr 14:00-18:30, Sa 14:00-16:00"
node,1582877292,47.2698942,7.6925266,Volg,supermarket,,,,
node,1584586785,47.4112061,8.5445995,,supermarket,Zürich,370,8050,Mo-Sa 06:00-22:00
node,1585006414,47.1392752,7.3723094,,supermarket,Büren an der Aare,,,
node,1586212540,47.0242278,8.2944229,Aldi,supermarket,,,,
node,1592426136,47.1754797,8.4263134,Coop,supermarket,Hünenberg,1a,6331,
node,1597662886,47.551914,7.5631279,,supermarket,Basel,121,4054,"Mo-Fr 07:30-20:00, Sa 07:30-18:00, Su 08:00-20:00"
node,1597698937,47.2848903,8.0048611,Volg,supermarket,Bottenwil,,4814,
node,1598176926,47.5431222,7.5932694,Coop,supermarket,Basel,190,4053,
node,1598176928,47.5435533,7.5921791,Migros,supermarket,Basel,180,4053,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off"
node,1598950812,47.5554994,7.6242091,Migros,supermarket,Birsfelden,2,4127,"Mo-Fr 08:00-19:00, Sa 07:30-18:00; PH off"
node,1598954903,47.55521,7.6138463,Coop,supermarket,Basel,37,4052,Mo-Fr 07:30-20:00; Sa 07:30-18:00
node,1598955385,47.555347,7.61478,,supermarket,Basel,160,4052,"Mo-Fr 07:00-19:00, Sa 07:30-18:00; PH off"
node,1599295180,46.9100148,7.414979,,supermarket,,,,
node,1600232202,47.5511249,7.6241606,Denner,supermarket,,7,4127,Mo-Fr 08:00-18:30; Sa 08:00-17:00
node,1600972280,47.1922737,7.3975177,Coop,supermarket,,,,
node,1606211122,47.4362085,8.2899101,Migros,supermarket,Fislisbach,7d,5442,"Mo-Fr 08:00-19:00, Sa 08:00-18:00; PH off"
node,1606625232,47.5022689,7.5970566,Denner,supermarket,,,,
node,1608543461,47.3112966,8.5249665,Migros,supermarket,Adliswil,10,8134,Mo-Sa 08:00-20:00; PH off
node,1608543477,47.3123405,8.5243839,Denner,supermarket,Adliswil,10,8134,Mo-Sa 07:00-20:00; Su 08:00-18:00
node,1611482000,46.9777078,8.4152878,Migros,supermarket,Buochs,45,6374,"Mo-Fr 07:30-20:00, Sa 07:30-18:00; PH off"
node,1611634269,47.5563856,7.5836339,,supermarket,,,,
node,1613212195,47.3498922,7.8986189,Migros,supermarket,Olten,21,4600,Mo-Fr 08:00-18:30; Th 08:00-20:00; Sa 08:00-18:00; PH off
node,1619077495,46.2375398,6.8570511,,supermarket,,,,
node,1621593168,46.9259455,7.4145086,Landi,supermarket,,,,Mo-Fr 08:00-18:30; Sa 08:00-17:00
node,1626019340,47.746666,8.4806615,Coop,supermarket,Schleitheim,3,8226,
node,1631231188,47.3842931,7.9485719,,supermarket,,,,
node,1631232324,47.3838355,7.9469236,,supermarket,,,,
node,1631232337,47.3828706,7.9476765,Migros,supermarket,Lostorf,20,4654,"Mo-Fr 08:00-18:30, Sa 08:00-17:00; PH off"
node,1631899680,47.3877894,8.1768881,Denner,supermarket,,,,Mo-Th 08:00-19:00; Fr 08:00-20:00; Sa 08:00-18:00
node,1634251437,46.8744876,7.5635183999999995,Coop,supermarket,,1,3110,Mo-Fr 08:00-20:00; Sa 07:30-17:00; Su off
node,1635306340,47.1753504,8.900457,VOI,supermarket,Siebnen,36,8854,Mo-Sa 07:30-20:00; PH off
node,1639974906,47.5612804,7.5648039,,supermarket,Basel,61,4055,"Mo-Fr 08:00-19:30, Sa 07:30-18:00; PH off"
node,1640254243,46.4932927,7.5607725,Coop,supermarket,,,,
node,1640255398,46.4848816,7.5618229,Volg,supermarket,Adelboden,38,3715,"Mo-Fr 07:00-12:15,13:30-18:30; Tu 07:00-12:15; Sa 07:00-17:00"
node,1640590669,46.5215405,6.6160128,Migros,supermarket,,,1007,Mo-Fr 08:00-19:00; Sa 08:00-18:00
node,1640864002,47.5615916,7.5737901,,supermarket,,,,Mo-Fr 08:00-19:00; Sa 07:30-18:00
node,1642282453,47.5611969,7.5926839,,supermarket,Basel,22,4058,Mo-Fr 08:30-20:00; Sa 08:00-18:00
node,1645489269,46.9297988,7.5317374,Coop,supermarket,,,,
node,1647190952,47.5338528,7.6335935,Migros,supermarket,Muttenz,40,4132,"Mo-Fr 08:00-19:00, Sa 07:30-18:00; PH off"
node,1653134574,46.1348702,7.0391137,Denner,supermarket,,,,
node,1653596052,47.637795,8.6931128,,supermarket,Trüllikon,4,8466,Mo-Fr 06:30-19:30; Sa 06:30-16:00
node,1654111641,47.5477134,7.5468429,Coop,supermarket,,84,,Mo-Sa 07:30-20:00
node,1654123463,47.5531289,7.5503002,Migros,supermarket,Allschwil,191,4123,"Mo-Fr 08:00-19:00, Sa 07:30-18:00; PH off"
node,1654126652,47.5514531,7.5381559,Coop,supermarket,Allschwil,28,4123,Mo-Fr 07:30-19:00; Sa 07:30-18:00
node,1658338950,46.2591279,7.9028469999999995,Volg,supermarket,,,,Mo-Fr 06:00-18:30; Sa 06:00-17:00
node,1658851348,46.0186618,7.7483287,Spar,supermarket,,,,"Mo-Sa 08:00-12:30, 14:00-19:00; Su 15:00-19:00"
node,1660625172,46.1674607,6.1149267,Migros,supermarket,,,,
node,1664839957,46.9864413,6.8895885,,supermarket,,,,
node,1665613604,46.8251804,8.6500017,Migros,supermarket,Erstfeld,144,6472,"Mo-Fr 07:30-18:30, Sa 07:30-17:00"
node,1665615517,47.5628614,7.5557242,Aldi,supermarket,,183,,Mo-Sa 07:30-20:00
node,1665639756,46.9889897,6.9029523,ALDI,supermarket,,,,
node,1667934258,47.4852629,8.0485056,,supermarket,Ueken,26,5028,
node,1668069692,46.7995698,7.1517653,Denner,supermarket,,,,"Mo-Fr 08:00-19:00; Tu 08:00-21:00; Sa 08:00-16:00, Su off"
node,1668069722,46.7998014,7.1520032,Migros,supermarket,,,,"Mo-Fr 08:00-19:00; Tu 08:00-21:00; Sa 08:00-16:00, Su off"
node,1668864828,47.56926,7.5964884,Migros,supermarket,Basel,32,4057,"Mo-Fr 08:00-19:00, Sa 07:30-18:00; PH off"
node,1668864839,47.5686759,7.5965751,,supermarket,,,,
node,1671032869,46.1799721,7.3867698,,supermarket,,,,"Mo-Fr 07:00-12:00,14:00-18:30; Sa 07:00-12:00,14:30-19:00; Su 07:00-12:00,14:30-18:00"
node,1671032945,46.1858821,7.3863223,,supermarket,,,,
node,1671747280,46.5875643,7.6446511,,supermarket,Frutigen,1,3714,"Mo-Fr 07:30-12:15,13:30-18:30; Sa 08:00-16:00"
node,1671829538,46.5871577,7.6470839999999995,Coop,supermarket,,,,
node,1674820866,46.9618025,7.1134858,,supermarket,Sugiez,,1786,
node,1675844179,47.3915068,8.0445514,Denner,supermarket,Aarau,1,5000,"Mo-We, Fr 08:00-19:00; Th 08:00-20:00; Sa 08:00-18:00"
node,1676132716,47.5081087,8.0191736,Migros,supermarket,Frick,44,5070,"Mo-Fr 08:00-20:00, Sa 07:30-18:00; PH off"
node,1676893234,46.8748069,7.7954787,,supermarket,,,3537,
node,1678679407,46.1886481,6.1368881,Coop,supermarket,,,,
node,1681873818,46.5269494,6.6512797,Denner,supermarket,,,,Mo-Fr 07:00-19:00; Sa 08:00-17:00
node,1681873821,46.5272296,6.6517341,Migros,supermarket,,,,Mo-Fr 07:30-19:00; Sa 07:30-18:00
node,1685063941,47.1658102,8.2914455,Denner,supermarket,Hochdorf,5,6280,
node,1685145675,47.2861037,8.6128216,,supermarket,Herrliberg,45,8704,Mo-Sa 07:30-20:00
node,1687173680,47.4926766,7.5929839999999995,Denner,supermarket,,,,Mo-Fr 07:30-19:00; Sa 07:30-17:00
node,1693414693,47.342789,8.483055,Coop,supermarket,Stallikon,61,8143,Mo-Fr 08:00-19:30;Sa 07:30-17:00
node,1699386560,47.0691226,8.2802375,,supermarket,,,,
node,1701214501,47.370276,8.556928899999999,,supermarket,Zürich,5,8032,Mo-Fr 07:00-20:00; Sa 07:00-18:00
node,1702309786,47.3692207,8.5029311,Denner,supermarket,Zürich,406,8055,Mo-Fr 08:00-20:00; Sa 08:00-18:00
node,1702309790,47.3702412,8.5084445,Migros,supermarket,Zürich,320,8055,Mo-Sa 08:00-20:00; PH off
node,1702309814,47.370239,8.508715,,supermarket,Zürich,320,8055,Mo-Sa 08:00-20:00
node,1703379521,46.1964647,6.1941766,Migros,supermarket,Chêne-Bourg,12,1225,
node,1706798535,47.1724994,7.3427402,,supermarket,Pieterlen,8,2542,
node,1711632244,46.831671,6.8584981,,supermarket,,,,
node,1712332282,47.0754826,8.2770722,Denner,supermarket,Emmenbrücke,5,6020,
node,1714599215,46.9488065,7.39425,,supermarket,,1,3027,
node,1716179686,47.4086853,8.5961649,Migros,supermarket,Wallisellen,99,8301,Mo-Sa 09:00-20:00; PH off
node,1717530033,47.5518459,7.5623892,,supermarket,,,,
node,1719860114,46.245729,8.7046492,,supermarket,,,,
node,1722681316,46.9393448,7.3899387,Migros,supermarket,Bern,7,3018,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 08:00-17:00; PH off"
node,1725046485,47.5473555,9.3020165,Coop,supermarket,,,,Mo-Fr 08:00-20:00; Sa 08:00-18:00
node,1733852562,47.4508486,8.5817962,Migros,supermarket,Kloten,5,8302,Mo-Sa 08:00-20:00; PH off
node,1733852563,47.4521478,8.5809705,,supermarket,Kloten,136,8302,Mo-Fr 09:00-18:30; Sa 09:00-17:00
node,1733852564,47.4532192,8.5811053,,supermarket,,,,"Mo-Fr 08:00-20:00, Sa 08:00-18:00"
node,1735200742,46.9223657,7.8460193,Volg,supermarket,,,,Mo-Fr 06:00-20:00; Sa 08:00-17:00
node,1737756889,47.474122,9.481277,,supermarket,,8,9400,
node,1738448253,47.5413237,7.5744326,Migros,supermarket,Binningen,71,4102,"Mo-Fr 08:00-19:00, Sa 07:30-18:00; PH off"
node,1739677580,46.9842701,8.3115307,Migros,supermarket,Hergiswil NW,15,6052,Mo-Fr 07:30-19:00; Sa 07:30-18:00; PH off
node,1739678692,46.9859583,8.3114928,Coop,supermarket,,2,,Mo-Fr 07:30-20:00; Sa 08:00-18:00
node,1740248980,46.293886,7.5347944,Coop,supermarket,,,,
node,1742799976,46.7440712,7.6044785,Denner,supermarket,,,,
node,1742799977,46.7438065,7.6048754,Migros,supermarket,,,,
node,1743981040,46.9303544,7.4283882,Coop,supermarket,,4,3097,Mo-Fr 08:00-19:00; Sa 08:00-17:00
node,1748875664,47.0790794,7.3035751,Denner,supermarket,,,,
node,1749407729,46.1778321,8.9983156,,supermarket,,,,
node,1750147269,46.176832,9.0147094,Denner,supermarket,,,,
node,1752258942,46.5207429,6.6376246,Coop,supermarket,,,,Mo-Fr 07:30-19:00; Sa 07:30-18:00
node,1752259088,46.5216048,6.6339393,,supermarket,,,,Mo-Fr 09:00-19:00; Sa 09:00-18:00
node,1755253799,47.4476779,8.5842827,,supermarket,,,,Mo-Sa 07:00-20:00
node,1756956245,47.3702516,8.5371556,Coop,supermarket,Zürich,16,8001,Mo-Fr 07:00-20:00; Sa 07:00-17:00
node,1768294483,47.5765589,8.6081966,,supermarket,,,,
node,1768874527,47.3135644,8.9142536,Volg,supermarket,Gibswil,466,8498,Mo-Sa 06:30-19:30
node,1769960581,47.0147325,6.8502843,Volg,supermarket,,,,Mo-Fr 07:00-19:00; Sa 07:00-18:00
node,1770741462,47.52496,9.199829,Volg,supermarket,,,,
node,1774376850,47.0936368,9.0595708,Migros,supermarket,Näfels,44,8752,Mo-Sa 08:00-20:00; PH off
node,1779764531,47.169307,7.5240447,Volg,supermarket,,2,4573,Mo-Fr 06:30-18:30; Sa 06:30-18:00
node,1780774001,47.6101822,9.2584557,,supermarket,,,,
node,1781699424,47.4242333,9.3744095,,supermarket,Sankt Gallen,48,9000,"Mo-We, Fr 07:00-19:00; Th 07:00-21:00; Sa 07:00-17:00"
node,1782370073,46.1768943,8.8815125,,supermarket,,,,
node,1782444483,46.252585,9.0198186,,supermarket,,,,
node,1785696963,46.5211797,6.6377865,Migros,supermarket,,,,
node,1785896622,47.1017641,9.0628481,,supermarket,Näfels,27,8752,Mo-Fr 09:00-18:30; Sa 09:00-17:00
node,1785896633,47.0982012,9.0635713,,supermarket,,29,8752,
node,1794707586,47.5342084,7.5931344,Coop,supermarket,,,,Mo-Fr 07:30-18:30; Sa 07:30-16:00
node,1795622332,47.387203,9.2767202,Denner,supermarket,,,,
node,1795734918,46.8649002,7.1251893,,supermarket,,,,
node,1796140085,46.5102628,6.6262013,Coop,supermarket,,,1007,Mo-Fr 07:30-19:00; Sa 07:30-18:00
node,1798707292,47.5161546,8.0134083,Lidl,supermarket,,,,Mo-Fr 08:00-20:00; Sa 07:30-18:00
node,1804876727,46.212616,6.13149,Coop,supermarket,,81,1202,Mo-We 07:30-19:00; Th 07:30-20:00; Fr 07:30-19:30; Sa 07:30-18:00
node,1805821597,46.9742613,7.4851349,Migros,supermarket,Ittigen,6,3063,"Mo-Th 08:00-19:00, Fr 08:00-20:00, Sa 07:30-17:00; PH off"
node,1806195326,46.8998759,6.7840685,Migros,supermarket,,,,
node,1810732785,47.5556547,7.5802968,,supermarket,Basel,30,4051,"Mo-Th 08:30-12:30,14:00-18:30; Fr 08:30-18:30; Sa 08:30-17:00"
node,1813194134,46.2807825,6.1665695,Coop,supermarket,Versoix,77,,
node,1814667113,47.173469,8.957314,Denner,supermarket,Buttikon SZ,2,8863,
node,1816121559,47.5204739,7.680535,Lidl,supermarket,,94,4133,
node,1817263655,46.3452666,7.0159158,,supermarket,,,,
node,1819434470,47.19185,8.4884315,Denner,supermarket,Steinhausen,47,6312,
node,1823099745,47.0812005,8.6341717,Volg,supermarket,,,,"Mo-Fr 07:00-19:00, Sa 07:00-17:00"
node,1823299581,47.170972,7.568918,,supermarket,,,,
node,1825830257,47.4839643,7.7351577,Coop,supermarket,Liestal,45,4410,Mo-Sa 08:00-19:00
node,1826350410,46.9164032,7.9355269,Denner,supermarket,,,,
node,1827322785,47.21953,7.197749,,supermarket,,,,
node,1827322787,47.2190709,7.1991223,,supermarket,,,,
node,1829783286,47.1266834,7.9979844,Landi,supermarket,,30,6130,
node,1830151553,47.2144731,7.7841206,Migros,supermarket,Langenthal,28,4900,"Mo-Th 08:00-20:00, Fr 08:00-21:00, Sa 07:30-17:00; PH off"
node,1831310604,47.2353206,8.6375562,Migros,supermarket,Wädenswil,1,8820,Mo-Sa 08:00-19:00
node,1834242699,47.1315425,7.556876,,supermarket,,,,
node,1835536288,47.3599127,8.593904,VOI Migros Partner,supermarket,Zürich,35,8053,Mo-Sa 07:30-20:00; PH off
