web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw,rooms,area,price,description_raw_len,text_raw_len,luxurious,moebliert,price_per_m2,area_cat,datetime
1693998317-663,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15,"2,5 Zimmer, 72 m², CHF 1787.—","Rütistr. 42, 8134 Adliswil, ZH",CHF 1787.—,«HOCHPARTERRE MIT BALKON!»,"2,5 ZIMMER, 72 M², CHF 1787.—RÜTISTR. 42, 8134 ADLISWIL, ZH«HOCHPARTERRE MIT BALKON!»WIR VERMIETEN PER 16. DEZEMBER2023 EINE 3.5 ZIMMERWOHNUNG MIT DEN FOLGENDEN KOORDINATEN:- WOHN- UND SCHLAFZIMMER MIT TEPPICHBODEN- KÜCHE MIT PVC-BODEN- GROSSES UND HELLES WOHN-/ESSZIMMER- BAD MIT WC UND BADEWANNE- SONNIGER BALKON- KINDERFREUNDLICHE UMGEBUNG MIT GROSSEM SPIELPLATZ UND WIESE- ZENTRAL UND RUHIG GELEGENE LAGE- BUSHALTESTELLE IN WENIGEN GEHMINUTEN ERREICHBAR- AUTOBAHNANSCHLUSS IN UNMITTELBARER NÄHE- EINSTELLHALLENPLÄTZE KÖNNEN FÜR CHF 120.00 PRO MONAT GEMIETET WERDENHABEN WIR IHR INTERESSE GEWECKT? WIR FREUEN UNS AUF IHRE ANFRAGE!**ANBIETER KONTAKTIERENKONTAKTIEREN",2.5,72.0,1787.0,26,668,0,0,24.82,50 - 99,2023-09-06 15:10:34
1693998317-664,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15,"3,5 Zimmer, 81 m², CHF 2650.—","Tischenlooweg 6, 8800 Thalwil, ZH",CHF 2650.—,«STILVOLLES UND MODERNES WOHNEN»,"3,5 ZIMMER, 81 M², CHF 2650.—TISCHENLOOWEG 6, 8800 THALWIL, ZH«STILVOLLES UND MODERNES WOHNEN»AN OPTIMALER UND VERKEHRSGÜNSTIGER LAGE IN THALWIL, GENIESSEN SIE MODERNEN LIFESTYLE MIT VIEL LEBENSQUALITÄT.HIER EINIGE HIGHLIGHTS:MODERNE KÜCHE DIE KEINE WÜNSCHE MEHR OFFEN LÄSSTBODENBELÄGE MIT KERAMISCHEN PLATTEN IN HOLZOPTIKKOMFORTABLE NASSZELLEWASCHMASCHINE / TUMBLER IM PRIVATEN REDUITEIN STEINWURF VOM ZÜRICH SEE ENTFERNTLEIDER IST DIE HUNDEHALTUNG NICHT GESTATTET.DAS HAUS VERFÜGT ÜBER KEINEN LIFT.IN 2 GEH-MINUTEN ERREICHT MAN DEN ÖFFENTLICHEN SEEPLATZ, DER ZUM VERWEILEN EINLÄDT. DER ANSCHLUSS AN DEN ÖFFENTLICHEN VERKEHR IST INNERT KÜRZEST",3.5,81.0,2650.0,32,644,0,0,32.72,50 - 99,2023-09-06 15:10:34
1693998317-665,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15,"3,5 Zimmer, 100 m², CHF 2750.—","Schulgutstrasse 1, 8953 Dietikon, ZH",CHF 2750.—,«WUNDERSCHÖNE ATTIKAWOHNUNG SUCHT NEUEN MIETER»,"3,5 ZIMMER, 100 M², CHF 2750.—SCHULGUTSTRASSE 1, 8953 DIETIKON, ZH«WUNDERSCHÖNE ATTIKAWOHNUNG SUCHT NEUEN MIETER»ERLEBEN SIE MODERNSTEN AUSBAUSTANDARD IN EINER DER ÜBERBAUUNGEN AM RAPIDPLATZ. NEBEN DER GESCHICKTEN RAUMAUFTEILUNG BIETET IHNEN DIESE WOHNUNG DIE FOLGENDEN ANNEHMLICHKEITEN:- GANZE WOHNUNG MIT SCHÖNEM PARKETTBODEN- TOPMODERNE INFRASTRUKTUR DURCH:- SMART HOME, GLASFASERNETZANSCHLUSS, CASACOM- KONTROLLIERTE WOHNUNGSLÜFTUNG- GROSSZÜGIGES WOHN- UND ESSZIMMER - SOWIE EINE OFFENE KÜCHE FÜR GEMEINSAME STUNDEN - KÜCHENAUSSTATTUNG MIT HOCHWERTIGEN V-ZUG-GERÄTEN- EIN SCHLAFZIMMER MIT DIREKTEM ZUGANG ZUM BAD- BAD MIT BADEWANNE/ WC- ZWEITES BADEZIMMER MITANBIETER KONTAKTIERENKONTAKTIEREN",3.5,100.0,2750.0,47,696,0,0,27.5,50 - 99,2023-09-06 15:10:34
1693998317-666,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15,"5,5 Zimmer, 147 m², CHF 4316.—","Ankenbüel 4, 8126 Zumikon, ZH",CHF 4316.—,«GROSSZÜGIGE WOHNUNG IN ZUMIKON»,"5,5 ZIMMER, 147 M², CHF 4316.—ANKENBÜEL 4, 8126 ZUMIKON, ZH«GROSSZÜGIGE WOHNUNG IN ZUMIKON»WIR SIND AUF DER SUCHE NACH NEUEN MIETERN FÜR DIESE TOLLE UND MODERNE 5.5-ZIMMERWOHNUNG MIT DEM FOLGENDEM AUSBAUSTANDARD:- KORRIDOR MIT GARDEROBE UND EINBAUSCHRANK- ALLE WOHN- UND SCHLAFRÄUME MIT EICHENPARKETTBODEN- OFFENE KÜCHE- MIT GESCHIRRSPÜLER- MIT MAXIMA-INDUKTIONS-KOCHFELD- MIT EINBAUBACKOFEN (HEISSLUFT UND GRILL)- MIT MIKROWELLE/GRILL- UND GROSSEM EINBAU-KÜHLSCHRANK- BAD MIT BADEWANNE- SOWIE FENSTER MIT ELEKTRISCHEN LAMELLENSTOREN- BADEZIMMER MIT DUSCHE- SOWIE FENSTER MIT ELEKTRISCHEN LAMELLENSTOREN- SEPARATES REDUIT- MIT EIGENER WASCHMANBIETER KONTAKTIERENKONTAKTIEREN",5.5,147.0,4316.0,32,674,0,0,29.36,100 - 500,2023-09-06 15:10:34
1693998317-667,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15,"3,5 Zimmer, 81 m², CHF 1900.—","Zürichstrasse 170, 8910 Affoltern am Albis, ZH",CHF 1900.—,«TOTALSANIERTE 3.5 ZIMMERWOHNUNG!»,"3,5 ZIMMER, 81 M², CHF 1900.—ZÜRICHSTRASSE 170, 8910 AFFOLTERN AM ALBIS, ZH«TOTALSANIERTE 3.5 ZIMMERWOHNUNG!»!! EINMALIGE GELEGENHEIT !!IN DER HERRLICH, MODERN UND WUNDERSCHÖN TOTAL SANIERTEN LIEGENSCHAFT FINDEN SIE GANZ BESTIMMT IHR NEUES ZUHAUSE. DIE 3.5-ZIMMERWOHNUNG IM 1. OG BIETEN IHNEN FOLGENDEN KOMFORT:- GROSSE WOHNZIMMER MIT SCHÖNEM BALKON- TOP-MODERN EINGERICHTETE KÜCHEN- HELLE UND GROSSE SCHLAFZIMMER- GROSSES, SCHÖN EINGERICHTETE BADEZIMMER- ZUSÄTZLICHES GÄSTE-WC- LIFT IST VORHANDEN- ROLLSTUHLZUGÄNGIGDIE LAGE DER LIEGENSCHAFT IST SEHR GUT GELEGEN UND SIE WERDEN SICH DORT RICHTIG WOHL FÜHLEN.ZU DER WOHNUNG GEHÖRT EIN KELLERABTEIL.EIN PARKPLAT",3.5,81.0,1900.0,34,659,0,0,23.46,50 - 99,2023-09-06 15:10:34
1693998317-668,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15,"1 Zimmer, 36 m², CHF 1655.—","Nebelbachstrasse 5, 8008 Zürich, ZH",CHF 1655.—,«MODERNE WOHNUNG IM SEEFELD IN UNMITTELBARER NÄHE ZUM ZÜRICHSEE»,"1 ZIMMER, 36 M², CHF 1655.—NEBELBACHSTRASSE 5, 8008 ZÜRICH, ZH«MODERNE WOHNUNG IM SEEFELD IN UNMITTELBARER NÄHE ZUM ZÜRICHSEE»IN UNMITTELBARER SEENÄHE IM ZÜRCHER SEEFELD-QUARTIER VERMIETEN WIR AN RUHIGER LAGE EINE 1-ZIMMER-WOHNUNG IM HOCHPARTERRE.DIE MODERNE, GUT KONZIPIERTE WOHNUNG BEFINDET SICH IN EINEM GEPFLEGTEN MEHRFAMILIENHAUS MIT AUSGEZEICHNETER VERKEHRSANBINDUNG. DIE WOHNUNG ZEICHNET SICH AUS DURCH FOLGENDE EIGENSCHAFTEN:WOHN- UND SCHLAFBEREICH MIT FISCHGRÄTPARKETTKORRIDOR MIT RIEMENPARKETTGROSSZÜGIGE KÜCHE MIT PLATTENBODEN SOWIE VIEL STAURAUM UND MODERNER AUSSTATTUNG (GLASKERAMIKHERD, GESCHIRRSPÜLER, BACKOFEN, KÜHLSCHRANK)KOMFORTABLES BAD/WC MIT DUSCHE UND PLANBIETER KONTAKTIERENKONTAKTIEREN",1.0,36.0,1655.0,64,709,0,0,45.97,0 - 49,2023-09-06 15:10:34
1693998317-669,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15,"4,5 Zimmer, 103 m², CHF 2690.—","Zelgli 12, 8413 Neftenbach, ZH",CHF 2690.—,«4.5-ZIMMER-WOHNUNG IN DER ÜBERBAUUNG ZELGLI NEFTENBACH»,"4,5 ZIMMER, 103 M², CHF 2690.—ZELGLI 12, 8413 NEFTENBACH, ZH«4.5-ZIMMER-WOHNUNG IN DER ÜBERBAUUNG ZELGLI NEFTENBACH»EIN GENERATIONENÜBERGREIFENDES QUARTIER, UMGEBEN VON WALD, SAFTIG GRÜNEN WIESEN UND DEM NÄFBACH. DIE NACHHALTIG ERSTELLTE ÜBERBAUUNG IST ZEITGEMÄSS, GRADLINIG UND SCHLICHT. WIR SIND AUF DER SUCHE NACH EINEM PASSENDEN MIETER FÜR UNSERE SCHÖNE 4.5 ZIMMER-WOHNUNG.EIN ORIGINELLER GRUNDRISS UND DER HOCHWERTIGE INNENAUSBAU PRÄGEN DAS KONZEPT. DER WOHN- SOWIE SCHLAFBEREICHE, DIE KÜCHE SOWIE DAS ENTRÉE SIND MIT QUALITATIV HOCHWERTIGEM EICHEN-PARKETTBODEN AUSGESTATTET. EINEN OPTIMALEN KOMFORT BIETET DIE FUSSBODENHEIZUNG. DER EINGEBAUTE GARDEROBENSCHRANKANBIETER KONTAKTIERENKONTAKTIEREN",4.5,103.0,2690.0,56,699,0,0,26.12,100 - 500,2023-09-06 15:10:34
1693998317-671,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15,"4,5 Zimmer, 110 m², CHF 2500.—","Hängertenstr. 9, 8104 Weiningen ZH, ZH",CHF 2500.—,«4.5-MAISONETTEWOHNUNG IN RUHIGEM WOHNQUARTIER»,"4,5 ZIMMER, 110 M², CHF 2500.—HÄNGERTENSTR. 9, 8104 WEININGEN ZH, ZH«4.5-MAISONETTEWOHNUNG IN RUHIGEM WOHNQUARTIER»WIR VERMIETEN AB DEM 16.10.2023 EINE SCHÖNE, HELLE 4.5-MAISONETTWOHNUNG AUF 2 STOCKWERKEN IN WEININGEN . DIE WOHNUNG BEFINDET SICH IM GRÜNEN UND EIGNET SICH OPTIMAL ALS FAMILIENWOHNUNG.DIESES BIJOU BIETET IHNEN UNTER ANDEREM DIE FOLGENDEN ANNEHMLICHKEITEN:- KÜCHE MIT GLASKERAMIKHERD UND GESCHIRRSPÜLER- ALLE ZIMMER MIT PARKETTBODEN- BADEZIMMER MIT BADEWANNE- SEPARATES WC- BALKON GEGEN SÜDWESTEN- EINGANGSBEREICH MIT EINBAUSCHRANK- EIGENER ESTRICH(DIE FOTOS VOM INSERAT DIENEN LEDIGLICH ALS REFERENZ, DER AKTUELLE AUSBAU KANN VON DEN DARGESTELLTEN BANBIETER KONTAKTIERENKONTAKTIEREN",4.5,110.0,2500.0,47,698,0,0,22.73,100 - 500,2023-09-06 15:10:34
1693998317-672,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=15,"4 Zimmer, 100 m², CHF 2610.—","Renggerstrasse 57, 8038 Zürich, ZH",CHF 2610.—,«BEFRISTET BIS 30.04.2024!»,"4 ZIMMER, 100 M², CHF 2610.—RENGGERSTRASSE 57, 8038 ZÜRICH, ZH«BEFRISTET BIS 30.04.2024!»BEFRISTET BIS ENDE APRIL 2024 VERMIETEN WIR DIESE GROSSZÜGIGE UND OPTIMAL GELEGENE 4-ZIMMERWOHNUNG, WELCHE IHNEN GENÜGEND RAUM ZUR ENTFALTUNG BIETET. FOLGENDE AUSTATTUNG ERWARTET SIE: - EINBAUSCHRÄNKE IM KORRIDOR- PARKETTBODEN IN SÄMTLICHEN WOHNRÄUMEN- GERÄUMIGES WOHNZIMMER- VERBUNDEN MIT SEPARATEM ESSZIMMER- 2 GROSSZÜGIGE SCHLAFZIMMER - ABGESCHLOSSENE KÜCHE MIT FENSTER- MIT KLEINEM KÜCHENBALKON- MIT GLASKERAMIKHERD UND GESCHIRRSPÜLER- MIT BACKOFEN UND KÜHLSCHRANK/TK- BADEZIMMER MIT LAVABOUNTERBAU UND FENSTER- SEPARATES WC MIT FENSTER- SONNIGERANBIETER KONTAKTIERENKONTAKTIEREN",4.0,100.0,2610.0,27,672,0,0,26.1,50 - 99,2023-09-06 15:10:34
1693998321-673,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14,"1 Zimmer, 18 m², CHF 1088.—","Tösstalstrasse 16, 8400 Winterthur, ZH",CHF 1088.—,«STUDIO FÜR STUDENTEN/PRAKTIKANTEN/AUSZUBILDENDE IN DER ALTSTADT»,"1 ZIMMER, 18 M², CHF 1088.—TÖSSTALSTRASSE 16, 8400 WINTERTHUR, ZH«STUDIO FÜR STUDENTEN/PRAKTIKANTEN/AUSZUBILDENDE IN DER ALTSTADT»UNSERE MÖBLIERTEN STUDIOS INMITTEN DER ALTSTADT WINTERTUR BIETEN OPTIMALE VORAUSSETZUNGEN FÜR LANG- ALS AUCH KURZFRISTIGE AUFENTHALTE (MIND. 6 MONATE) NAHE IHRES AUSBILDUNGS- UND/ODER ARBEITSORTES. FOLGENDES STUDIO IST PER 1. NOVEMBER 2023 VERFÜGBAR: STUDIO NR. 6 - CA. 18 M² FÜR CHF 1'088.-WIR BEVORZUGEN ORDNUNGSBEWUSSTE JUNGE MENSCHEN, STUDENTEN, PRAKTIKANTEN UND AUSZUBILDENDE, WELCHE NICHT RAUCHEN SOWIE KEINE HAUSTIERE BESITZEN. FOLGENDER SERVICE IST IM MIETZINS INBEGRIFFEN:WLAN ZUGRIFFWÖCHENTLICHE REINIGUNG DER ALLG. RÄUME (KÜCHE, BAD, EINGA",1.0,18.0,1088.0,65,680,0,0,60.44,0 - 49,2023-09-06 15:10:34
1693998321-674,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14,"1 Zimmer, 14 m², CHF 965.—","Gräbligasse 3, 8001 Zürich, ZH",CHF 965.—,"«MÖBLIERTES STUDENTENZIMMER, IM NIEDERDORF (34)»","1 ZIMMER, 14 M², CHF 965.—GRÄBLIGASSE 3, 8001 ZÜRICH, ZH«MÖBLIERTES STUDENTENZIMMER, IM NIEDERDORF (34)» UNSER WOHNHAUS LIEGT AN ZENTRALER LAGE IM NIEDERDORF, ZWISCHEN HAUPTBAHNHOF UND UNI / ETH. DIE ZIMMER HABEN EINE WASCHGELEGENHEIT, BETT, SCHREIBTISCH, STUHL, KOMMODE, SCHRANK UND BELEUCHTUNG IST VORHANDEN. TELEPHONANSCHLUSSDOSE (AUFSCHALTUNG VIA SWISSCOM AUF EIGENE KOSTEN) CABLECOM ANSCHLUSS INBEGRIFFEN. MITBENÜTZUNG DER RENOVIERTEN KÜCHE / KÜHLSCHRANK. NEUE WASCHMASCHINE UND TUMBLER VORHANDEN. DUSCHE / WC BEFINDEN SICH AUF DER ETAGE. NEBENKOSTEN, WIE HEIZUNG, WASSER, STROM UND LIFTSERVICE SIND IM MIETPREIS INBEGRIFFEN. TOILETTE UND DUSCHE WERNEU",1.0,14.0,965.0,48,657,0,1,68.93,0 - 49,2023-09-06 15:10:34
1693998321-675,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14,"4,5 Zimmer, 107 m², CHF 4860.—","Untere Zäune 7, 8001 Zürich, ZH",CHF 4860.—,«WOHNEN IM BELIEBTEN ZÜRCHER NIEDERDORF»,"4,5 ZIMMER, 107 M², CHF 4860.—UNTERE ZÄUNE 7, 8001 ZÜRICH, ZH«WOHNEN IM BELIEBTEN ZÜRCHER NIEDERDORF»CHARMANTE DACHWOHNUNG MIT GALERIE IM ZÜRCHER NIEDERDORF WILLKOMMEN IM PULSIERENDEN HERZEN VON ZÜRICHS HISTORISCHEM NIEDERDORF.AN DER STRASSE UNTERE ZÄUNE 7 VERMIETEN WIR EINE CHARMANTE 4.5-ZIMMER DACHWOHNUNG MIT GALERIE.ERLEBEN SIE WOHNEN IN EINER DER BEGEHRTESTEN GEGENDEN DER STADT, UMGEBEN VON KULTUR, GASTRONOMIE UND ERSTKLASSIGEN EINKAUFSMÖGLICHKEITEN.DER OFFENE WOHN- / ESSBEREICH LÄDT ZU ENTSPANNTEN MOMENTEN UND GESELLIGEN ZUSAMMENKÜNFTEN EIN. DIE HOLZBALKEN VERLEIHEN DEM RAUM CHARAKTER UND WÄRME. DIE FENSTER LASSEN VIEL LICHT HEREIN UND ERNEU",4.5,107.0,4860.0,40,654,0,0,45.42,100 - 500,2023-09-06 15:10:34
1693998321-676,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14,"4,5 Zimmer, 73 m², CHF 1780.—","Dorfstrasse 15, 8154 Oberglatt ZH, ZH",CHF 1780.—,«HELLE 3.5-ZIMMER-WOHNUNG MIT BALKON IN FAMILIENFREUNDLICHER LAGE»,"4,5 ZIMMER, 73 M², CHF 1780.—DORFSTRASSE 15, 8154 OBERGLATT ZH, ZH«HELLE 3.5-ZIMMER-WOHNUNG MIT BALKON IN FAMILIENFREUNDLICHER LAGE»HELLE 4.5-ZIMMER-WOHNUNG MIT BALKON IN FAMILIENFREUNDLICHER LAGE.ENTDECKEN SIE DIESE GUT GESCHNITTENE 4.5-ZIMMER-WOHNUNG IN EINER KINDERFREUNDLICHEN NACHBARSCHAFT. DIE GROSSZÜGIGE FENSTERFRONT SORGT IM WOHNZIMMER FÜR VIEL TAGESLICHT. HIGHLIGHTS:KÜCHE MIT VIEL STAURAUMGERÄUMIGER WOHNBEREICH MIT BALKONZUGANGBADEZIMMER MIT BADEWANNE/DUSCHEEINBAUSCHRANK IN KORRIDOREIGENES KELLERABTEILGENIESSEN SIE ENTSPANNTE ABENDE AUF DEM BALKON MIT BLICK INS GRÜNE. FÜR WEITERE INFORMATIONEN STEHEN WIR IHNEN GERNE ZUR VERFÜGUNG.WIR FREUEN UNS AUF IHRE KONTAKTAUFNANEU",4.5,73.0,1780.0,66,685,0,0,24.38,50 - 99,2023-09-06 15:10:34
1693998321-678,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14,"1 Zimmer, 84 m², CHF 2115.—","Güterstrasse 3, 8952 Schlieren, ZH",CHF 2115.—,«EINZIGARTIGE LOFTWOHNUNG IM ZENTRUM VON SCHLIEREN»,"1 ZIMMER, 84 M², CHF 2115.—GÜTERSTRASSE 3, 8952 SCHLIEREN, ZH«EINZIGARTIGE LOFTWOHNUNG IM ZENTRUM VON SCHLIEREN»NUR WENIGE METER VOM BELEBTEN ZENTRUM UND BAHNHOF VON SCHLIEREN ENTFERNT VERMIETEN WIR PER 16.09.2023 EINE MODERNE LOFTWOHNUNG IM 4 OG.DIE WOHNUNG VERFÜGT ÜBER:- MODERNE KÜCHE- ANHYDRITBODEN- EIGENER WASCHTURM (WM/WT)- EINBAU-GARDEROBE- ELEKTRISCHE STOREN- KONTROLLIERTE WOHNUNGSLÜFTUNG- PRIVATER INNENHOFUND VIEL PLATZ FÜR SIE UND IHREN STIL.EINSTELLPLÄTZE KÖNNEN FÜR CHF 190.00 / MONAT GEMIETET WERDEN. *DIE BILDER SIND MUSTERBILDER AUS DER ÜBERBAUUNG UND KÖNNEN VON DER WOHNUNG ABWEICHEN*HABEN WIR IHR INTERESSE GEWECKT?DIE ÖFFENTLICHE BESICHTIGUNNEU",1.0,84.0,2115.0,51,665,0,0,25.18,50 - 99,2023-09-06 15:10:34
1693998321-679,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14,"3,5 Zimmer, 79 m², CHF 1650.—","Gumpenwiesenstr. 33, 8157 Dielsdorf, ZH",CHF 1650.—,«WOHNEN IN FAMILIENFREUNDLICHEN QUARTIER»,"3,5 ZIMMER, 79 M², CHF 1650.—GUMPENWIESENSTR. 33, 8157 DIELSDORF, ZH«WOHNEN IN FAMILIENFREUNDLICHEN QUARTIER»MÖCHTEN SIE ZENTRUMSNAH UND TROTZDEM IN EINER UMGEBUNG MIT VIEL GRÜN LEBEN? IN DIESER WOHNUNG FÜHLT SICH DIE GANZE FAMILIE WOHL. ANGENEHM FÜR SIE SIND DIE ANBINDUNG DER WOHNSIEDLUNG AN DEN ÖFFENTLICHEN VERKEHR UND DIE NAHEGELEGENEN EINKAUFSMÖGLICHKEITEN.FÜR IHRE WOHNQUALITÄT:- GERÄUMIGE, OFFENE KÜCHE MIT GLASKERAMIKHERD UND GESCHIRRSPÜLER- KÜCHE UND NASSZELLEN MIT NOVILONBELAG- SÄMTLICHE WOHNRÄUME MIT PARKETTBODEN- BADEZIMMER MIT BADEWANNE- EINBAUSCHRANK IM EINGANGSBEREICH- GEMÜTLICHER SITZPLATZDIE LIEGENSCHAFT VERFÜGT ÜBER KEINEN LIFT.ZUSÄTZLINEU",3.5,79.0,1650.0,41,662,0,0,20.89,50 - 99,2023-09-06 15:10:34
1693998321-680,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14,"3,5 Zimmer, 70 m², CHF 1600.—","Seestrasse 36, 8330 Pfäffikon ZH, ZH",CHF 1600.—,«3.5-ZIMMER-WOHNUNG IM HERZEN VON PFÄFFIKON»,"3,5 ZIMMER, 70 M², CHF 1600.—SEESTRASSE 36, 8330 PFÄFFIKON ZH, ZH«3.5-ZIMMER-WOHNUNG IM HERZEN VON PFÄFFIKON»DAS MEHRFAMILIENHAUS AN DER SEESTRASSE 36 UMFASST INSGESAMT 9 MIETWOHNUNGEN UND EIN RESTAURANT IM ERDGESCHOSS. IM 2. OBERGESCHOSS WIRD PER 1. OKTOBER 2023 EINE 3.5-ZIMMER-WOHNUNG FREI. DIE WOHNUNG IST WIE FOLGT AUSGESTATTET:IN DER GESAMTEN WOHNUNG IST EIN LINOLEUM BODEN IN HOLZOPTION (RÄUCHEREICHE) VERLEGT.DAS BADEZIMMER IST MIT EINEN WASCHTISCH MIT UNTERBAUMÖBEL, SPIEGELSCHRANK UND DUSCHE MIT GLASTRENNWAND AUSGESTATTET.DIE KÜCHE ERSTRAHLT IN WEISS-HOCHGLANZ MIT EINER NATURSTEINABDECKUNG UND VERFÜGT ÜBER EIN GLASKERAMIKKOCHFELD, DAMPFABZUG, GESNEU",3.5,70.0,1600.0,44,662,0,0,22.86,50 - 99,2023-09-06 15:10:34
1693998321-682,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14,"2 Zimmer, 46 m², CHF 1475.—","Güetliweg 5, 8050 Zürich, ZH",CHF 1475.—,"«AN ZENTRALER, RUHIGER LAGE, GEPFLEGTE UMGEBUNG IM GRÜNEN»","2 ZIMMER, 46 M², CHF 1475.—GÜETLIWEG 5, 8050 ZÜRICH, ZH«AN ZENTRALER, RUHIGER LAGE, GEPFLEGTE UMGEBUNG IM GRÜNEN»AN ATTRAKTIVER WOHNLAGE VERMIETEN WIR EINE GEMÜTLICHE 2 ZIMMERWOHNUNG. DIE WOHNUNG VERFÜGT ÜBER FOLGENDEN AUSBAU:WOHNZIMMER UND ZIMMER LAMINATGESCHLOSSENE KÜCHE MIT GLASKERAMIKHERD UND GESCHIRRSPÜLERBAD/WCEINEN BALKOKELLERABTEILBEI DEN PUBLIZIERTEN BILDERN HANDELT ES SICH UM TYPENÄHNLICHE WOHNUNGEN. ABWEICHUNGEN ZUM EFFEKTIVEN ANGEBOT SIND DAHER MÖGLICH.HABEN WIR IHR INTERESSE GEWECKT? WIR FREUEN UNS, WENN SIE AN DER BESICHTIGUNG AM 13.09.2023 ZWISCHEN 17:00 UHR BIS 18:00 UHR TEILNEHMEN. KLINGELN SIE DANN BEI SOUZANGAR.NEUANBIETER KONTAKTIERENKONTAKTIEREN",2.0,46.0,1475.0,58,674,0,0,32.07,0 - 49,2023-09-06 15:10:34
1693998321-683,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14,"1 Zimmer, 23 m², CHF 1200.—","Neptunstrasse 42, 8032 Zürich, ZH",CHF 1200.—,«SINGLEWOHNUNG NÄHE KREUZPLATZ»,"1 ZIMMER, 23 M², CHF 1200.—NEPTUNSTRASSE 42, 8032 ZÜRICH, ZH«SINGLEWOHNUNG NÄHE KREUZPLATZ»IN EINER GEPFLEGTEN LIEGENSCHAFT VERMIETEN WIR EINE HELLE, GEMÜTLICHE 1-ZIMMERWOHNUNG AN RUHIGER UND DOCH SEHR ZENTRALER LAGE.DIE BESICHTIGUNGSTERMINE FINDEN OHNE VORANMELDUNG WIE FOLGT STATT:- DONNERSTAG, 07.09.2023 VON 16.15 - 17.00 UHR- FREITAG, 08.09.2023 VON 12.15 - 13.00 UHRDAS ERWARTET SIE:- WOHN-/SCHLAFRAUM MIT PARKETTBODEN- KÜCHE MIT GLASKERAMIK (2ER KOCHFELD), KÜHLSCHRANK UND GENÜGEND STAURAUM- NASSZELLE MIT BADEWANNE / WC- SEP. KELLERABTEIL IM UG- WASCHKÜCHE UND TROCKENRAUM IM UG ZUR MITBENUTZUNG- LIFT IM HAUS VORHANDEN- PARKPLATZ INNEU",1.0,23.0,1200.0,31,644,0,0,52.17,0 - 49,2023-09-06 15:10:34
1693998321-684,https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=14,"3,5 Zimmer, 100 m², CHF 2700.—","Marktgasse 36, 8400 Winterthur, ZH",CHF 2700.—,«GENIAL GELEGENE 3.5 ZIMMER WOHNUNG IM HERZEN VON WINTERTHUR»,"3,5 ZIMMER, 100 M², CHF 2700.—MARKTGASSE 36, 8400 WINTERTHUR, ZH«GENIAL GELEGENE 3.5 ZIMMER WOHNUNG IM HERZEN VON WINTERTHUR»INTERESSIERT? UNTER DEM LINK BESICHTIGUNGSFORMULAR KÖNNEN SIE SICH FÜR EINE BESICHTIGUNG ANMELDEN.BAHNHOF SOWIE VIELE EINKAUFSMÖGLICHKEITEN WIE COOP SOWIE AUCH MIGROS. WENIGE GEHMINUTEN ENTFERNT. HAUPTSTRASSE IN UNMITTELBARE ENTFERNUNG, DIE MIT DER AUTOBAHN VERBINDET. ALTSTADT WOHNUNG GELEGEN WO DAS LEBEN PULSIERT UND DOCH IST SIE SEHR RUHIG UND GUT ISOLIERT.FÜR IHRE WOHNQUALITÄT:WOHNUNG SEHR SCHÖN RENOVIERT100M2 DIE BEREIT IST ZUR BENUTZUNG ISTNEUE KÜCHE UND BAD/DUSCHEWASCHMASCHINE UND TUMBLER IN DER WOHNUNGEIGENER KELLERABTEILGEMEINSCHAFTSTERNEU",3.5,100.0,2700.0,61,678,0,0,27.0,50 - 99,2023-09-06 15:10:34
