web-scraper-order,web-scraper-start-url,rooms_area_price_raw,address_raw,price_raw,description_raw,text_raw
"1693998228-153","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","4,5 Zimmer, 120 m², CHF 2990.—","Tannenstrasse 8, 8442 Hettlingen, ZH","CHF 2990.—","«Schönes Einfamilienhaus im beschaulichen Hettlingen»","4,5 Zimmer, 120 m², CHF 2990.—Tannenstrasse 8, 8442 Hettlingen, ZH«Schönes Einfamilienhaus im beschaulichen Hettlingen»Wir vermieten in Hettlingen ein wunderschönes 4.5-ZImmereinfamilienhaus mit 3 Badezimmern. Die in der städtischen Agglomeration von Winterthur gelegene Liegenschaft bietet hohe und exquisite Wohnqualität.Die Liegenschaft betritt man vom grosszügig ausgestatteten Eingangsbereich aus. Von hier kommt man in das grosse Wohnzimmer, das mit seinen bodenlangen Fenstern den lichtdurchfluteten Mittelpunkt des Hauses bildet. Die daneben liegende offene moderne Küche besitzt eine Kochinsel mit Glaskeramikkochherd, Grill und ein elektronisches Abluftsystem"
"1693998228-154","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","2 Zimmer, 46 m², CHF 1420.—","Alte Obfelderstrasse 21, 8910 Affoltern am Albis, ZH","CHF 1420.—","«2-Zimmerwohnung im 1. OG, mit Balkon, 4 Gehminuten vom Bahnhof entfernt»","2 Zimmer, 46 m², CHF 1420.—Alte Obfelderstrasse 21, 8910 Affoltern am Albis, ZH«2-Zimmerwohnung im 1. OG, mit Balkon, 4 Gehminuten vom Bahnhof entfernt»BESICHTUNGSTERMIN OHNE VORANMELDUNG:MITTWOCH, DEN 13. SEPTEMBER 2023 UM 18.00 UHRZu vermieten per 1. Oktober, eine gepflegte und helle 2-Zimmerwohnung im 1. OG. Das Wohnzimmer und das Schlafzimmer sind mit hellem Parkett verlegt. Der Eingangsbereich sowie die Küche sind mit eleganten Bodenplatten ausgestattet.Das Wohnzimmer hat einen sonnigen Balkon.Im Eingangsbereich sind Einbauschränke vorhanden. Das Bad verfügt über eine grosse Dusche mit einer Duschtrennwand aus Glas.Die Fassade wurde letztes Jahr neu gestrichen und auch die Gartenumgebung"
"1693998228-155","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","2,5 Zimmer, 73 m², CHF 2067.—","Kirchstrasse 5, 8805 Richterswil, ZH","CHF 2067.—","«Maisonette-Bijou im Herzen von Richterswil!»","2,5 Zimmer, 73 m², CHF 2067.—Kirchstrasse 5, 8805 Richterswil, ZH«Maisonette-Bijou im Herzen von Richterswil!»Wir vermieten im Dorfkern von Richterswil eine moderne 2 ½-Zimmer-Maisonettewohnung in einem Zwei-Parteien-Haus.Direkt vor Ihrer Haustüre findet das Dorfleben statt. Restaurants und Cafés lassen das charmante Dorf aufleben. Der See vor der Haustüre lädt zum Erholen ein. Das Reidholz bietet alles für Ihren Ausgleich in der Natur.Die Maisonette-Wohnung mit 73 m2 befindet sich im EG und im 1. OG. Die Terrasse teilen Sie mit der Wohnung gegenüber. Die offene Küche bietet genügend Platz für Dinners mit Freunden. Über die Wendeltreppe, welche der Woh"
"1693998228-156","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","4 Zimmer, 90 m², CHF 3550.—","8046 Zürich, ZH","CHF 3550.—","«Ihre neue Traumwohnung mit Gartenoase»","4 Zimmer, 90 m², CHF 3550.—8046 Zürich, ZH«Ihre neue Traumwohnung mit Gartenoase»Schon beim Betreten dieser frisch renovierten Wohnoase wird der Charme Ihres neuen Zuhauses spür- und fühlbar. Dieses befindet sich im ersten Stock eines sehr ruhig gelegenen Mehrfamilienhauses und überrascht mit seinem heimeligen Ambiente, mit Echtholzböden aus geräuchter Eiche und mit ganz viel Privatsphäre. Die modern gestaltete Küche mit Granitabdeckung, Geschirrspüler und Induktionsherd verfügt über ausreichend Ablagefläche und Stauraum. Mit der gegebenen Raumaufteilung werden weder der eigenen Kreativität noch den jeweiligen Bedürfnissen Anbieter kontaktierenKontaktieren"
"1693998228-157","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","3,5 Zimmer, 85 m², CHF 2900.—","Rudolfingerstrasse 8, 8465 Wildensbuch, ZH","CHF 2900.—","«Stilvolle 3.5-Zimmer-Wohnung in komplett renoviertem Bauernhaus in Wildensbuch»","3,5 Zimmer, 85 m², CHF 2900.—Rudolfingerstrasse 8, 8465 Wildensbuch, ZH«Stilvolle 3.5-Zimmer-Wohnung in komplett renoviertem Bauernhaus in Wildensbuch»Diese stilvolle 3,5-Zimmerwohnung befindet sich in einem komplett renovierten Bauernhaus in Wildensbuch. Der Bauernhof ist in eine wunderschöne ländliche Umgebung eingebettet und bietet Ruhe und Entspannung. Das Gebäude hat seinen ursprünglichen Charme bewahrt, aber es wurde modernisiert, um den Bewohnern einen hohen Komfort und stilvolles Wohnen zu bieten. Die Wohnung ist kinderfreundlich und verfügt über einen Spielplatz am Haus, der die Kleinen begeistern wird. Sie bietet auch Platz für einen Garten und einen Sitzplatz im Freien, wo Sie sich"
"1693998228-158","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","2 Zimmer, 21 m², CHF 1990.—","Hildastrasse 1, 8004 Zürich, ZH","CHF 1990.—","«Urbanes Wohnen im Kreis 4»","2 Zimmer, 21 m², CHF 1990.—Hildastrasse 1, 8004 Zürich, ZH«Urbanes Wohnen im Kreis 4»Per 1. November 2023 vermieten wir eine 2- Zimmerwohnung (Appartement) an der Hildastrasse 1 in Zürich (Nr. 12).Die Liegenschaft befindet sich im Kreis 4 an sehr zentraler Lage. In wenigen Minuten ist man an der Bus- und Tramhaltestelle Lochergut. Diverse Einkaufsmöglichkeiten, Restaurant sowie Ausgangsmöglichkeiten oder Universitäten sind rasch zu Fuss oder mit dem ÖV erreichbar.Die Wohnung zeichnet sich durch folgende Merkmale aus:- Wohn- und Schlafzimmer mit Laminatboden- Küche mit Geschirrspüler und Mikrowelle- Badezimmer mit Dusche und WC-"
"1693998228-159","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","2,5 Zimmer, 68 m², CHF 1750.—","Im Feld 10, 8180 Bülach, ZH","CHF 1750.—","«Schöne, helle 2.5 Zimmerwohnung In Bülach»","2,5 Zimmer, 68 m², CHF 1750.—Im Feld 10, 8180 Bülach, ZH«Schöne, helle 2.5 Zimmerwohnung In Bülach»Interessiert? Unter dem Link BESICHTIGUNGSFORMULAR können Sie sich für eine Besichtigung anmelden.Sehr helle Wohnung mit große Wohnfläche, viel Morgensonne und ist sehr zentral gelegen. Einkaufszentrum sowie ÖV Verbindung in wenigen gehminuten erreichbar.Ebenfalls bietet die Wohnung sehr viel Stauraum mit grossem BalkonZusätzlich auf Wunsch:Parkplatz 140.- CHF/pro MonatSind Sie auf der Suche nach einem Nachmieter? Gerne übernehmen wir kostenlos die Nachmietersuche für Sie. Melden Sie sich hierfür auf unserer Homepage an: www.nachmieter24.ch"
"1693998228-160","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","6,5 Zimmer, 170 m², CHF 5500.—","8615 Wermatswil, ZH","CHF 5500.—","«MÖBLIERT, TEMPORÄR: 6½ ZIMMER-HAUS IN WERMATSWIL (ZH)»","6,5 Zimmer, 170 m², CHF 5500.—8615 Wermatswil, ZH«MÖBLIERT, TEMPORÄR: 6½ ZIMMER-HAUS IN WERMATSWIL (ZH)»MIETDAUER ab sofort bis 16. Dezember 2023 (mind. 2 Monate) Großes, nach Süden ausgerichtetes Haus an einem idyllischen Ort inmitten der Natur, aber nur 30 Minuten mit den öffentlichen Verkehrsmitteln vom Zentrum von Zürich entfernt (20 Minuten mit dem Auto). 500 m2 Garten mit Bergblick, neben zwei Seen, 170m², 1 Balkon, 1 Terrasse, Garten, Wintergarten, 1 eigene Garage, Öffentliche Parkplätze in der Nähe. Inkl. Heizung, Strom, Wasser, Internet, TV (inkl. Anschluss und Abo), ... Weitere Infos, Fragen & Besichtigen: ums.ch/angebots-detail/60328/E"
"1693998228-161","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","3 Zimmer, 80 m², CHF 3350.—","8046 Zürich, ZH","CHF 3350.—","«Renovierter Wohntraum mit Wintergarten»","3 Zimmer, 80 m², CHF 3350.—8046 Zürich, ZH«Renovierter Wohntraum mit Wintergarten»Schon beim Betreten dieser frisch renovierten Wohnoase wird der Charme Ihres neuen Zuhauses spür- und fühlbar. Dieses befindet sich im ersten Stock eines sehr ruhig gelegenen Mehrfamilienhauses und überrascht mit seinem heimeligen Ambiente, mit Echtholzböden aus geräuchter Eiche und mit ganz viel Privatsphäre. Die neue, modern gestaltete Küche mit Granitabdeckung, Induktionsherd und separatem Steamer verfügt über ausreichend Ablagefläche und Stauraum sowie über die üblichen Annehmlichkeiten, die einem den Koch- und Backalltag erleichtern. Das gAnbieter kontaktierenKontaktieren"
"1693998228-162","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","2,5 Zimmer, 130 m², CHF 2350.—","8816 Hirzel, ZH","CHF 2350.—","«Gemütliche Dachwohnung im Hirzel mit Aussicht»","2,5 Zimmer, 130 m², CHF 2350.—8816 Hirzel, ZH«Gemütliche Dachwohnung im Hirzel mit Aussicht»Diese charmante Dachgeschosswohnung im Hirzel direkt neben der Sihl ist der perfekte Ort für Sigles oder ein Paar die ein Zuhauses zu einem erschwinglichen Preis geniessen möchten. Diese 2,5-Zimmer-Wohnung bietet alles, was Sie brauchen, um sich wohl zu fühlen.Die Wohnung befindet sich in einer ruhigen und grünen Umgebung, in der Nähe des malerischen Naherholungsgebiet. Die Lage ist ideal für Naturliebhaber, die gerne Spaziergänge machen oder die umliegenden Berge erkunden möchten. Gleichzeitig genießen Sie eine gute Verkehrsanbindung und sind"
"1693998228-163","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","7 Zimmer, 180 m², CHF 6300.—","8032 Zürich, ZH","CHF 6300.—","«ELEGANTES WOHNEN AM ZÜRICHBERG, MIT CHEMINÉE»","7 Zimmer, 180 m², CHF 6300.—8032 Zürich, ZH«ELEGANTES WOHNEN AM ZÜRICHBERG, MIT CHEMINÉE»An bester Lage befindet sich diese hochwertig renovierte, charmante Liegenschaft mit Cheminée und eigener Bibliothek. Diese gepflegte Liegenschaft zeichnet sich durch ihre angenehme Raumaufteilung und ihren idealen Standort aus. In unmittelbarer Nähe finden Ruhesuchende und Sportler Erholung in den Wäldern des Zürichbergs.Dieses BETTERHOMES-Angebot zeichnet sich durch folgende Vorteile aus:- lichtdurchflutete, grosszügige Räume mit Parkettböden und zum Teil Einbauschränken- 2 stimmungsvolle Wohnzimmer (eines mit Cheminée, das andere mit eingebaAnbieter kontaktierenKontaktieren"
"1693998228-164","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","4,5 Zimmer, 144 m², CHF 3200.—","Eichstrasse 7, 8712 Stäfa, ZH","CHF 3200.—","«4.5-Zimmerwohnung (Hausteil) 1./2.OG/DG mit Gartensitzplatz, 1 Autoabstellplatz und eigener Waschküche»","4,5 Zimmer, 144 m², CHF 3200.—Eichstrasse 7, 8712 Stäfa, ZH«4.5-Zimmerwohnung (Hausteil) 1./2.OG/DG mit Gartensitzplatz, 1 Autoabstellplatz und eigener Waschküche»"
"1693998228-165","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","3,5 Zimmer, 100 m², CHF 5550.—","Wybüelstrasse 16, 8702 Zollikon, ZH","CHF 5550.—","«3 1/2-Zimmer-Wohnung mit Seesicht»","3,5 Zimmer, 100 m², CHF 5550.—Wybüelstrasse 16, 8702 Zollikon, ZH«3 1/2-Zimmer-Wohnung mit Seesicht»An zentraler, erhöhter Lage vermieten wir in Zollikon eine topmoderne 3.5-Zimmerwohnung im Erdgeschoss mit einer grosszügigen, gedeckten Terrasse und Sicht auf den Zürichsee. Die zum Wohn-/Esszimmer hin offene Küche überzeugt durch einen hohen Ausbaustandard mit zahlreichen Finessen und formschönen Design. Alle Wohn- und Schlafräume mit Parkettbodenbelägen. Grosszügige Wandschränke in Entrée und in einem Schlafzimmer. Die grosse Fensterfront im Wohnbereich gibt Blick auf den See frei und ist für das angenehme, lichtdurchflutete Ambiente verantw"
"1693998228-166","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","1,5 Zimmer, 36 m², CHF 2100.—","Zürcherstrasse 143, 8406 Winterthur, ZH","CHF 2100.—","«BUSINESS APARTMENT - FULLY FURNISHED»","1,5 Zimmer, 36 m², CHF 2100.—Zürcherstrasse 143, 8406 Winterthur, ZH«BUSINESS APARTMENT - FULLY FURNISHED»An zentraler Lage in Winterthur vermieten wir eine hochwertig möblierte 1.5-Zimmer-Wohnung. Die Wohnung ist einem modern saniertem und grosszügigen Mehrfamilienhaus in Winterthur. Grosszügige Fenster garantieren einen lichtdurchfluteten Raum mit angenehmer Wohnatmosphäre. Die Wohnung verfügt zudem über eine Loggia, grosse Dusche mit Glastrennwand, moderne Küche und einem praktischen Grundriss.Die Bushaltestelle befindet sich nur wenige Meter entfernt und bringt Sie bequem zum Hauptbahnhof Winterthur. In der nahen Umgebung befinden sich zahlreic"
"1693998228-167","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","4,5 Zimmer, 150 m², CHF 3435.—","Wilhofstrasse 4, 8332 Russikon, ZH","CHF 3435.—","«Wunderbare 4.5-Zimmer-Wohnung in Russikon»","4,5 Zimmer, 150 m², CHF 3435.—Wilhofstrasse 4, 8332 Russikon, ZH«Wunderbare 4.5-Zimmer-Wohnung in Russikon»Zur Vermietung steht eine einzigartige 4.5-Zimmer-Wohnung, die luxuriösen Komfort und anspruchsvolles Wohnen vereint. Die Wohnung befindet sich in einer ruhigen Wohngegend und verfügt über eine grosszügige Terrasse, die dank ihrer Verglasung auch als gemütlicher Wintergarten genutzt werden kann. Geniessen Sie hier das ganze Jahr über die Sonne und eine atemberaubende Aussicht. Beim Betreten der Wohnung werden Sie sofort von dem edlen Parkettboden begeistert sein, der dem Wohnraum eine warme und einladende Atmosphäre verleiht. Die offene Küche m"
"1693998228-168","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=36","5,5 Zimmer, 140 m², CHF 2850.—","Untere Schärerstrasse 6, 8352 Elsau, ZH","CHF 2850.—","«Moderne 5.5-Zimmer-Wohnung mit grosser Terrasse in Elsau»","5,5 Zimmer, 140 m², CHF 2850.—Untere Schärerstrasse 6, 8352 Elsau, ZH«Moderne 5.5-Zimmer-Wohnung mit grosser Terrasse in Elsau»Sehr schöne 5.5-Zimmer-Wohnung zur Vermietung in der Unteren Schärerstrasse 6, 8352 Elsau. Die Wohnung erstreckt sich über eine grosszügige Fläche von 140 m2 und bietet eine atemberaubende Aussicht. Sie ist ideal für Familien oder Personen, die viel Platz und Komfort suchen. Das Highlight der Wohnung ist zweifellos die geräumige Terrasse mit einem angeschlossenen Garten und einer Scheune. Hier können Sie die Natur geniessen, entspannen und Ihre Freizeit im Freien verbringen. Ein besonderes Highlight ist der Grillplatz mit einem Grillkamin und e"
"1693998233-169","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=35","1,5 Zimmer, 33 m², CHF 1440.—","Schweizäckerstrasse 14, 8955 Oetwil an der Limmat, ZH","CHF 1440.—","«Erstbezug nach Sanierung - Wohnung mit Balkon und herrlicher Aussicht»","1,5 Zimmer, 33 m², CHF 1440.—Schweizäckerstrasse 14, 8955 Oetwil an der Limmat, ZH«Erstbezug nach Sanierung - Wohnung mit Balkon und herrlicher Aussicht»Die Liegenschaft liegt in zentraler, grüner Umgebung, wenige Gehminuten von Einkaufsmöglichkeiten und öffentlichem Verkehr entfernt. Die Vorteile der Wohnung auf einen Blick:- Gemütlicher Balkon mit Aussicht ins Grüne- Benutzerfreundlich und modern eingerichtete Küche inklusiv Geschirrspüler- Grosses Wohn- und Schlafzimmer mit neuem Bodenbelag- Optional kann ein Garagenplatz dazu gemietet werdenDie Liegenschaft wird saniert und wird voraussichtlich bis Ende Oktober im Baugerüst stehen.Sie sind interessiert?Melden Sie sich noch heute bei uns um"
"1693998233-170","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 96 m², CHF 2787.—","Engstringerstr.  Gebäude F 5,, 8952 Schlieren, ZH","CHF 2787.—","«Helle 3.5 - Zimmerwohnung im Zentrum von Schlieren»","3,5 Zimmer, 96 m², CHF 2787.—Engstringerstr.  Gebäude F 5,, 8952 Schlieren, ZH«Helle 3.5 - Zimmerwohnung im Zentrum von Schlieren»Ihre Wohlfühloase liegt uns am HerzenAuf den 01.12.2023 vermieten wir an der Engstringerstrasse 5 in Schlieren eine exklusive und zentral gelegene 3.5 Zimmerwohnung, welche Ihnen nebst einer Modernen Ausstattung die folgenden Annehmlichkeiten zu bieten hat.- offene Küche mit Induktionsherd & Geschirrspüler- Plattenboden- Badezimmer / Badewanne- Loggia- Reduit inkl. Waschturm- Kellerabteil- Haustiere erlaubtIn dieser Liegenschaft finden Sie eine belebte Nachbarschaft. In unmittelbarer Nähe befinden sich verschiedene Einkaufsmöglichkeiten, wie ei"
"1693998233-171","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 75 m², CHF 1740.—","Landstrasse 28, 8450 Andelfingen, ZH","CHF 1740.—","«Maisonette-Dachwohnung mit Terrasse im ehemaligem Bauernhaus»","3,5 Zimmer, 75 m², CHF 1740.—Landstrasse 28, 8450 Andelfingen, ZH«Maisonette-Dachwohnung mit Terrasse im ehemaligem Bauernhaus»Wir vermieten per 1. November 2023 eine 3.5-Zimmer Maisonette-Dachwohnung an der Landstrasse 28 in Andelfingen.Die Wohnung wurde 2008 komplett saniert und überzeugt heute mit einem komfortablen Ausbaustandard. Nachfolgend sind einige Highlights aufgeführt:- Wohnung ist mit Keramikplatten und Holzboden ausgestattet - Moderne und komfortable Küche mit Glaskeramikherd und Geschirrspüler- Terrasse mit Aussicht auf das ZH-Weinland- Badezimmer mit Badewanne und Fenster (Tageslicht)- Gallerie- Holzbalken in der Wohnung Der attraktive Standort dominier"
"1693998233-172","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=35","3 Zimmer, 111 m², CHF 2600.—","Widacherstrasse 5, 8630 Rüti ZH, ZH","CHF 2600.—","«3 Zimmer-Maisonette-Wohnung»","3 Zimmer, 111 m², CHF 2600.—Widacherstrasse 5, 8630 Rüti ZH, ZH«3 Zimmer-Maisonette-Wohnung»"
"1693998233-173","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 69 m², CHF 1490.—","Bahnhofstrasse 83, 8245 Feuerthalen, ZH","CHF 1490.—","«3.5 Zimmerwohnung in Feuerthalen»","3,5 Zimmer, 69 m², CHF 1490.—Bahnhofstrasse 83, 8245 Feuerthalen, ZH«3.5 Zimmerwohnung in Feuerthalen»"
"1693998233-174","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=35","3,5 Zimmer, 95 m², CHF 2210.—","Loowiesenstrasse 41, 8106 Adlikon b. Regensdorf, ZH","CHF 2210.—","«Attika-Wohnung im Grünen»","3,5 Zimmer, 95 m², CHF 2210.—Loowiesenstrasse 41, 8106 Adlikon b. Regensdorf, ZH«Attika-Wohnung im Grünen»Wir vermieten ab 01.12.2023 oder nach Vereinbarung eine 3.5 Zimmer -Wohnung im 6. OG.Die Wohnung hat folgenden Ausbau:- Plattenböden Küche- Parkettböden Schlafzimmern- Badzimmer- BalkonDie Küche hat folgende Ausstattung:- Backofen- Geschirrspüler- Glaskeramikherd- Dunstzughaube- Kühlschrank inkl. GefrierfachIm Untergeschoss der Liegenschaft befindet sich die gemeinschaftliche Waschküche und der Kellerabteil. Die Liegenschaft selbst ist mit einem Lift ausgestattet.Ein Autoabstellplatz à CHF 120.00 pro Monat ist vorhanden.ACHTUNG: Die Fotoaufnahm"
"1693998233-175","https://www.immoscout24.ch/de/immobilien/mieten/kanton-zuerich?pn=35","4 Zimmer, CHF 1998.—","Luegislandstrasse 485, 8051 Zürich, ZH","CHF 1998.—","«4 Zimmer-Wohnung, 8051 Zürich»","4 Zimmer, CHF 1998.—Luegislandstrasse 485, 8051 Zürich, ZH«4 Zimmer-Wohnung, 8051 Zürich»Wir vermieten per sofort oder nach Vereinbarung diese 4-Zimmerwohnung im EG befristet bis 31.03.2024. Die Wohnung wird vom Mieter im derzeitigen Zustand, der ihm nach eigener Anschauung bekannt ist, übernommen. Seitens Vermieter werden ausgenommen von zur Gewährung der Tauglichkeit notwendigen Mängelbehebungen keine Renovationsarbeiten vorgenommen. Sie verfügt über folgende Ausstattung: Küche mit Glaskeramikkochfeld, Backofen, und KühlschrankNasszelle mit Badewannegrosser Eingangsbereich mit EinbauschrankBalkonKellerMietzins brutto: CHF 1'998.-"
