web-scrape,address_ra,datetime,rooms,area,luxurious,price_per_,lat,lon,UUID,DATUM_AEND,DATUM_ERST,ERSTELL_J,ERSTELL_M,REVISION_J,REVISION_M,GRUND_AEND,HERKUNFT,HERKUNFT_J,HERKUNFT_M,OBJEKTART,BEZIRKSNUM,SEE_FLAECH,REVISION_Q,NAME,KANTONSNUM,ICC,EINWOHNERZ,BFS_NUMMER,GEM_TEIL,GEM_FLAECH,SHN
1693998247-270,"Murzlenstrasse 5, 8166 Niederweningen, ZH",2023/09/06 15:10:34.000,5.500000000000000,150.000000000000000,"0",19.000000000000000,47.506591796875000,8.376549720764160,{F15855FE-E523-4F48-A4D4-F16EEF5685A9},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"104",,2019_Aufbau,Niederweningen,"1",CH,"3053","91","0",685.000000000000000,CH01040091
1693998247-271,"Altstetterstrasse 288, 8047 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,64.000000000000000,"0",32.579999999999998,47.378566741943359,8.483046531677246,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998247-276,"8910 Affoltern am Albis, ZH",2023/09/06 15:10:34.000,6.500000000000000,151.000000000000000,"0",33.049999999999997,47.271457672119141,8.438882827758791,{871AC12A-D2D8-4C8E-92F9-BF73917454D3},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"101",,2019_Aufbau,Obfelden,"1",CH,"5599","10","0",754.000000000000000,CH01010010
1693998247-278,"8184 Bachenbülach, ZH",2023/09/06 15:10:34.000,3.500000000000000,126.000000000000000,"0",30.559999999999999,47.504051208496094,8.544760704040527,{9E882C2D-8673-402B-956D-DE5FD51CA060},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Bachenbülach,"1",CH,"4165","51","0",431.000000000000000,CH01030051
1693998247-279,"Sonnenrainweg 9, 8824 Schönenberg ZH, ZH",2023/09/06 15:10:34.000,3.500000000000000,71.000000000000000,"0",27.320000000000000,47.193550109863281,8.643131256103516,{E0D39F2B-7598-441C-B16B-F2642D8C370C},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Wädenswil,"1",CH,"24341","293","0",3564.000000000000000,CH01060293
1693998247-280,"8181 Höri, ZH",2023/09/06 15:10:34.000,4.500000000000000,100.000000000000000,"0",18.000000000000000,47.509178161621094,8.503972053527832,{0FAC7B70-7568-4050-928A-B2D0836475C4},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Höri,"1",CH,"2845","60","0",479.000000000000000,CH01030060
1693998247-281,"8603 Schwerzenbach, ZH",2023/09/06 15:10:34.000,4.500000000000000,122.000000000000000,"0",24.430000000000000,47.383415222167969,8.662425041198730,{0C1E2EC0-F9FB-45D7-B663-7954D10F12CC},2019/10/31,2008/11/24,"1998","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",0.000000000000000,2019_Aufbau,Schwerzenbach,"1",CH,"5115","197","0",262.000000000000000,CH01090197
1693998247-283,"Immenhauserstrasse 10, 8600 Dübendorf, ZH",2023/09/06 15:10:34.000,3.000000000000000,69.000000000000000,"0",25.510000000000002,47.399250030517578,8.628621101379396,{2AFC32EB-B1B8-4BC2-8549-D623F21A0F4D},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",,2019_Aufbau,Dübendorf,"1",CH,"28678","191","0",1362.000000000000000,CH01090191
1693998247-284,"Glatttalstrasse 163, 8052 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,31.000000000000000,"0",51.609999999999999,47.431304931640625,8.543539047241213,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998247-285,"In der Höh 5, 8604 Volketswil, ZH",2023/09/06 15:10:34.000,4.500000000000000,116.000000000000000,"0",22.370000000000001,47.384586334228509,8.669207572937012,{5B1A874D-6705-4C4B-B413-D58FF9AEDE08},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",,2019_Aufbau,Volketswil,"1",CH,"18669","199","0",1404.000000000000000,CH01090199
1693998247-286,"8053 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,60.000000000000000,"0",46.329999999999998,47.358615875244141,8.578998565673828,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998247-287,"8115 Hüttikon, ZH",2023/09/06 15:10:34.000,4.500000000000000,144.000000000000000,"0",20.489999999999998,47.445297241210938,8.387365341186523,{EC3E6093-E355-47FD-AE04-DD9F43DC14C3},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"104",,2019_Aufbau,Hüttikon,"1",CH,"926","87","0",159.000000000000000,CH01040087
1693998247-288,"Oberwiesenstrasse 67, 8050 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,66.000000000000000,"0",38.890000000000001,47.411674499511719,8.531891822814941,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998252-289,"Hammerstrasse 54b, 8032 Zürich, ZH",2023/09/06 15:10:34.000,4.500000000000000,126.000000000000000,"0",31.750000000000000,47.360202789306641,8.562192916870117,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998252-290,"Hinterdorfstrasse 2, 8914 Aeugst am Albis, ZH",2023/09/06 15:10:34.000,3.500000000000000,140.000000000000000,"0",22.859999999999999,47.268188476562493,8.485293388366699,{95019894-192B-4961-B48D-A4D473BE0EC7},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"101",,2019_Aufbau,Aeugst am Albis,"1",CH,"1982","1","0",791.000000000000000,CH01010001
1693998252-291,"Römerhof 1, 8353 Elgg, ZH",2023/09/06 15:10:34.000,6.500000000000000,175.000000000000000,"0",28.289999999999999,47.502677917480469,8.858933448791504,{0335BF06-31F7-4E35-B8F3-432A47825C85},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Elgg,"1",CH,"4903","294","0",2439.000000000000000,CH01100294
1693998252-292,"Scheideggstrasse 70, 8002 Zürich, ZH",2023/09/06 15:10:34.000,7.500000000000000,205.000000000000000,"0",26.320000000000000,47.353271484375000,8.528915405273438,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998252-293,"Vogtmühlestrasse 2, 8173 Neerach, ZH",2023/09/06 15:10:34.000,2.500000000000000,68.000000000000000,"0",30.289999999999999,47.510444641113281,8.469561576843262,{1DD9A9FB-AFA2-4350-A816-D467C60D6280},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"104",,2019_Aufbau,Neerach,"1",CH,"3178","88","0",604.000000000000000,CH01040088
1693998252-294,"Glärnischstrasse 62, 8618 Oetwil am See, ZH",2023/09/06 15:10:34.000,4.500000000000000,98.000000000000000,"0",20.050000000000001,47.277858734130859,8.720203399658203,{0A84A414-5498-4996-8B83-978821C67A09},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",,2019_Aufbau,Oetwil am See,"1",CH,"4817","157","0",611.000000000000000,CH01070157
1693998252-295,"Am Balsberg 32, 8302 Kloten, ZH",2023/09/06 15:10:34.000,1.000000000000000,29.000000000000000,"0",39.659999999999997,47.443069458007812,8.576788902282717,{A9D14998-C82E-4A7A-AF09-B6B5F2878813},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Kloten,"1",CH,"19679","62","0",1927.000000000000000,CH01030062
1693998252-296,"Posilipostrasse 10, 8800 Thalwil, ZH",2023/09/06 15:10:34.000,1.000000000000000,35.000000000000000,"0",45.710000000000001,47.284442901611328,8.574564933776855,{8B06C286-094F-4FDF-9A13-B2F63B0154A9},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Thalwil,"1",CH,"17990","141","0",550.000000000000000,CH01060141
1693998252-297,"Langenweg 12, 8428 Teufen ZH, ZH",2023/09/06 15:10:34.000,6.500000000000000,180.000000000000000,"0",18.890000000000001,47.548610687255859,8.570264816284180,{5EB3C0CE-D3F8-44A3-BE0B-C25E170C5D14},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Freienstein-Teufen,"1",CH,"2371","57","0",840.000000000000000,CH01030057
1693998252-298,"Hauptstrasse 1e, 8544 Attikon, ZH",2023/09/06 15:10:34.000,3.500000000000000,109.000000000000000,"0",25.230000000000000,47.536270141601562,8.795984268188478,{BD9E3C58-589E-4972-B80E-20B4F4EC5DE3},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Wiesendangen,"1",CH,"6521","298","0",1917.000000000000000,CH01100298
1693998252-299,"8048 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,85.000000000000000,"0",41.159999999999997,47.388977050781250,8.486362457275392,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998252-300,"8055 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,40.000000000000000,"0",53.549999999999997,47.363349914550781,8.505910873413086,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998252-301,"Friesenbergstrasse 221, 8055 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,70.000000000000000,"0",58.710000000000001,47.362026214599609,8.504245758056642,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998252-302,"Obere Kirchgasse 8, 8706 Meilen, ZH",2023/09/06 15:10:34.000,3.500000000000000,105.000000000000000,"0",23.809999999999999,47.271297454833984,8.641959190368652,{027A2F6F-A7FC-48BB-99F3-CA5CA4BCAA56},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",0.000000000000000,2019_Aufbau,Meilen,"1",CH,"14220","156","0",1194.000000000000000,CH01070156
1693998252-303,"Fritz-Fleiner-Weg, 8044 Zürich, ZH",2023/09/06 15:10:34.000,3.000000000000000,100.000000000000000,"0",42.000000000000000,47.381935119628906,8.560834884643556,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998252-304,"Ringstrasse 1, 8952 Schlieren, ZH",2023/09/06 15:10:34.000,4.500000000000000,97.000000000000000,"0",26.699999999999999,47.398223876953125,8.447646141052246,{A9664947-654E-4EE8-9945-B419E3767381},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"111",,2019_Aufbau,Schlieren,"1",CH,"18736","247","0",659.000000000000000,CH01110247
1693998252-306,"Seestrasse 13, 8800 Thalwil, ZH",2023/09/06 15:10:34.000,3.500000000000000,130.000000000000000,"0",49.920000000000002,47.282573699951165,8.578234672546388,{8B06C286-094F-4FDF-9A13-B2F63B0154A9},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Thalwil,"1",CH,"17990","141","0",550.000000000000000,CH01060141
1693998252-308,"Rosengartenstrasse 55, 8037 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,75.000000000000000,"0",92.000000000000000,47.395889282226562,8.529163360595703,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998252-309,"8046 Zürich, ZH",2023/09/06 15:10:34.000,2.500000000000000,58.000000000000000,"0",29.050000000000001,47.415172576904297,8.527069091796877,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998252-311,"Friedrichstrasse 24, 8051 Zürich, ZH",2023/09/06 15:10:34.000,1.500000000000000,41.000000000000000,"0",46.590000000000003,47.405006408691406,8.569589614868164,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998252-312,"8600 Dübendorf, ZH",2023/09/06 15:10:34.000,2.500000000000000,55.000000000000000,"1",43.950000000000003,47.393898010253906,8.592878341674806,{2AFC32EB-B1B8-4BC2-8549-D623F21A0F4D},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",,2019_Aufbau,Dübendorf,"1",CH,"28678","191","0",1362.000000000000000,CH01090191
1693998256-313,"Edikerstrasse 14, 8635 Dürnten, ZH",2023/09/06 15:10:34.000,4.500000000000000,132.000000000000000,"0",23.480000000000000,47.280509948730469,8.843480110168459,{7BECCE17-4D20-4B41-B1E2-8CA12E013D0F},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Dürnten,"1",CH,"7637","113","0",1022.000000000000000,CH01050113
1693998256-315,"Rietstrasse 7A, 8700 Küsnacht ZH, ZH",2023/09/06 15:10:34.000,4.000000000000000,88.000000000000000,"0",36.359999999999999,47.329193115234375,8.605105400085449,{96C6C689-8B84-4463-94F7-E8A004D67D2E},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",0.000000000000000,2019_Aufbau,Küsnacht (ZH),"1",CH,"14397","154","0",1236.000000000000000,CH01070154
1693998256-316,"Rainstrasse 80, 8712 Stäfa, ZH",2023/09/06 15:10:34.000,4.500000000000000,148.000000000000000,"0",29.730000000000000,47.248626708984375,8.720181465148926,{D25269FA-FA8D-455B-9602-5F1D12675338},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"107",0.000000000000000,2019_Aufbau,Stäfa,"1",CH,"14497","158","0",859.000000000000000,CH01070158
1693998256-317,"Vulkanstrasse 110c, 8048 Zürich, ZH",2023/09/06 15:10:34.000,3.500000000000000,93.000000000000000,"0",51.609999999999999,47.393749237060547,8.484014511108398,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998256-318,"Kanzleistrasse 15, 8418 Schlatt ZH, ZH",2023/09/06 15:10:34.000,3.500000000000000,110.000000000000000,"0",24.550000000000001,47.464199066162109,8.845925331115724,{F6AE59F0-5AC8-4DBD-923F-D16A8BCACEDA},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Schlatt (ZH),"1",CH,"769","226","0",897.000000000000000,CH01100226
1693998256-319,"Dübendorfstrasse 22, 8602 Wangen b. Dübendorf, ZH",2023/09/06 15:10:34.000,2.500000000000000,86.000000000000000,"0",23.260000000000002,47.409973144531250,8.642498970031738,{05A4D7F8-DA86-4B2C-A5FE-4C784968E787},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",,2019_Aufbau,Wangen-Brüttisellen,"1",CH,"7906","200","0",792.000000000000000,CH01090200
1693998256-320,"Obstgartenstr. 30, 8136 Gattikon, ZH",2023/09/06 15:10:34.000,3.500000000000000,88.000000000000000,"0",27.840000000000000,47.283905029296875,8.549808502197266,{8B06C286-094F-4FDF-9A13-B2F63B0154A9},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",0.000000000000000,2019_Aufbau,Thalwil,"1",CH,"17990","141","0",550.000000000000000,CH01060141
1693998256-321,"Rütenenweg 14, 8245 Feuerthalen, ZH",2023/09/06 15:10:34.000,3.500000000000000,78.000000000000000,"0",20.899999999999999,47.688251495361328,8.642364501953127,{74DB9DF7-2049-4538-884F-26959FA743E4},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"102",,2019_Aufbau,Feuerthalen,"1",CH,"3623","27","0",248.000000000000000,CH01020027
1693998256-322,"Leingrüeblerstrasse 12, 8542 Wiesendangen, ZH",2023/09/06 15:10:34.000,4.500000000000000,100.000000000000000,"0",33.500000000000000,47.525680541992188,8.781398773193359,{BD9E3C58-589E-4972-B80E-20B4F4EC5DE3},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Wiesendangen,"1",CH,"6521","298","0",1917.000000000000000,CH01100298
1693998256-323,"Grüningerstrasse 6, 8133 Esslingen, ZH",2023/09/06 15:10:34.000,3.500000000000000,70.000000000000000,"0",24.000000000000000,47.288688659667969,8.712890625000000,{B86531C0-82B1-4103-8AE7-4669928BFB86},2019/10/31,2008/11/24,"1998","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",,2019_Aufbau,Egg,"1",CH,"8598","192","0",1453.000000000000000,CH01090192
1693998256-324,"Gartematt 12, 8180 Bülach, ZH",2023/09/06 15:10:34.000,2.500000000000000,69.000000000000000,"0",24.350000000000001,47.519382476806641,8.542832374572754,{4087FB8A-B59F-4C71-94B7-96A6452D9516},2019/10/31,2008/11/24,"2001","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"103",,2019_Aufbau,Bülach,"1",CH,"20447","53","0",1609.000000000000000,CH01030053
1693998256-325,"Seidenstr. 12, 8600 Dübendorf, ZH",2023/09/06 15:10:34.000,2.500000000000000,129.000000000000000,"0",17.289999999999999,47.404659271240234,8.606596946716310,{2AFC32EB-B1B8-4BC2-8549-D623F21A0F4D},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"109",,2019_Aufbau,Dübendorf,"1",CH,"28678","191","0",1362.000000000000000,CH01090191
1693998256-326,"Wildenbühlstr. 15, 8135 Langnau am Albis, ZH",2023/09/06 15:10:34.000,5.500000000000000,145.000000000000000,"0",21.379999999999999,47.284893035888672,8.535119056701660,{2AC22027-62D3-48FB-A46A-EB0A0875B529},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"106",,2019_Aufbau,Langnau am Albis,"1",CH,"7547","136","0",867.000000000000000,CH01060136
1693998256-327,"Grosswiesenstr. 67, 8422 Pfungen, ZH",2023/09/06 15:10:34.000,3.500000000000000,74.000000000000000,"0",21.890000000000001,47.517433166503906,8.640844345092773,{13093797-7D96-4F72-9B79-0C3FD3481027},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Pfungen,"1",CH,"3845","224","0",499.000000000000000,CH01100224
1693998256-328,"Albisstrasse 10, 8038 Zürich, ZH",2023/09/06 15:10:34.000,4.000000000000000,95.000000000000000,"0",27.190000000000001,47.344886779785163,8.533081054687500,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
1693998256-329,"Gerichtshausstr. 3, 8340 Hinwil, ZH",2023/09/06 15:10:34.000,4.500000000000000,92.000000000000000,"0",20.980000000000000,47.304405212402344,8.845050811767578,{5BB501E6-1791-4AB4-9835-D96A85346794},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Hinwil,"1",CH,"11138","117","0",2228.000000000000000,CH01050117
1693998256-330,"Endlikerstrasse 65, 8400 Winterthur, ZH",2023/09/06 15:10:34.000,4.500000000000000,117.000000000000000,"0",19.399999999999999,47.489295959472656,8.748123168945312,{EBBF5595-6BFC-4B52-95B2-A05F0B3B01D8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"110",,2019_Aufbau,Winterthur,"1",CH,"111851","230","0",6807.000000000000000,CH01100230
1693998256-331,"Widenweg 14, 8630 Rüti ZH, ZH",2023/09/06 15:10:34.000,3.000000000000000,58.000000000000000,"0",25.690000000000001,47.253669738769531,8.853993415832520,{487BED0B-9589-4000-8004-F6A6581C0E71},2019/10/31,2008/11/24,"1997","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"105",,2019_Aufbau,Rüti (ZH),"1",CH,"12174","118","0",1006.000000000000000,CH01050118
1693998256-332,"Wolframplatz 1, 8045 Zürich, ZH",2023/09/06 15:10:34.000,2.000000000000000,57.000000000000000,"0",84.599999999999994,47.362281799316406,8.522192955017090,{DA52EAD1-6419-40A6-93A3-C4C85B2757E8},2019/10/31,2008/11/24,"2000","1","2020","1",Verbessert,swisstopo,"2019","6",Gemeindegebiet,"112",395.000000000000000,2019_Aufbau,Zürich,"1",CH,"415367","261","0",9188.000000000000000,CH01120261
